REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
1999	MANUFACTURING MGR.	RAY LEVESQUE	20794LCRNC8280P	ALCORE INC.	8280 PATUXENT RANGE RD.	JESSUP	HOWARD	MD	20794	ALCORE INC.	1502 QUARRY DR.	EDGEWOOD	MD		21040	YES	NO	NO		RAY LEVESQUE	4106767100	3499							331316						39.147288	-76.796968	786677716		MDD069022952						LUNN IND.	002045615	NO		
1992	V.P.	DWIGHT KENNEDY	21230LFRDP2631M	ALFORD PACKAGING	2631 MERCHANT DR.	BALTIMORE	BALTIMORE (CITY)	MD	21230	ALFORD PACKAGING	2631 MERCHANT DR.	BALTIMORE	MD		21230	YES	NO	NO		HENRY KOMOROWSKI	2014403003	2657							322212						39.257772	-76.642656	081001020		MDD052338001						LANCER INDUSTRIES INC.	605631589	NO		
2007	VICE PRESIDENT, SUPPLY OPERATIONS	LEO C. RAJTER	21795RPLSM15952	ALLEGHENY ENERGY INC R. PAUL SMITH POWER STATION	15952 LOCKWOOD RD	WILLIAMSPORT	WASHINGTON	MD	21795	R. PAUL SMITH POWER STATION C/O ALLEGHENY ENERGY	800 CABIN HILL DR	GREENSBURG	PA		15601-1689	YES	NO	NO	NO	MICHAEL GRANDILLO	7248305421	4911							221112						39.595278	-77.827222	043381565								ALLEGHENY ENERGY INC	006979660	NO	MGRANDI@ALLEGHENYENERGY.COM	
2006	ENVIRONMENTAL MANAGER	TOM BRINSON	21643CNGRBBOX34	ALLEN FAMILY FOODS	274 NEALSON ST	HURLOCK	DORCHESTER	MD	21643	ALLEN FAMILY FOODS	PO BOX 1030	HURLOCK	MD		21643	YES	NO	NO	NO	TOM BRINSON	4109433989	2015							311615						38.633528	-75.8575											NO		
2007	CORPORATE ENVIRONMENTAL MANAGER	TOM BRINSON	21625LLNFMHWY30	ALLEN FAMILY FOODS	12041 CORDOVA RD	CORDOVA	TALBOT	MD	21625	ALLEN FAMILY FOODS	PO BOX 168	CORDOVA	MD		21625	NO	NO	NO	NO	ROM BRINSON	4109433989	2015							311615						38.893712	-75.980584											NO		
1993	GENERAL MANAGER	PATRICK KEATING	21045LLDSG9140O	ALLIED-SIGNAL AEROSPACE CO. MICROELECTRONICS & TECHNOLOGY CNTR	9140 OLD ANNAPOLIS RD. MD. RTE. 108	COLUMBIA	HOWARD	MD	21045	ALLIED-SIGNAL AEROSPACE CO. MICROELECTRONICS & TECHNOLOGY CNTR	9140 OLD ANNAPOLIS RD. MD. RTE. 108	COLUMBIA	MD		21045	YES	NO	NO		CHARLES T. SCHAFER	4109644000	3674							334413						39.232541	-76.829834	139691187		MDD981043383		MD0061760				ALLIED-SIGNAL INC.	048794986	NO		
1994	VICE PRESIDENT & GENERAL MANAGER	ALAN DIETRICH	21204BNDXC1300E	ALLIED-SIGNAL INC. COMMUNICATIONS SYS.	1300 E. JOPPA RD.	TOWSON	BALTIMORE	MD	212865999	ALLIED-SIGNAL INC. COMMUNICATIONS SYS.	1300 E. JOPPA RD.	TOWSON	MD		21286-5999	YES	NO	NO		DAN DAINO, DIRECTOR OF OPERATIONS	4105834438	3669							334290						39.396454	-76.578414	139691877		MDD048581763		MD0001376				ALLIED-SIGNAL INC.	139691877	NO		
1994	PRESIDENT	ROBERT E. DONOHOE	21230LMGPL1800C	ALMAG PLATING CORP.	1800 CHERRY HILL RD.	BALTIMORE	BALTIMORE (CITY)	MD	21230	ALMAG PLATING CORP.	1800 CHERRY HILL RD.	BALTIMORE	MD		21230	NO	NO	NO		ROBERT E. DONOHOE	4107276373	3471							332813						39.256611	-76.632599	003062213		MDD003062213						WATERVIEW INVESTMENT CORP.	153230487	NO		
1993	PRESIDENT	F.R. COVERT	21061LTPHT180JP	ALTA PHOTOGRAPHIC INC	180 J PENROD CT	GLEN BURNIE	ANNE ARUNDEL	MD	21061	ALTA PHOTOGRAPHIC INC	1421 INTERNATIONAL DR	BARTLESVILLE	OK		74006	YES	NO	NO		F R COVERT	9183352582	3861							325992						39.166667	-76.666667	066166216										NO		
2000	R & M ENVIRONMENTAL MANAGER	PETER HAID	21801MRDHS1116M	AMERADA HESS CORP SALISBURY TERMINAL	1116 MARINE RD.	SALISBURY	WICOMICO	MD	21801	AMERADA HESS CORP SALISBURY TERMINAL	1 HESS PLAZA	WOODBRIDGE	NJ		07095	YES	NO	NO	NO	PETER HAID	7327507736	5171							424710						38.360475	-75.620294			MDD000730499		MD0001759				AMERADA HESS CORP.	006979785	NO		
2006	CFO	TOM DECRESCENTE	21703PTPSC5350P	AMERICAN COMPUTER DEVELOPMENT INC (DBA ACDI)	5350 PARTNER CT	FREDERICK	FREDERICK	MD	21703	AMERICAN COMPUTER DEVELOPMENT INC (DBA ACDI)	5350 PARTNER CT	FREDERICK	MD		21703	YES	NO	NO	NO	TOM DECRESCENTE	3016241621	3699							334418						39.382222	-77.417222											NO		
1987	DIRECTOR ENVIRONMENTAL ENGINEERING	R.M. RIVETNA	21224MRCNNBOSTO	AMERICAN NATIONAL CAN CO	BOSTON & HUDSON ST.	BALTIMORE	BALTIMORE (CITY)	MD	21224	AMERICAN NATIONAL CAN CO	BOSTON & HUDSON ST.	BALTIMORE	MD		21224	YES	NO	NO		KEVIN MORRIS	3123993338	3411													39.2818	-76.5832	005105366		MDD003093614						AMERICAN NATIONAL CAN CO	005105366	NO		
2007	REFINERY MANAGER	STUART J. FITZGIBBON	21230MSTRS1100K	AMERICAN SUGAR REFINING INC. BALTIMORE DOMINO SUGAR REFINERY	1100 KEY HWY E	BALTIMORE	BALTIMORE (CITY)	MD	21230	AMERICAN SUGAR REFINING INC. BALTIMORE DOMINO SUGAR REFINERY	1100 KEY HWY E	BALTIMORE	MD		21230	YES	NO	NO	NO	STUART J. FITZGIBBON	4107838622	2062							311312						39.274444	-76.595833	070572912								AMERICAN SUGAR REFINING INC.	070572912	NO	SJFITZGIBBON@TASRC.COM	
2007	PLANT MANAGER	MARYSE BOURDAGES	21222MRCNY8215B	AMERICAN YEAST CORP	8215 BEACHWOOD RD	BALTIMORE	BALTIMORE	MD	21222	AMERICAN YEAST CORP	8215 BEACHWOOD RD	BALTIMORE	MD		21222	YES	NO	NO	NO	MARYSE BOURDAGES	4104773700	2099							311999						39.272329	-76.459554									LALLEMAND		NO	MBOURDAGES@LALLEMAND.COM	
2007	VICE PRESIDENT & GENERAL MANAGER	DAVID BOUTON	21801MRCHM7MARV	AMERICHEM INC SMD	700 MARVEL RD	SALISBURY	WICOMICO	MD	21801	AMERICHEM INC SMD	700 MARVEL RD	SALISBURY	MD		21801	YES	NO	NO	NO	PERRY J. DURBIN	3309294213	3087							325991						38.400985	-75.587935	004467387										NO	PDURBIN@AMERICHEM.COM	
2004	PLANT MANAGER	DAVID MCSWEENEY	21222VLCNM2415G	AMG RESOURCES CORP	2415 GRAYS RD	BALTIMORE	BALTIMORE (CITY)	MD	21222	AMG RESOURCES CORP	2415 GRAYS RD	BALTIMORE	MD		21222	YES	NO	NO	NO	RON ZORN	4127777346	3341							331492						39.2441	-76.467255			MDD003093119		MDR000001				AMG RESOURCES CORP	185112661	NO		
1991	GENERAL MANAGER	BRUCE V. ENSOR	21224NCHRF6500E	ANCHOR FENCE INC	6500 EASTERN AVE	BALTIMORE	BALTIMORE (CITY)	MD	21224	ANCHOR FENCE INC	6500 EASTERN AVE	BALTIMORE	MD		21224	YES	NO	NO		BRUCE V ENSOR	4106336500	3496							332618						39.28766	-76.537169	099402927		MDDOO3O68921		MDOOO3131						NO		
2004	DIRECTOR OF ESTATES AND PERMITTING	RICHARD J. FREEDMAN, P.E.	20701NNPLS8BRCK	ANNAPOLIS JUNCTION READY-MIX CONCRETE	8000 BROCK BRIDGE RD	ANNAPOLIS JUNCTION	ANNE ARUNDEL	MD	20701	ANNAPOLIS JUNCTION READY-MIX CONCRETE C/O BARDON INC	6401 GOLDEN TRIANGLE DRIVE, SUITE 120	GREENBELT	MD		20770	NO	NO	NO	NO	RICHARD J. FREEDMAN P.E.	3019821404	3273							327320						39.120833	-76.787222					00MM2376				AGGREGATE INDUSTRIES INC	622258929	NO		
1995	PRESIDENT	PHIL HORELICK	21205LLDMT4000E	ATLANTIC ALLIANCE CORP	4004 E MONUMENT ST	BALTIMORE	BALTIMORE (CITY)	MD	21205	ATLANTIC ALLIANCE CORP	4004 E MONUMENT ST	BALTIMORE	MD		21205	YES	NO	NO		PHIL HORELICK	4103426200	3471							332813						39.299756	-76.563302	624208732		MDD054909072								NO		
1991	SECRETARY/TREASURER	LAWRENCE E. DAVIS	21215NTNLC4820S	ATLANTIC ELECTRONICS INC	4820 SETON DR	BALTIMORE	BALTIMORE (CITY)	MD	21215	ATLANTIC ELECTRONICS INC	320 JENSEN RD	VESTAL	NY		13850	YES	NO	NO		LAWRENCE DAVIS	6077298973	3672							334412						39.343453	-76.707083	612134056		MDD982571663								NO		
2007	V.P. OPERATIONS	ROSS F. WORSHAM	21826TLNTCEDENR	ATLANTIC WOOD INDUSTRIES INC.	28114 OLD EDEN RD	FRUITLAND	WICOMICO	MD	21826	ATLANTIC WOOD INDUSTRIES INC.	PO BOX 1608	SAVANNAH	GA		31402	YES	NO	NO	NO	J. ROBERT BENTON	9129641234	2491							321114						38.322	-75.619722	156940918										NO	RBENTON@ATLANTICWOOD.COM	
2005	DIRECTOR OF MANUFACTURING	LARRY VLCEK	21226MTCHM1900C	ATOTECH USA INC	1900 CHESAPEAKE AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226	ATOTECH USA INC	1900 CHESAPEAKE AVE	BALTIMORE	MD		21226	YES	NO	NO	NO	GERALD W WALKER	8038173509	2819							325998						39.239167	-76.573889	003004587								TOTAL DELAWARE INC	164559929	NO		
1998	CHIEF ENGINEER	WILLIAM J. GRAULING, JR.	21224STRNS7700R	AVESTA SHEFFIELD EAST INC.	7700 ROLLING MILL RD.	BALTIMORE	BALTIMORE (CITY)	MD	21224	AVESTA SHEFFIELD EAST INC.	P.O. BOX 1975	BALTIMORE	MD		21203	YES	NO	NO		WILLIAM J. GRAULING, JR.	4102852650	3312							331000						39.297972	-76.510989	883363228		MDD086140944						AVESTA SHEFFIELD NAD INC.	800130494	NO		
2001	MGR. HSE & ENGINEERING	DANIEL BURKE	21055MLCPL9800R	AXALTO INC (FORMERLY SCHLUMBERGER MALCO INC)	9800 REISTERSTOWN RD	OWINGS MILLS	BALTIMORE	MD	21117	AXALTO INC (FORMERLY SCHLUMBERGER MALCO INC)	9800 REISTERSTOWN RD	OWINGS MILLS	MD		21117	YES	NO	NO	NO	DANIEL BURKE	4103631601	3089	3695						323113						39.407815	-76.763493	003064151		MDD980706097		MD0058271						NO		
2007	PLANT MANAGER	MARK B. BIGELOW	21643BGFDS4715H	B&G FOODS INC	4715 HARRISON FERRY RD	HURLOCK	DORCHESTER	MD	21643	B&G FOODS INC	PO BOX 850	HURLOCK	MD		21643	YES	NO	NO	NO	SCOTT LERNER	9736306406	2035							311421						38.630447	-75.854122	809899784								B&G FOODS INC.	809899784	NO	SLERNER@BGFOODS.COM	
1992	PLANT MANAGER	ROBERT W. JONES	20794BLTMR7595M	BALTIMORE AIRCOIL CO.	7595 MONTEVIDEO RD.	JESSUP	HOWARD	MD	20794	BALTIMORE AIRCOIL CO.	7595 MONTEVIDEO RD.	JESSUP	MD		20794	YES	NO	NO		SERGE MINASSIAN	4107996275	3585							332313						39.162487	-76.767239	049935307		MDD980553499		MOO059374				AMSTED INDUSTRIES INC	005146667	NO		
2006	PRESIDENT	JOHN E. SALA	21237BLTMR7110Q	BALTIMORE GALVANIZING CO INC	7110 QUAD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21237	BALTIMORE GALVANIZING CO INC	7110 QUAD AVE	BALTIMORE	MD		21237	YES	NO	NO	NO	JOHN E. SALA	4102881188	3479							INVALD						39.305416	-76.517528			MOD049918659								NO		
2007		NORBERT BUDDENBOHN	21206BLTMR6240F	BALTIMORE GLASS DECORATORS INC	6240 FRANKFORD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21206	BALTIMORE GLASS DECORATORS INC	6240 FRANKFORD AVE	BALTIMORE	MD		21206	YES	NO	NO	NO	NANCY KLINEFELTER	4103254292	3231							327215						39.31731	-76.539692											NO		
2002	VICE PRESIDENT AND CFO	CAL J. THOMPSON	21219BLTMR600SH	BALTIMORE MARINE INDUSTRIES INC	600 SHIPYARD RD	BALTIMORE	BALTIMORE	MD	212191023	BALTIMORE MARINE INDUSTRIES INC	600 SHIPYARD RD	BALTIMORE	MD		21219-1023	YES	NO	NO	NO	WILLIAM ZIMMERMAN	4104776213	3731							336611						39.219508	-76.491746	188442545		MDD046283495		MD0001180						NO		
2007	PLANT MANAGER	JACK DITTERT	21224BLTMR4200B	BALTIMORE QUALITY ASSURANCE	4200 BOSTON ST	BALTIMORE	BALTIMORE (CITY)	MD	21224	BALTIMORE QUALITY ASSURANCE	4200 BOSTON ST	BALTIMORE	MD		21224	YES	NO	NO	NO	JACK DITTERT	4103270916	2099							325998						39.277292	-76.560707									COSMED GROUP INC	023990117	NO	JDITTERT@COSMEDGROUP.COM	
2007	REGIONAL MANAGER	ROGER LEITCH	21226BLTMR2400P	BALTIMORE TERMINAL	2400 PETROLIA AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226	MOTIVA ENTERPRISES LLC DISTRIBUTION	PO BOX 2463 ONE SHELL PLAZA 25TH FLOOR	HOUSTON	TX		77252-2463	YES	NO	NO	NO	STAN MAYS	7132411582	5171							424710						39.233907	-76.568486									MOTIVA ENTERPRISES LLC	023838670	NO	STAN.MAYS@SHELL.COM	
1994	V.P. OPERATIONS	ROBERT MILLS	21244BRRNT7205W	BARRE-NATIONAL INC.	7205 WINDSOR BLVD.	BALTIMORE	BALTIMORE	MD	21244	BARRE-NATIONAL INC.	7205 WINDSOR BLVD.	BALTIMORE	MD		21244	YES	NO	NO		DOUGLAS R. GRICE	4102981000	2834							325412						39.33326	-76.752885	022402994		MDD022402994						ALPHARMA INC.	070954094	NO		
1990	EXEC. V.P.	JOHN J. DEVAN	21227BRTNC1405P	BARTON-COTTON INC	1405 PARKER RD	BALTIMORE	BALTIMORE	MD	21227	BARTON-COTTON INC	1405 PARKER RD	BALTIMORE	MD		21227	YES	NO	NO		PAUL REINHARDT	3012474800	2771							511191						39.260775	-76.68696	003080322		MDP000004799								NO		
1996	CORPORATE V.P. & V.P. PRODUCT SUPPLY	JAMES T. HORN	21550BSCHLRT135	BAUSCH & LOMB INC	265 BAUSCH & LOMB DR	OAKLAND	GARRETT	MD	215503997	BAUSCH & LOMB INC	PO BOX 478	ROCHESTER	NY		14692	YES	NO	NO		BARBARA KELLEY	7163385386	3851							339115						39.4	-79.35	002207751		MDD053941878								NO		
1989	DIRECTOR OF OPERATIONS	MARC C. ALZAMORA	20763BXTRH9299W	BAXTER HEALTHCARE CORP.	9299 WASHINGTON BLVD.	SAVAGE	HOWARD	MD	20763	BAXTER HEALTHCARE CORP.	9299 WASHINGTON BLVD.	SAVAGE	MD		20763	YES	NO	NO		JANIS JONES	3017252800	3841							339112						39.138545	-76.81253	009283755		MDD049500481						BAXTER HEALTHCARE CORP.	005146311	NO		
1992		JERRY R. DAVIS JR.	21078BYCRF1700C	BAYCRAFT FIBERGLASS ENGINEERING INC	1700 CLARK RD	HAVRE DE GRACE	HARFORD	MD	21078	BAYCRAFT FIBERGLASS ENGINEERING INC	1700 CLARK RD	HAVRE DE GRACE	MD		21078	YES	NO	NO		JERRY R DAVIS JR	4109399339	3079							326199						39.533826	-76.108014	099406506		MDD099406556								NO		
1987	PRESIDENT	SUSAN W. DAVIS	21078BYCRF414WE	BAYCRAFT FIBERGLASS ENGINEERING INC	414 WEBB LN	HAVRE DE GRACE	HARFORD	MD	21078	BAYCRAFT FIBERGLASS ENGINEERING INC	414 WEBB LN	HAVRE DE GRACE	MD		21078	YES	NO	NO		SUSAN W DAVIS	3019399339	3079													39.543036	-76.105716	UNKNOWN		MDD099406506								NO		
2000	V.P. MFG.	ROSS J. WILSON	21087BLKCR11931	BELKO CORP.	11931 JERICHO RD.	KINGSVILLE	BALTIMORE	MD	21087	BELKO CORP.	11931 JERICHO RD.	KINGSVILLE	MD		21087	YES	NO	NO	NO	ROSS J. WILSON	4105929191	3069							326299						39.449602	-76.384379			MDD003065760		MD0054666				ALCO INDUSTRIES INC.	108839168	NO		
2007	VICE PRESIDENT	RANDY CIRILLO	21502BLTPV11521	BELT PAVING INC	11521 MILNOR AVE	CUMBERLAND	ALLEGANY	MD	21502	BELT PAVING INC	PO BOX 1002	CUMBERLAND	MD		21502	YES	NO	NO	NO	JOE FARRIS	3017298900	1611							324121						39.629569	-78.801658	835509068										NO	JFARRIS@THEBELTGROUP.COM	
1997	PRESIDENT	GEORGE BARRAR	21632BNMTT1001C	BENMATT INDUSTRIES	1001 CAROLINA DR.	FEDERALSBURG	CAROLINE	MD	21632	BENMATT IND.	8425 EXECUTIVE AVE.	PHILADELPHIA	PA		19153	YES	NO	NO		WILLIAM ELLIOTT	4107543115	3993							331522						38.687002	-75.781154	985419258		MDD985419258						LA FRANCE CORP.	002275436	NO		
2007	VICE GENERAL MANAGER	JEFF REH	20607BRTTS17601	BERETTA USA CORP	17601 BERETTA DR	ACCOKEEK	PRINCE GEORGES	MD	20607	BERETTA USA CORP	17601 BERETTA DR	ACCOKEEK	MD		20607	YES	NO	NO	NO	JEFF REH	3012832191	3484							332994						38.649936	-77.037792	056294879										NO	JREH@BERETTAUSA.COM	
1989	FACILITY ENG.& SAFETY MGR.	JOHN MOWNER	21921TRJNY2440O	BERTRAM-TROJAN INC TROJAN YACHT DIV	2440 OLDFIELD	ELKTON	CECIL	MD	21921	BERTRAM-TROJAN INC. TROJAN YACHT DIV	PO BOX 3571	LANCASTER	PA		17603-1871	YES	NO	NO		JOHN MOWRER	7173972471	3732							333411						39.593177	-75.854983	131792483		MDD059172221								NO		
2007	ENVIRONMENTAL, HEALTH AND SAFETY DIRECTOR	EDWARD WHITE	21114BLCN 2630C	BETCO SUPREME INC	2630 CONWAY RD	ODENTON	ANNE ARUNDEL	MD	21114	BETCO SUPREME INC	2630 CONWAY RD	ODENTON	MD		21114	YES	NO	NO	NO	PATRICK SMITH	7177676868	3271							327331						39.027031	-76.706906	027665350								OLDCASTLEAPG NORTHEAST INC.	037176591	NO	PATRICK.SMITH@OLDCASTLEAPG.COM	
1997	DIRECTOR, ENVIRON. REPORTING & COMMUNICATIONS	DONALD L. HOLMES	21219BTHLHBALTI	BETHLEHEM STEEL CORP. BETHSHIP DIV.	SPARROWS POINT SHIPYARD	SPARROWS POINT	BALTIMORE	MD	212192599	BETHLEHEM STEEL CORP. BETHSHIP DIV.	SPARROWS POINT SHIPYARD	SPARROWS POINT	MD		21219-2599	YES	NO	NO		DONALD L. HOLMES	6106942895	3731							336611						39.224444	-76.430556	046283495		MDD046283495		MD0001180				BETHLEHEM STEEL CORP.	001339092	NO		
2006	COMPLEX MANAGER	ROD FLAGG	21813SHWLLBISHO	BISHOP FEED MILL	9924 BISHOP RD	BISHOP	WORCESTER	MD	21813	BISHOP FEED MILL	9924 BISHOP RD	BISHOP	MD		21813	YES	NO	NO	NO	JULIE DEYOUNG	4105433166	2048							311119						38.428287	-75.22047	029399784								PERDUE FARMS INC	782989800	NO		
2007	PLANT MGR.	MICHAEL KOVALESKI	21226BTMRS6000P	BITUMAR USA INC	6000 PENNINGTON AVE	CURTIS BAY	ANNE ARUNDEL	MD	21226	BITUMAR USA INC	6000 PENNINGTON AVE	CURTIS BAY	MD		21226	YES	NO	NO	NO	MICHAEL KOVALESKI	4103549550	2952	2951						324122	324121					39.216667	-76.586944	839694077										NO	MIKE.KOVALESKI@BITUMAR.COM	
2007	PLANT MANAGER	MICHAEL MATLOSZ	21074BLCKD626HA	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	CARROLL	MD	21074	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	MD		21074	YES	NO	NO	NO	JERRY FREED	4107162538	3499							332510						39.590691	-76.8446	098670151								BLACK & DECKER CORP	098670151	NO		
2003	SR. MGR, ENVIRONMENTAL AFFAIRS	MICHAEL L. JUSTICE	21601BLCKD515GL	BLACK & DECKER US POWER TOOL GROUP	28712 BLEBE RD	EASTON	TALBOT	MD	21601	BLACK & DECKER CORP	701 E JOPPA ROADTW173	TOWSON	MD		21286	YES	NO	NO	NO	MICHAEL JUSTICE	4107163941	3546							333991						38.785412	-76.117079	064901473		MDD980555494		970SW0355				BLACK & DECKER CORP	001317189	NO		
2007	CHIEF FINANCIAL OFFICER	JOHN AVERETT	20664BMSRV12620	BMA SERVICES LLC / MORGANTOWN PLANT	12620 CRAIN HWY	NEWBURG	CHARLES	MD	20664	BMA SERVICES LLC	4599 E LAKE BLVD	BIRMINGHAM	AL		35217	YES	NO	NO	NO	JOHN AVERETT	2057987766	2999							324199						38.361944	-76.982222									OAK MOUNTAIN ACQUISITION CO HOLDINGS,LLC		NO	JAVERETT@HOTMAIL.COM	
1996	PLANT MANAGER	FRED J. CRAPSE	21226RCNDS3901F	BOC GASES	3901 FORT ARMISTEAD RD.	BALTIMORE	BALTIMORE (CITY)	MD	21226	BOC GASES	P.O. BOX 615	PASADENA	MD		21223-0615	YES	NO	NO		FRED J. CRAPSE	4103541613	2813							325120						39.209838	-76.534571	030238547		MDR000005405						BOC GROUP INC	173939828	NO		
