REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	AIRGAS PIONEER ROAD	CATHY GARNER	84104RGSPN1211S	AIRGAS PIONEER RD	1211 S PIONEER RD	SALT LAKE CITY	SALT LAKE	UT	841043718	AIRGAS PIONEER RD	3415 S 700 W	SALT LAKE CITY	UT		841194140	YES	NO	NO	NO	CATHY GARNER	8012885015	5169							424690						40.74307	-111.95802	868306952								AIRGAS INC	024492860	NO	CATHY.GARNER@AIRGAS.COM	
2011	V.P. GENERAL MANAGER	DAVE THAYER	84720MRCNZ10622	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	IRON	UT	84721	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	UT		84721	YES	NO	NO	NO	FRANK CASPERSON	4358655000	2819							325188						37.795127	-113.128931	077585024								AMERICAN PACIFIC CORP		NO	FCASPERSON@APFC.COM	
2011	V.P. GENERAL MANAGER	DAVE THAYER	84720MRCNZ10622	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	IRON	UT	84721	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	UT		84721	YES	NO	NO	NO	FRANK CASPERSON	4358655000	2819							325188						37.795127	-113.128931	077585024								AMERICAN PACIFIC CORP		NO	FCASPERSON@APFC.COM	
2011	V.P. GENERAL MANAGER	DAVE THAYER	84720MRCNZ10622	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	IRON	UT	84721	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	UT		84721	YES	NO	NO	NO	FRANK CASPERSON	4358655000	2819							325188						37.795127	-113.128931	077585024								AMERICAN PACIFIC CORP		NO	FCASPERSON@APFC.COM	
2011	V.P. GENERAL MANAGER	DAVE THAYER	84720MRCNZ10622	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	IRON	UT	84721	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	UT		84721	YES	NO	NO	NO	FRANK CASPERSON	4358655000	2819							325188						37.795127	-113.128931	077585024								AMERICAN PACIFIC CORP		NO	FCASPERSON@APFC.COM	
2011	PLANT MANAGER	SEAN PICOU	84088MRCNW5520W	AMERICAN WELDING & TANK LLC	5520 W OLD BINGHAM HWY	WEST JORDAN	SALT LAKE	UT	840815668	AMERICAN WELDING & TANK LLC	5601 AXEL PARK RD	WEST JORDAN	UT		840815662	YES	NO	NO	NO	SEAN PICOU	8012807081	3443							332420						40.57337	-112.02124	800735750								TAYLOR WHARTON INTERNATIONAL LLC	808654417	NO	SPICOU@AWTANK.COM	
2011	PLANT MANAGER	RONALD SMITH	84648STHWSHIWAY	ASH GROVE CEMENT- LEAMINGTON UTAH	HWY 132 6 MILES E OF LEAMINGTON	LEAMINGTON	JUAB	UT	84638	ASH GROVE CEMENT- LEAMINGTON UTAH	PO BOX 38069	LEAMINGTON	UT		84638	YES	NO	NO	NO	RON SMITH	4358571212	3241							327310						39.5625	-112.197222	007123698								ASH GROVE CEMENT CO	007123698	NO	RON.SMITH@ASHGROVE.COM	
2011	PLANT MANAGER	RONALD SMITH	84648STHWSHIWAY	ASH GROVE CEMENT- LEAMINGTON UTAH	HWY 132 6 MILES E OF LEAMINGTON	LEAMINGTON	JUAB	UT	84638	ASH GROVE CEMENT- LEAMINGTON UTAH	PO BOX 38069	LEAMINGTON	UT		84638	YES	NO	NO	NO	RON SMITH	4358571212	3241							327310						39.5625	-112.197222	007123698								ASH GROVE CEMENT CO	007123698	NO	RON.SMITH@ASHGROVE.COM	
2011	PLANT MANAGER	RONALD SMITH	84648STHWSHIWAY	ASH GROVE CEMENT- LEAMINGTON UTAH	HWY 132 6 MILES E OF LEAMINGTON	LEAMINGTON	JUAB	UT	84638	ASH GROVE CEMENT- LEAMINGTON UTAH	PO BOX 38069	LEAMINGTON	UT		84638	YES	NO	NO	NO	RON SMITH	4358571212	3241							327310						39.5625	-112.197222	007123698								ASH GROVE CEMENT CO	007123698	NO	RON.SMITH@ASHGROVE.COM	
2011	PLANT MANAGER	RONALD SMITH	84648STHWSHIWAY	ASH GROVE CEMENT- LEAMINGTON UTAH	HWY 132 6 MILES E OF LEAMINGTON	LEAMINGTON	JUAB	UT	84638	ASH GROVE CEMENT- LEAMINGTON UTAH	PO BOX 38069	LEAMINGTON	UT		84638	YES	NO	NO	NO	RON SMITH	4358571212	3241							327310						39.5625	-112.197222	007123698								ASH GROVE CEMENT CO	007123698	NO	RON.SMITH@ASHGROVE.COM	
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	84029TRWLY12633	ATI ROWLEY OPERATIONS	12633 N ROWLEY RD	NORTH SKULL VALLEY	TOOELE	UT	84029	ATI ROWLEY OPERATIONS	12633 N ROWLEY RD	NORTH SKULL VALLEY	UT		84029	YES	NO	NO	NO	JIM DENHAM	5419264211								332999						40.910218	-112.736025									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	84029TRWLY12633	ATI ROWLEY OPERATIONS	12633 N ROWLEY RD	NORTH SKULL VALLEY	TOOELE	UT	84029	ATI ROWLEY OPERATIONS	12633 N ROWLEY RD	NORTH SKULL VALLEY	UT		84029	YES	NO	NO	NO	JIM DENHAM	5419264211								332999						40.910218	-112.736025									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	ENVIRONMENTAL SERVICES MANAGER	GEORGE GOOCH	84302MRTNT9160N	ATK LAUNCH SYSTEMS PROMONTORY	9160 N HWY 83	PROMONTORY	BOX ELDER	UT	84307	ATK LAUNCH SYSTEMS PROMONTORY	PO BOX 707	BRIGHAM CITY	UT		843020707	YES	NO	NO	NO	JENNIFER BOWMAN	4358634809	3764							336415						41.576175	-112.231599	002241164								ALLIANT TECHSYSTEMS INC	618705925	NO	JENNIFER.BOWMAN@ATK.COM	
2011	ENVIRONMENTAL SERVICES MANAGER	GEORGE GOOCH	84302MRTNT9160N	ATK LAUNCH SYSTEMS PROMONTORY	9160 N HWY 83	PROMONTORY	BOX ELDER	UT	84307	ATK LAUNCH SYSTEMS PROMONTORY	PO BOX 707	BRIGHAM CITY	UT		843020707	YES	NO	NO	NO	JENNIFER BOWMAN	4358634809	3764							336415						41.576175	-112.231599	002241164								ALLIANT TECHSYSTEMS INC	618705925	NO	JENNIFER.BOWMAN@ATK.COM	
2011	ENVIRONMENTAL SERVICES MANAGER	GEORGE GOOCH	84044HRCLS4950S	ATK LAUNCH SYSTEMS-BACCHUS	5000 S 8400 W	MAGNA	SALT LAKE	UT	84044	ATK LAUNCH SYSTEMS-BACCHUS	PO BOX 98	MAGNA	UT		84044	YES	NO	NO	NO	JENNIFER BOWMAN	4358634809	3764	2892						336415						40.668293	-112.091903	001705029								ALLIANT TECHSYSTEMS INC	618705925	NO	JENNIFER.BOWMAN@ATK.COM	
2011	ENVIRONMENTAL SERVICES MANAGER	GEORGE GOOCH	84044HRCLS4950S	ATK LAUNCH SYSTEMS-BACCHUS	5000 S 8400 W	MAGNA	SALT LAKE	UT	84044	ATK LAUNCH SYSTEMS-BACCHUS	PO BOX 98	MAGNA	UT		84044	YES	NO	NO	NO	JENNIFER BOWMAN	4358634809	3764	2892						336415						40.668293	-112.091903	001705029								ALLIANT TECHSYSTEMS INC	618705925	NO	JENNIFER.BOWMAN@ATK.COM	
2011	ENVIRONMENTAL SERVICES MANAGER	GEORGE GOOCH	84044HRCLS4950S	ATK LAUNCH SYSTEMS-BACCHUS	5000 S 8400 W	MAGNA	SALT LAKE	UT	84044	ATK LAUNCH SYSTEMS-BACCHUS	PO BOX 98	MAGNA	UT		84044	YES	NO	NO	NO	JENNIFER BOWMAN	4358634809	3764	2892						336415						40.668293	-112.091903	001705029								ALLIANT TECHSYSTEMS INC	618705925	NO	JENNIFER.BOWMAN@ATK.COM	
2011	ENVIRONMENTAL SERVICES MANAGER	GEORGE GOOCH	84044HRCLS4950S	ATK LAUNCH SYSTEMS-BACCHUS	5000 S 8400 W	MAGNA	SALT LAKE	UT	84044	ATK LAUNCH SYSTEMS-BACCHUS	PO BOX 98	MAGNA	UT		84044	YES	NO	NO	NO	JENNIFER BOWMAN	4358634809	3764	2892						336415						40.668293	-112.091903	001705029								ALLIANT TECHSYSTEMS INC	618705925	NO	JENNIFER.BOWMAN@ATK.COM	
2011	ENVIRONMENTAL SERVICES MANAGER	GEORGE GOOCH	84044HRCLS4950S	ATK LAUNCH SYSTEMS-BACCHUS	5000 S 8400 W	MAGNA	SALT LAKE	UT	84044	ATK LAUNCH SYSTEMS-BACCHUS	PO BOX 98	MAGNA	UT		84044	YES	NO	NO	NO	JENNIFER BOWMAN	4358634809	3764	2892						336415						40.668293	-112.091903	001705029								ALLIANT TECHSYSTEMS INC	618705925	NO	JENNIFER.BOWMAN@ATK.COM	
2011	HR MANAGER	ADARA FRANCIS	84104TWDMB1847S	ATWOOD MOBILE PRODUCTS	1874 S PIONEER RD	SALT LAKE CITY	SALT LAKE	UT	84104	ATWOOD MOBILE PRODUCTS	1874 S PIONEER RD	SALT LAKE CITY	UT		84104	YES	NO	NO	NO	ADARA FRANCIS	8019724621	3714							336399						40.72894	-111.95799	009075060								ATWOOD MOBILE PRODUCTS	005163035	NO	A.FRANCIS@ATWOODMOBILE.COM	
2011	HR MANAGER	ADARA FRANCIS	84104TWDMB1847S	ATWOOD MOBILE PRODUCTS	1874 S PIONEER RD	SALT LAKE CITY	SALT LAKE	UT	84104	ATWOOD MOBILE PRODUCTS	1874 S PIONEER RD	SALT LAKE CITY	UT		84104	YES	NO	NO	NO	ADARA FRANCIS	8019724621	3714							336399						40.72894	-111.95799	009075060								ATWOOD MOBILE PRODUCTS	005163035	NO	A.FRANCIS@ATWOODMOBILE.COM	
2011	HR MANAGER	ADARA FRANCIS	84104TWDMB1847S	ATWOOD MOBILE PRODUCTS	1874 S PIONEER RD	SALT LAKE CITY	SALT LAKE	UT	84104	ATWOOD MOBILE PRODUCTS	1874 S PIONEER RD	SALT LAKE CITY	UT		84104	YES	NO	NO	NO	ADARA FRANCIS	8019724621	3714							336399						40.72894	-111.95799	009075060								ATWOOD MOBILE PRODUCTS	005163035	NO	A.FRANCIS@ATWOODMOBILE.COM	
2011	HR MANAGER	ADARA FRANCIS	84104TWDMB1847S	ATWOOD MOBILE PRODUCTS	1874 S PIONEER RD	SALT LAKE CITY	SALT LAKE	UT	84104	ATWOOD MOBILE PRODUCTS	1874 S PIONEER RD	SALT LAKE CITY	UT		84104	YES	NO	NO	NO	ADARA FRANCIS	8019724621	3714							336399						40.72894	-111.95799	009075060								ATWOOD MOBILE PRODUCTS	005163035	NO	A.FRANCIS@ATWOODMOBILE.COM	
2011	ENVIRONMENTAL ENGINEER	JANET BASS	84337NC   1360N	AUTOLIV ASP INC OEA INITIATOR FACILITY	1360 N 1000 W	TREMONTON	BOX ELDER	UT	843379336	AUTOLIV ASP INC OEA INITIATOR FACILITY	1360 N 1000 W	TREMONTON	UT		84337-9336	YES	NO	NO	NO	MICHAEL QUAYLE	4352571000	3714							336399						41.733058	-112.181597	602511248								AUTOLIV INC	602511248	NO	MICHAEL.QUAYLE@AUTOLIV.COM	
2011	PLANT MANAGER	KURT HALLESY	84302MRTNT9160A	AUTOLIV ASP INC PROMONTORY	16700 W  HWY 83 ASP-4	PROMONTORY	BOX ELDER	UT	84307	AUTOLIV ASP INC PROMONTORY	16700 W  HWY 83 ASP-4	PROMONTORY	UT		84307	YES	NO	NO	NO	LELANI BRYAN	4354713250	3714							336399						41.57523	-112.22695	179330733								AUTOLIV INC	602511248	NO	LELANI.BRYAN@AUTOLIV.COM	
2011	PLANT MANAGER	KURT HALLESY	84302MRTNT9160A	AUTOLIV ASP INC PROMONTORY	16700 W  HWY 83 ASP-4	PROMONTORY	BOX ELDER	UT	84307	AUTOLIV ASP INC PROMONTORY	16700 W  HWY 83 ASP-4	PROMONTORY	UT		84307	YES	NO	NO	NO	LELANI BRYAN	4354713250	3714							336399						41.57523	-112.22695	179330733								AUTOLIV INC	602511248	NO	LELANI.BRYAN@AUTOLIV.COM	
2011	PLANT MANAGER	KURT HALLESY	84302MRTNT9160A	AUTOLIV ASP INC PROMONTORY	16700 W  HWY 83 ASP-4	PROMONTORY	BOX ELDER	UT	84307	AUTOLIV ASP INC PROMONTORY	16700 W  HWY 83 ASP-4	PROMONTORY	UT		84307	YES	NO	NO	NO	LELANI BRYAN	4354713250	3714							336399						41.57523	-112.22695	179330733								AUTOLIV INC	602511248	NO	LELANI.BRYAN@AUTOLIV.COM	
2011	PLANT MANAGER	KURT HALLESY	84302MRTNT9160A	AUTOLIV ASP INC PROMONTORY	16700 W  HWY 83 ASP-4	PROMONTORY	BOX ELDER	UT	84307	AUTOLIV ASP INC PROMONTORY	16700 W  HWY 83 ASP-4	PROMONTORY	UT		84307	YES	NO	NO	NO	LELANI BRYAN	4354713250	3714							336399						41.57523	-112.22695	179330733								AUTOLIV INC	602511248	NO	LELANI.BRYAN@AUTOLIV.COM	
2011	PLANT MANAGER	MARION HYDE	84302MRTNT250AM	AUTOLIV NORTH AMERICA	250 AMERICAN WAY	BRIGHAM CITY	BOX ELDER	UT	84302	AUTOLIV NORTH AMERICA	250 AMERICAN WAY	BRIGHAM CITY	UT		84302	YES	NO	NO	NO	KENT PARKINSON	4357346213	3714							336399						41.51606	-112.02988	621126895								AUTOLIV INC	602511248	NO	KENT.PARKINSON@AUTOLIV.COM	
2011	MANAGER	MIKE MILLER	84321BCRXX1895N	BAICOR	1895 N 600 W	LOGAN	CACHE	UT	84321	BAICOR	PO BOX 725	LOGAN	UT		84323	YES	NO	NO	NO	MIKE MILLER	4357522475	2875							325314						41.766762	-111.848838	619219363										NO	MIK@BAICOR.COM	
2011	MANAGER	MIKE MILLER	84321BCRXX1895N	BAICOR	1895 N 600 W	LOGAN	CACHE	UT	84321	BAICOR	PO BOX 725	LOGAN	UT		84323	YES	NO	NO	NO	MIKE MILLER	4357522475	2875							325314						41.766762	-111.848838	619219363										NO	MIK@BAICOR.COM	
2011	MANAGER	MIKE MILLER	84321BCRXX1895N	BAICOR	1895 N 600 W	LOGAN	CACHE	UT	84321	BAICOR	PO BOX 725	LOGAN	UT		84323	YES	NO	NO	NO	MIKE MILLER	4357522475	2875							325314						41.766762	-111.848838	619219363										NO	MIK@BAICOR.COM	
2011	MANAGER	MIKE MILLER	84321BCRXX1895N	BAICOR	1895 N 600 W	LOGAN	CACHE	UT	84321	BAICOR	PO BOX 725	LOGAN	UT		84323	YES	NO	NO	NO	MIKE MILLER	4357522475	2875							325314						41.766762	-111.848838	619219363										NO	MIK@BAICOR.COM	
2011	HSE MANAGER	BRAD THEURER	8440WBRNSR125SU	BARNES AEROSPACE OGDEN DIV	1025 S DEPOT DR	OGDEN	WEBER	UT	844041390	BARNES AEROSPACE OGDEN DIV	1025 S DEPOT DR	OGDEN	UT		84404-1390	YES	NO	NO	NO	BRAD THEURER	8019172025								336413						41.247271	-111.994519	001145481								BARNES GROUP INC	001145481	NO	BTHEURER@BARNESAERO.COM	
2011	HSE MANAGER	BRAD THEURER	8440WBRNSR125SU	BARNES AEROSPACE OGDEN DIV	1025 S DEPOT DR	OGDEN	WEBER	UT	844041390	BARNES AEROSPACE OGDEN DIV	1025 S DEPOT DR	OGDEN	UT		84404-1390	YES	NO	NO	NO	BRAD THEURER	8019172025								336413						41.247271	-111.994519	001145481								BARNES GROUP INC	001145481	NO	BTHEURER@BARNESAERO.COM	
2011	HSE MANAGER	BRAD THEURER	8440WBRNSR125SU	BARNES AEROSPACE OGDEN DIV	1025 S DEPOT DR	OGDEN	WEBER	UT	844041390	BARNES AEROSPACE OGDEN DIV	1025 S DEPOT DR	OGDEN	UT		84404-1390	YES	NO	NO	NO	BRAD THEURER	8019172025								336413						41.247271	-111.994519	001145481								BARNES GROUP INC	001145481	NO	BTHEURER@BARNESAERO.COM	
2011	PLANT ENGINEERING MANAGER	JOHN JENSEN	84070DSRTM9450S	BD MEDICAL	9450 S STATE	SANDY	SALT LAKE	UT	84070	BD MEDICAL	9450 S STATE	SANDY	UT		84070	YES	NO	NO	NO	COREY THAYN	8015652842	3841							339112						40.57881	-111.89095	153974258								BECTON DICKINSON & CO	001292192	NO	COREY_THAYN@BD.COM	
2011	PLANT ENGINEERING MANAGER	JOHN JENSEN	84070DSRTM9450S	BD MEDICAL	9450 S STATE	SANDY	SALT LAKE	UT	84070	BD MEDICAL	9450 S STATE	SANDY	UT		84070	YES	NO	NO	NO	COREY THAYN	8015652842	3841							339112						40.57881	-111.89095	153974258								BECTON DICKINSON & CO	001292192	NO	COREY_THAYN@BD.COM	
2011	PLANT ENGINEERING MANAGER	JOHN JENSEN	84070DSRTM9450S	BD MEDICAL	9450 S STATE	SANDY	SALT LAKE	UT	84070	BD MEDICAL	9450 S STATE	SANDY	UT		84070	YES	NO	NO	NO	COREY THAYN	8015652842	3841							339112						40.57881	-111.89095	153974258								BECTON DICKINSON & CO	001292192	NO	COREY_THAYN@BD.COM	
2011	COMPLIANCE MANAGER	ROBIN SMITH	84054BGWST333WE	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	DAVIS	UT	840542805	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	UT		84054-2805	YES	NO	NO	NO	JOEL ELSTEIN	8012967700	2911							324110						40.841801	-111.920547	148456205								FJ MANAGEMENT		NO	JOEL.ELSTEIN@BIGWESTOIL.COM	
2011	COMPLIANCE MANAGER	ROBIN SMITH	84054BGWST333WE	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	DAVIS	UT	840542805	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	UT		84054-2805	YES	NO	NO	NO	JOEL ELSTEIN	8012967700	2911							324110						40.841801	-111.920547	148456205								FJ MANAGEMENT		NO	JOEL.ELSTEIN@BIGWESTOIL.COM	
2011	COMPLIANCE MANAGER	ROBIN SMITH	84054BGWST333WE	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	DAVIS	UT	840542805	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	UT		84054-2805	YES	NO	NO	NO	JOEL ELSTEIN	8012967700	2911							324110						40.841801	-111.920547	148456205								FJ MANAGEMENT		NO	JOEL.ELSTEIN@BIGWESTOIL.COM	
2011	COMPLIANCE MANAGER	ROBIN SMITH	84054BGWST333WE	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	DAVIS	UT	840542805	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	UT		84054-2805	YES	NO	NO	NO	JOEL ELSTEIN	8012967700	2911							324110						40.841801	-111.920547	148456205								FJ MANAGEMENT		NO	JOEL.ELSTEIN@BIGWESTOIL.COM	
2011	COMPLIANCE MANAGER	ROBIN SMITH	84054BGWST333WE	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	DAVIS	UT	840542805	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	UT		84054-2805	YES	NO	NO	NO	JOEL ELSTEIN	8012967700	2911							324110						40.841801	-111.920547	148456205								FJ MANAGEMENT		NO	JOEL.ELSTEIN@BIGWESTOIL.COM	
2011	COMPLIANCE MANAGER	ROBIN SMITH	84054BGWST333WE	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	DAVIS	UT	840542805	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	UT		84054-2805	YES	NO	NO	NO	JOEL ELSTEIN	8012967700	2911							324110						40.841801	-111.920547	148456205								FJ MANAGEMENT		NO	JOEL.ELSTEIN@BIGWESTOIL.COM	
2011	COMPLIANCE MANAGER	ROBIN SMITH	84054BGWST333WE	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	DAVIS	UT	840542805	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	UT		84054-2805	YES	NO	NO	NO	JOEL ELSTEIN	8012967700	2911							324110						40.841801	-111.920547	148456205								FJ MANAGEMENT		NO	JOEL.ELSTEIN@BIGWESTOIL.COM	
2011	COMPLIANCE MANAGER	ROBIN SMITH	84054BGWST333WE	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	DAVIS	UT	840542805	BIG WEST OIL LLC	333 W CENTER ST	NORTH SALT LAKE	UT		84054-2805	YES	NO	NO	NO	JOEL ELSTEIN	8012967700	2911							324110						40.841801	-111.920547	148456205								FJ MANAGEMENT		NO	JOEL.ELSTEIN@BIGWESTOIL.COM	
