REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2007	EXTRACTION PLANT MANAGER	SCOTT DE JONG	31603RCHRDCLAYR	ADM	1841 CLAY RD	VALDOSTA	LOWNDES	GA	31601	ARCHER DANIELS MIDLAND CO	PO BOX 1589	VALDOSTA	GA		316031589	YES	NO	NO	NO	MARK CALMES	2174245200	2075	2074	2079	4213				311225						30.8325	-83.24805	053693131								ADM	001307586	NO	CALMES@ADMWORLD.COM	
1998	PLANT MANAGER	MICHAEL A. MOFFETT	31206RCHRD1265S	ADM	1265 6TH ST.	MACON	BIBB	GA	31206	ADM	1265 6TH ST.	MACON	GA		31206	YES	NO	NO		MICHAEL MOFFETT	4236295495	2079							311225						32.822943	-83.631566	077070894		GA0981234206		GAR000000				ADM	001307586	NO		
2007	PLANT MANAGER	NEIL MCGEE	31015DMLLN2201E	ADM ALLIANCE NUTRITION INC	2201 E 13TH AVE	CORDELE	CRISP	GA	31015	ADM ALLIANCE NUTRITION INC	2201 E 13TH AVE	CORDELE	GA		31015	YES	NO	NO	NO	MARK CALMES	2174515200	2048							311119						31.965887	-83.744586	849684428								ADM	001307586	NO	MARK_CALMES@ADMWORLD.COM	
2007	VICE PRESIDENT, CFO	HOWARD BURCHETTE, JR	30722DVNCD424SS	ADVANCED ADHESIVE TECHNOLOGIES INC	419 S GLENWOOD AVE	DALTON	WHITFIELD	GA	30721	ADVANCED ADHESIVE TECHNOLOGIES INC	419 S GLENWOOD AVE	DALTON	GA		30721	YES	NO	NO	NO	TIM BROWN	7062260610	2891							325520						34.761881	-84.964527											NO	TIM.BROWN@AATGLUE.COM	
2002	OPERATIONS MANAGER	DOMINIC DEDUONNI	30084HTCHC3289M	ADVANCED INTERCONNECTION TECHNOLOGY INC ATLANTA	3289 MONTREAL INDL. WAY	TUCKER	DE KALB	GA	30084	ADVANCED INTERCONNECTION TECHNOLOGY INC ATLANTA	3289 MONTREAL INDL. WAY	TUCKER	GA		30084	YES	NO	NO	NO	J.R. RACKARD	7709389387	3672							334412						33.840214	-84.253785			GAD980847479		GAR000000				PCK HOLDINGS	877598284	NO		
2007	HUMAN RESOURCES MANAGER	LINDA HALES	30161KTSSH300WH	ADVANCED STEEL TECHNOLOGY	300 W HERMITAGE RD NE	ROME	FLOYD	GA	30161	ADVANCED STEEL TECHNOLOGY	300 W HERMITAGE RD NE	ROME	GA		30161	YES	NO	NO	NO	LINDA HALES	7062325877	3531							333120						34.326598	-85.100472	623388998										NO	NA	
2007	DIRECTOR OF REGULATORY AFFAIRS	N. PETER BELLE	30004LPRTW1400B	ADVANTIS TECHNOLOGIES INC.	1400 BLUEGRASS LAKES PKWY	ALPHARETTA	FORSYTH	GA	30004	ADVANTIS TECHNOLOGIES INC.	1400 BLUEGRASS LAKES PKWY	ALPHARETTA	GA		30004	YES	NO	NO	NO	N. PETER BELLE	7705215999	2899							325998						34.113473	-84.231511	931896385								ROCKWOOD SPECIALTIES INC.	106793433	NO	PBELLE@ADVANTISTECH.COM	
2007	LAB & QUALITY CONTROL MANAGER	DATTARAM SALKAR	30224BRDNC1201P	AEP INDUSTRIES  INC	1201 S PINE HILL RD	GRIFFIN	SPALDING	GA	30224	AEP INDUSTRIES  INC	1201 S PINE HILL RD	GRIFFIN	GA		30224	YES	NO	NO	NO	ANIL DOSHI	6786885706	3081							326113						33.222149	-84.307341	186675534		GAD056232218						AEP INDUSTRIES  INC	001338797	NO	DOSHIA@AEPINC.COM	
1998	PLANT MANAGER	JIM GARDNER	30336RQPCR4600F	AEROQUIP INOAC CORP.	4600 FULTON INDUSTRIAL BLVD.	ATLANTA	FULTON	GA	303366200	AEROQUIP INOAC CORP.	4600 FULTON INDUSTRIAL BLVD.	ATLANTA	GA		30336-6200	YES	NO	NO				3082							326121						33.761417	-84.536897	005356498		GAD981251143	GAD981251473					AEROQUIP-VICKERS INC.	005045000	NO		
2003	PRESIDENT	LEIGH A. FRAGNOLI	30144RSLSP3150M	AEROSOL PACKAGING LLC	3150 MOON STATION RD	KENNESAW	COBB	GA	301442765	AEROSOL PACKAGING LLC	3150 MOON STATION RD	KENNESAW	GA		30144-2765	YES	NO	NO	NO	LEIGH A FRAGNOLI	7704250114	2899							325998						34.030146	-84.615983	101995959		GAD981225519								NO		
2007	PLANT MANAGER	PETER DUNN	30114RSLPC189ET	AEROSOL SPECIALTIES LLC	189 ETOWAH INDUSTRIAL CT	CANTON	CHEROKEE	GA	30114	AEROSOL SPECIALTIES LLC	189 ETOWAH INDUSTRIAL CT	CANTON	GA		30114	YES	NO	NO	NO	LEIGH FRAGNOLI	7704250114	2899							325998						34.244167	-84.469444	101995959										NO	LFRAGNOLI@AEROSP.COM	
2000	PRESIDENT	THOMAS W. SCOTT JR.	31206RSPCD7700N	AEROSPACE DEFENSE COATINGS OF GA	7700 NE INDUSTRIAL BLVD	MACON	BIBB	GA	31206	AEROSPACE DEFENSE COATINGS OF GA	7700 NE INDUSTRIAL BLVD	MACON	GA		31206	YES	NO	NO		THOMAS SCOTT JR	9127848594	3471							332813						32.698774	-83.664701	828258210		GAD984319426								NO		
2007	PRESIDENT	GEORGE P AYERS JR	30680FRFGR65CED	AFR OF GEORGIA INC	650 CEDAR GROVE CHURCH RD	WINDER	JACKSON	GA	30680	AFR OF GEORGIA INC	PO BOX 485	WINDER	GA		30680	YES	NO	NO	NO	BRENDA S FANNING	7063671439	3089							326199						33.9987	-83.716											NO	AFROFGEORGIA@YAHOO.COM	
2007	PRESIDENT	LARRY PULLIAM	30071GCNC 2782S	AGCO, INC.	2782 SIMPSON CIR	NORCROSS	GWINNETT	GA	30071	AGCO, INC.	2782 SIMPSON CIR	NORCROSS	GA		30071	YES	NO	NO	NO	LARRY J. PULLIAM	7704476990	3089							326199						33.96354	-84.175739	038927096										NO	NA	
2007	PLANT MANAGER	J. MARK GAY	31709MCFRT1611O	AGRIUM US INC	1011 OAK AVE	AMERICUS	SUMTER	GA	31709	AGRIUM US INC	1011 OAK AVE	AMERICUS	GA		31709	YES	NO	NO	NO	J. MARK GAY	2299246107	2874							325314						32.054924	-84.235501	808957229								AGRIUM INC	808957229	NO	JGAY@AGRIUM.COM	
1991	MANAGER	JOSEPH W. GENTILE C.I.H.	31708RPRDC1220G	AIR PRODUCTS & CHEMICALS INC.	1220 GILLIONVILLE RD.	ALBANY	DOUGHERTY	GA	31708	AIR PRODS. & CHEMICALS INC.	P.O. BOX 3370	ALBANY	GA		31708	YES	NO	NO		JACKIE FERGUSON	9124320538	2813							325120						31.578611	-84.186667	003324498		GAD003324498						AIR PRODUCTS & CHEMICALS INC	003001070	NO		
1988	V.P. ENGINEERING	S. G. MAYS	30050RTRDS14ROY	AIR TREADS INC. ATLANTA DIV.	14 ROYAL OAK DR.	FOREST PARK	CLAYTON	GA	30050	AIR TREADS INC. ATLANTA DIV.	14 ROYAL OAK DR.	FOREST PARK	GA		30050	YES	NO	NO		STAN G. MAYS	4043616890	3911							339911						33.630052	-84.39378	042125732		GAD981229487						GOODYEAR TIRE & RUBBER CO.	004467924	NO		
2007	DIRECTOR OF OPERATIONS - REFRIGERANTS	RANDY PERRY	30080RGSSP5211I	AIRGAS SPECIALTY PRODUCTS SMYRNA	5211 INDUSTRIAL CT SE	SMYRNA	COBB	GA	30080	AIRGAS SPECIALTY PRODUCTS SMYRNA	5211 INDUSTRIAL CT SE	SMYRNA	GA		30080	YES	NO	NO	NO	MIKE JONES	7707172210								424690						33.83175	-84.466211									AIRGAS, INC.	024492860	NO	MIKE.JONES3@AIRGAS.COM	
2007	QUALITY MANAGER	NELSON RODRIGUEZ	31015CRSPRUS41N	AIRXCEL INC MARVAIR DIV	156 SEEDLING DR	CORDELE	CRISP	GA	31015	AIRXCEL INC MARVAIR DIV	PO BOX 400	CORDELE	GA		31015	YES	NO	NO	NO	NELSON RODRIGUEZ	2292738058	3585							333415						31.989539	-83.79572	057300238								AIRXCEL INC	606529873	NO	NRODRIGUEZ@AIRXCEL.COM	
1999		GREG GARRISON	30092RXCLN3285S	AIRXCEL INC. CRISPAIRE DIV.	3285 SATURN CT. N.W.	NORCROSS	GWINNETT	GA	30092	AIRXCEL INC. CRISPAIRE DIV.	3285 SATURN CT. N.W.	NORCROSS	GA		30092	YES	NO	NO		GREG GARRISON	7707349696	3585							333415						33.96083	-84.213405	057300238								AIRXCEL INC.	606529873	NO		
2007	PRESIDENT	ALAN SHIPP	30073JYCHM1400I	AJAY NORTH AMERICA LLC	1400 INDUSTRY RD	POWDER SPRINGS	COBB	GA	301270127	AJAY NORTH AMERICA LLC	PO BOX 127	POWDER SPRINGS	GA		301270127	YES	NO	NO	NO	ALAN R. SHIPP	7709436202	2819	2869						325188	325199					33.867778	-84.646444	061425104										NO	ALAN.SHIPP@AJAY-SQM.COM	
2007	PLANT MANAGER	JASON WELLS	31603LJRND1625J	AKER PLASTICS CO INC.	1625 JAMES P. RODGERS RD	VALDOSTA	LOWNDES	GA	31601	AKER PLASTICS CO INC.	1625 JAMES P. RODGERS RD	VALDOSTA	GA		31601	YES	NO	NO	NO	JASON WELLS	2292472364	3088							326199						30.802042	-83.278325	038926788								AKER PLASTICS CO INC.		NO	JASON.WELLS@MAAX.COM	
1991	DIRECTOR OF OPERATIONS	LARRY M. WLODAR	30071KZCTN6369O	AKZO COATINGS INC	6369 OLD PEACHTREE RD	NORCROSS	GWINNETT	GA	300711780	AKZO COATINGS INC	6369 OLD PEACHTREE RD	NORCROSS	GA		30071-1780	YES	NO	NO		JIM LALLEMENT	4044418628	2851							325510						33.929481	-84.236054	021973748		GAD003480183						AKZO NOBEL INC	062999347	NO		
1993	ENVR. COMPLIANCE MANAGER	TIMOTHY W. CHILDS	31404BGTHREASTP	ALAC SAVANNAH ASU	E PRESIDENTS ST EXT	SAVANNAH	CHATHAM	GA	31404	ALAC SAVANNAH ASU	PO BOX 216	SAVANNAH	GA		31402-0216	YES	NO	NO		ARTHUR SLAUGHTER	7138680333	2813							325120						32.067917	-81.04375			GAD984295618		GA0046230						NO		
2007	V.P. OF ENVIRONMENTAL SERVICES	RANDY WASKUL	30720LDDNM2001A	ALADDIN MILLS - ANTIOCH RD PLA NT	2001 ANTIOCH RD	DALTON	WHITFIELD	GA	30720	ALADDIN MILLS-ATTEN DENISE WOOD	POST OFFICE BOX 1006	DALTON	GA		30722	YES	NO	NO	NO	DENISE WOOD	7064288118	2273	2824						314110	325222					34.734101	-84.952432	120930102								MOHAWK INDUSTRIES INC.	612757070	NO	DENISE_WOOD@MOHAWKIND.COM	
1999	GM	THOMAS J. HARVEY	30336LCHMC5360T	ALCHEM CHEMICAL	5360 TULANE DR	ATLANTA	FULTON	GA	30336	ALCHEM CHEMICAL	PO BOX 44045	ATLANTA	GA		30336	YES	NO	NO		THOMAS J HARVEY	4046969202	5169							424690						33.750872	-84.563319	009832726		GAD009832762								NO		
2004		TERRY CONLEY	30336LCHMP10ENT	ALCHEM PLASTICS CORP	10 ENTERPRISE BLVD SW	ATLANTA	FULTON	GA	30336	ALCHEM PLASTICS CORP	10 ENTERPRISE BLVD SW	ATLANTA	GA		30336	YES	NO	NO	NO	ALLEN COOK	4193994050	3089							326113						33.755973	-84.549151	363521503		GAD981277346						ATLAS ALCHEM PLASTICS INC	086926250	NO		
1999	PRESIDENT	THOMAS H. WELCH	30066LCHMY646OW	ALCHEMY-SOUTH LTD	1345 OWENBY DR	MARIETTA	COBB	GA	30066	ALCHEMY-SOUTH LTD	1523 COBB INDUSTRIAL DR	MARIETTA	GA		30066	YES	NO	NO				2869							325000						33.988115	-84.536048	009559261		GAD984269894								NO		
2001	PLANT MANAGER	WILLIAM BUNKER	30213GNRLX7385G	ALCOA EXTRUSIONS INC. FAIRBURN GA OPERATIONS	7385 GRAHAM RD.	FAIRBURN	FULTON	GA	30213	ALCOA EXTRUSIONS INC. FAIRBURN GA OPERATIONS	7385 GRAHAM RD.	FAIRBURN	GA		30213	YES	NO	NO	NO	GARLAND KINZIE	7709698902	3354							331316						33.557854	-84.543343	113279038		GAD981266505		GAR000000				ALCOA INC	001339472	NO		
2006	GENERAL MANAGER	J. DOUGLAS PENCE	30336LCHMX5625F	ALCOA HOME EXTERIORS INC ATLANTA VINYL OPERATIONS	5625 FULTON INDUSTRIAL BLVD	ATLANTA	FULTON	GA	30336	ALCOA HOME EXTERIORS INC ATLANTA VINYL OPERATIONS	5625 FULTON INDUSTRIAL BLVD	ATLANTA	GA		30336	YES	NO	NO	NO	CYNTHIA D. PRICE	4042605214	3089							326199						33.731829	-84.569656	004239000								ALCOA INC	001339472	NO		
1994	PLANT MANAGER	DON MCMAHAN	30336THLLM5475B	ALL AMERICAN GOURMET CO. INC.	5475 BUCKNELL DR. S.W.	ATLANTA	FULTON	GA	30336	ALL AMERICAN GOURMET CO. INC.	5475 BUCKNELL DR. S.W.	ATLANTA	GA		30336	YES	NO	NO		SHARON GREENSPAR	2126977900	2038							311412						33.740647	-84.572542	103118329		GAD981242886						H. J. HEINZ CO.	004318846	NO		
1999	EXEC. V P & COO	D. S. O'BRIEN	31205LLGHN545GU	ALLEGHANY RUBBER INC	545 GUY PAINE RD	MACON	BIBB	GA	31205	ALLEGHANY RUBBER INC	PO BOX 3006	MACON	GA		31205	YES	NO	NO		D S O'BRIEN	9127886282	3069							326211						32.780086	-83.644627	120918438										NO		
2007	AREA MANAGER	DONNA LAYFIELD	31063STHRN321PL	ALLENS INC PLANT #20	730 TRAVELERS REST RD	MONTEZUMA	MACON	GA	31063	ALLENS INC PLANT #20	730 TRAVELERS REST RD	MONTEZUMA	GA		31063	YES	NO	NO	NO	LAURA MUSHINSKI	4792280102	2037							311411						32.293202	-84.022739	006340707								ALLENS INC.	006340707	NO	LMUSHINSKI@ALLENS.COM	
2000	CHAIRMAN OF THE BOARD	LORI NORTHRUP	31297BNGGR7979N	ALLIANCE AEROSPACE LLC	7979 N E INDUSTRIAL BLVD	MACON	BIBB	GA	312970248	WESTERN STEEL	7979 N E INDUSTRIAL BLVD	MACON	GA		31297-0248	YES	NO	NO	NO	LORI NORTHRUP	7166992288	3728							336413						32.699131	-83.663439	799594127		GAD000615914		GAR000000						NO		
2007	GENERAL MANAGER	JOHN HOBBS	30320LLDVT34NIN	ALLIED AVIATION FUELING OF ATL ANTA INC.	3400 N INNER LOOP RD PO BOX 45406	ATLANTA	FULTON	GA	30320	ALLIED AVIATION FUELING OF ATL ANTA INC.	3400 N INNER LOOP RD PO BOX 45406	ATLANTA	GA		30320	YES	NO	NO	NO	JOHN HOBBS	4047671743								424710						0	0									ALLIED AVIATION HOLDING CO		NO	JOHNNY.HOBBS@ALLIEDAVIATION.COM	
2007	GENERAL MANAGER	RON WALKER	30093LLDPH5440A	ALLIED DIAGNOSTIC IMAGING RESOURCES INC	5440 OAKBROOK PKWY	NORCROSS	GWINNETT	GA	30093	ALLIED DIAGNOSTIC IMAGING RESOURCES INC	5440 OAKBROOK PKWY	NORCROSS	GA		30093	YES	NO	NO	NO	CARMEN TANKSLEY	7704480250	3861							325992						33.919505	-84.182378	610045858								CPAC INC.	045605615	NO		
2003	COO	ANDY LASKY	30318LLDFD1450H	ALLIED FOODS LLC	1450 HILL PL NW	ATLANTA	FULTON	GA	30318	ALLIED FOODS LLC	1450 HILL PL NW	ATLANTA	GA		30318	YES	NO	NO	NO	PETER FU	4043512400	2047							311111						33.812155	-84.434677	014114487		GAD003271731		GAR000000						NO		
2007	REGULATORY AFFAIRS MANAGER	ROBIN BOLTE	30734LLDNV1405P	ALLIED UNIVERSAL CORP	1405 POSSUM HOLLOW RD	RANGER	GORDON	GA	30734	ALLIED UNIVERSAL CORP	ATTN: ROBIN EDDY BOLTE3901 NW 115TH AVE	MIAMI	FL		33178	YES	NO	NO	NO	ROBIN EDDY BOLTE	3058882623	2819							325188	424690					34.491667	-84.71277	004134623										NO	ROBINE@ALLIEDUNIVERSAL.COM	
2007	REGULATORY AFFAIRS MANAGER	ROBIN BOLTE	31520LLDNVRT1BO	ALLIED UNIVERSAL CORP	204 SCM RD	BRUNSWICK	GLYNN	GA	31523	ALLIED UNIVERSAL CORP	ATTN: ROBIN EDDY BOLTE 3901 NW 115TH AVE	MIAMI	FL		33178	YES	NO	NO	NO	ROBIN EDDY BOLTE	3058882623	2819							325188	424690					31.113889	-81.53611	004134623										NO	ROBINE@ALLIEDUNIVERSAL.COM	
2007	PLANT MANAGER	JIM MOYD	30122LPLGH141BL	ALP LIGHTING COMPONENTS INC	1401 BLAIRS BRIDGE RD	LITHIA SPRINGS	DOUGLAS	GA	30122	ALP LIGHTING COMPONENTS INC	1401 BLAIRS BRIDGE RD	LITHIA SPRINGS	GA		30122	YES	NO	NO	NO	JIM MOYD	7708197880	3444							332322						33.771501	-84.619656											NO	JIMMOYD@ALPLIGHTING.COM	
1989	PRESIDENT	MR. HOMER M. VERNON JR.	30904LTRNT2730W	ALTERNATE ENERGY RESOURCES INC	2730 WALDEN DR	AUGUSTA	RICHMOND	GA	309045520	ALTERNATE ENERGY RESOURCES INC	2730 WALDEN DR	AUGUSTA	GA		30904-5520	YES	NO	NO		HOMER M VERNON JR	4047381571	2869							325000						33.45513	-82.038361	000335824	033582461	GAD033582461		000000N/A		000000000N/A				NO		
2003	PRESIDENT	KENNETH E. SIGSBURY,	31620PRDCTNORTH	ALUMINUM FINISHING OF GEORGIA CORP	NORTH MILL ST	ADEL	COOK	GA	31620	ALUMINUM FINISHING OF GEORGIA CORP	PO BOX 272	ADEL	GA		31620	YES	NO	NO	NO	KENNETH SIGSBURY	9128964531	3471							332813						31.141639	-83.427056					GA0000108						NO		
2003	PRESIDENT	KENNETH E. SIGSBURY,	31620PRDCT220WE	ALUMINUM FINISHING OF GEORGIA CORP	220 W SECOND ST	ADEL	COOK	GA	31620	ALUMINUM FINISHING OF GEORGIA CORP	PO BOX 272	ADEL	GA		31620	YES	NO	NO	NO	KENNETH SIGSBURY	9128964531	3471							332813						31.139885	-83.423059											NO		
1991	VICE PRESIDENT OPERATIONS & ADMINISTRATIONS	MICHAEL L. WHITE	30336MRLTR4785F	AMARLITE ARCHITECTURAL PRODS.	4785 FULTON INDUSTRIAL BLVD.	ATLANTA	FULTON	GA	303362017	AMARLITE ARCHITECTURAL PRODS.	4785 FULTON INDUSTRIAL BLVD.	ATLANTA	GA		30336-2017	YES	NO	NO		RICHARD SAMBOL	4046915750	3354							331316						33.755324	-84.545576	364417337		GAD003281193								NO		
2007	GEN.MGR/VP	MIKE MAVRIDIS	30720CTCHN310BR	AMC INTERNATIONAL	310 BROOKHOLLOW  IND BLVD	DALTON	WHITFIELD	GA	30721	AMC INTERNATIONAL	310 BROOKHOLLOW  IND BLVD	DALTON	GA		30721	YES	NO	NO	NO	MIKE MAVRIDIS	7062261662	2899							325998						34.709687	-84.960194											NO	MMAVRIDIS@APOLLOIND.COM	
1998	R & M ENVIRONMENTAL MANAGER	PETER HAID	30360MRDHS2836W	AMERADA HESS CORP DORAVILLE TERMINAL	2836 WOODWIN RD.	DORAVILLE	DE KALB	GA	30360	AMERADA HESS CORP DORAVILLE TERMINAL	1 HESS PLAZA	WOODBRIDGE	NJ		07095	YES	NO	NO		PETER HAID	7327506555	5171							424710						33.916687	-84.274323			GAD042973966						AMERADA HESS CORP.	006979785	NO		
1999	PRES.	BOUDEWIJN VANDROMME	31549MRCRDINDUS	AMERCORD INC.	INDUSTRIAL BLVD.	LUMBER CITY	TELFAIR	GA	31549	AMERCORD INC.	P.O. BOX 458	LUMBER CITY	GA		31549	YES	NO	NO		HAROLD SARTIN	9123634371	2296	3315						314992						31.926459	-82.678581	071007484		GAD008966400		GA0026735				GOTHAM INDL. GROUP L.L.C.		NO		
2007	PRESIDENT AND CEO	PAUL CHAHINE	30040MRCNB1485R	AMERICAN BOA INC	1485 REDI RD	CUMMING	FORSYTH	GA	30040	AMERICAN BOA INC	PO BOX 1301	CUMMING	GA		30040	YES	NO	NO	NO	PAUL CHAHINE	6785133356	3714	5084						331210						34.173818	-84.162502	616447116										NO	PAUL.CHAHINE@BOA-US.COM	
2004	PLANT MANAGER	DIANE HUNSUCKER	30139MRCNC234GO	AMERICAN COLLOID CO	234 GORDON ST	FAIRMONT	GORDON	GA	30139	AMERICAN COLLOID CO	234 GORDON ST	FAIRMONT	GA		30139	YES	NO	NO	NO	DIANE HUNSUCKER	7063375316	3295							327992						34.441419	-84.704885	071998744								AMCOL INTERNATIONAL CORP	005092556	NO		
2007	PLANT MANAGER	CLARENCE GASTON	30279MRCND1022E	AMERICAN DEHYDRATED FOODS INC.	1022 E HIGHTOWER TRAIL	SOCIAL CIRCLE	WALTON	GA	30025	AMERICAN DEHYDRATED FOODS INC.	PO BOX 190	SOCIAL CIRCLE	GA		30025	YES	NO	NO	NO	CLARENCE GASTON	7704643331	2015							311111						33.651417	-83.684165									AMERICAN DEHYDRATED FOODS INC.	096745880	NO	CGASTON@ADF.COM	
2007	VP OPERATIONS	WAYNE STOLLENWERK	30024MRCND3870L	AMERICAN DIE TECHNOLOGY	3870 LAKEFIELD DR	SUWANEE	FORSYTH	GA	30024	AMERICAN DIE TECHNOLOGY	3870 LAKEFIELD DR	SUWANEE	GA		30024	YES	NO	NO	NO	TONY TOWE	6785271734	3555							333293						34.065613	-84.157501											NO	TTOWE@KOCHER-BECK.COM	
2004	PLANT MANAGER	SCOTT MILLER	31717MRCNF140IN	AMERICAN FIBERS & YARNS CO	140 INDUSTRIAL BLVD	BAINBRIDGE	DECATUR	GA	39817	AMERICAN FIBERS & YARNS CO	140 INDUSTRIAL BLVD	BAINBRIDGE	GA		39817	YES	NO	NO	NO	PAULA PRICKETT	2292436506	2824							325222						30.98	-84.619722	093771116		GAR000020321		GAR000000				AMERICAN FIBERS & YARNS CO	093771116	NO		
