REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2007	PRESIDENT	MICHAEL D. LEE	90039GLYNN4578B	A.G. LAYNE INC.	4578 BRAZIL ST	LOS ANGELES	LOS ANGELES	CA	90039	A.G. LAYNE INC.	4578 BRAZIL ST	LOS ANGELES	CA		90039	YES	NO	NO	NO	MICHAEL D. LEE	3232452345	5169							424690						34.146822	-118.274574	028541696										NO	NA	
2007	DIRECTOR OF SAFETY AND ENVIRONMENTAL AFFAIRS	BRUCE PACE	95361LGLBR304NY	A.L. GILBERT CO	304 YOSEMITE AVE	OAKDALE	STANISLAUS	CA	953610038	A. L. GILBERT CO	PO  BOX 38	OAKDALE	CA		953610038	YES	NO	NO	NO	BRUCE PACE	2095370766	2048							311119						37.769026	-120.84863	007966682									007966682	NO	BRUCE.PACE@ALGILBERT.COM	
2005	PRESIDENT	SHARON SIMON	90023GLSSC2800E	AAA GLASS CORP	2800 E 12TH ST	LOS ANGELES	LOS ANGELES	CA	90023	AAA GLASS CORP	2800 E 12TH ST	LOS ANGELES	CA		90023	YES	NO	NO	NO	BRIAN FARRELL	3232632177	3231	3229	3269					327215						34.02121	-118.218347											NO		
2001	PRESIDENT	GERALD WAHLIN	90222PLTNG424DI	AAA PLATING & INSPECTION INC	424 DIXON	COMPTON	LOS ANGELES	CA	90222	AAA PLATING & INSPECTION INC	424 DIXON	COMPTON	CA		90222	YES	NO	NO	NO	GERALD WAHLIN	3106371066	3471							332813						33.921821	-118.222452	052418126		CAD052418126								NO		
1994	PRESIDENT	THOMAS H. SPENCER	90746CCFND16520	AACCO FNDY. INC.	16520 S. AVALON BLVD.	CARSON	LOS ANGELES	CA	90746	AACCO FNDY. INC.	P.O. BOX 1360	BENSON	AZ		85602	YES	NO	NO		THOMAS H. SPENCER	5205869868	3366							331525						33.882241	-118.264488			CAD981385875								NO		
1997	PLANT MANAGER	STEVE ADAMS	90248BPLST15730	AB PLASTICS	15730 S FIGUEROA ST	GARDENA	LOS ANGELES	CA	90248	AB PLASTICS	15730 S FIGUEROA ST	GARDENA	CA		90248	YES	NO	NO		STEVE ADAMS	2137701700	3089							326199						33.889921	-118.282913			CAD981449002								NO		
2007	GENERAL MANGER	KURT WINTER	94621MRCNB7825S	AB&I FOUNDRY	7825 SAN LEANDRO ST	OAKLAND	ALAMEDA	CA	94621	AB&I FOUNDRY	7825 SAN LEANDRO ST	OAKLAND	CA		94621	YES	NO	NO	NO	MIKE OLVERA	5106323467	3321							331511						37.750258	-122.192957	009140070								MCWANE INC.	004001715	NO	MOLVERA@ABIFOUNDRY.COM	
1989	VICE PRESIDENT/GENERAL MANAGER	RAY WALLACE	94043BBTTC1212T	ABBOTT CRITICAL CARE & CONTROL SYSTEM	1212 TERRA BELLA AVE.	MOUNTAIN VIEW	SANTA CLARA	CA	94043	ABBOTT CRITICAL CARE & CONTROL SYSTEM	1212 TERRA BELLA AVE.	MOUNTAIN VIEW	CA		94043	YES	NO	NO		RAY WALLACE	4159614380	3841							325412						37.408472	-122.078369	001307602		CAD981977903						ABBOTT LABORATORIES	001307602	NO		
1996	PRES.	HAMID R. EMAMI	90034BBTTL2727S	ABBOTT ELECTRONICS INC.	2727 S. LA CIENEGA BLVD.	LOS ANGELES	LOS ANGELES	CA	90034	ABBOTT ELECTRONICS INC.	2727 S. LA CIENEGA BLVD.	LOS ANGELES	CA		90034	YES	NO	NO		PAT NETRAYANA	3102028820	3679							334419						34.03336	-118.375861	008294316		CAD980814065						ADWEST USA	624859328	NO		
1991	PLANT MANAGER	C. SCOTT HARRIS	93455BXRSP2850S	ABEX AEROSPACE	2850 SKYWAY DR.	SANTA MARIA	SANTA BARBARA	CA	93455	ABEX AEROSPACE	2850 SKYWAY DR.	SANTA MARIA	CA		93455	YES	NO	NO		C. SCOTT HARRIS	8059282671	3728							333514						34.904285	-120.450996	010180353		CAD042235572						PNEUMO ABEX CORP.	010180353	NO		
1992	EXEC. V.P. & GENERAL MANAGER	BARRY KASARDA	93030BXCRP3151W	ABEX/NWL AEROSPACE	3151 W. 5TH ST.	OXNARD	VENTURA	CA	93030	ABEX/NWL AEROSPACE	3151 W. 5TH ST.	OXNARD	CA		93030	YES	NO	NO		RANDALL H. HOLLIDAY	8053820289	3728							333911						34.197597	-119.213682	194173787		CAD008367617						PNEUMO ABEX CORP.	194173787	NO		
1990		JAMES C. RICHARDS	90248BLSTK833W1	ABLESTIK LABORATORIES	833 W. 182ND ST.	GARDENA	LOS ANGELES	CA	90248	ABLESTIK LABORATORIES	833 W. 182ND ST.	GARDENA	CA		90248	YES	NO	NO		AZAR SHENFIELD	2137614851	2891							325520						33.867933	-118.289052	008474652		CAD008474652						NATIONAL STARCH & CHEMICAL CO.	001519230	NO		
2007	MANAGER GLOBAL SAFETY, HEALTH & ENVIRONMENT	KEN FRANCIS	90221BLSTK20021	ABLESTIK LABORATORIES	20021 SUSANA RD	RANCHO DOMINGUEZ	LOS ANGELES	CA	90221	ABLESTIK LABORATORIES	20021 SUSANA RD	RANCHO DOMINGUEZ	CA		90221	YES	NO	NO	NO	KEN FRANCIS	3106780395	2891							325520						33.849669	-118.206918	008474652								NATIONAL STARCH & CHEMICAL CO	001519230	NO	KEN.FRANCIS@ABLESTIK.COM	
2006	PRESIDENT	JOSEPH MATRANGE	92670CPRDC172EA	AC PRODUCTS INC.	172 E LA JOLLA ST	PLACENTIA	ORANGE	CA	92870	AC PRODUCTS INC.	172 E LA JOLLA ST	PLACENTIA	CA		92870	YES	NO	NO	NO	JOSEPH MATRANGE	7146307311	2891							325520						33.859294	-117.870127	063112122								QUAKER CHEMICAL CORP	002350866	NO		
2007	PRESIDENT	RASHESH PATEL	91352CCRTN871TE	ACCURATE ENGINEERING CORP	8710 TELFAIR AVE	SUN VALLEY	LOS ANGELES	CA	91352	ACCURATE ENGINEERING CORP	8710 TELFAIR AVE	SUN VALLEY	CA		91352	YES	NO	NO	NO	HITEN GOLAKEA	8184873919								334412						34.227989	-118.387879											NO	ACCUENG@AOL.COM	
2006	CFO	SHELLY SCANTLEBURY	90740CCRTM111SE	ACCURATE METALS FABRICATORS INC	1011 SEAL BEACH BLVD	SEAL BEACH	ORANGE	CA	907405608	ACCURATE METALS FABRICATORS INC	1011 SEAL BEACH BLVD	SEAL BEACH	CA		90740-5608	YES	NO	NO	NO	KRISTA MYER	5625964740								332116						33.753499	-118.086713											NO		
1993	MANAGER LOSS CONTROL	MARK D. SMITH	91761CCRD 1930P	ACCURIDE INTERNATIONAL	1930 PARCO AVE	ONTARIO	SAN BERNARDINO	CA	91761	ACCURIDE INTERNATIONAL	12311 SHOEMAKER AVE	SANTA FE SPRINGS	CA		90670-4721	YES	NO	NO		MARK D SMITH	3109030312	3429	3471	3499					332510						34.038918	-117.624108			CAD982416117								NO		
1992	GENERAL MANAGER	ROBERT E. CROWL	92705CDNC 2321S	ACD INC.	2321 S. PULLMAN ST.	SANTA ANA	ORANGE	CA	927055506	ACD INC.	2321 S. PULLMAN ST.	SANTA ANA	CA		92705-5506	YES	NO	NO		ROBERT E. CROWL	7142617533	3559	3561						333295						33.713528	-117.843474	106666625		CAD981391287						CRYOGENIC INDUSTRIES INC.	106666625	NO		
2007	MAINTENANCE LEAD	AUGUSTIN GONZALEZ	90723CCLRW14105	ACE CLEARWATER ENTERPRISES INC	14105 S GARFIELD AVE	PARAMOUNT	LOS ANGELES	CA	90723	ACE CLEARWATER ENTERPRISES INC.	19815 MAGELLAN DR	TORRANCE	CA		90502	YES	NO	NO	NO	AUGUSTIN GONZALEZ	3105385380	3728	3462	3463					336413	332112	332111				33.905179	-118.168972	009534801										NO	NA	
2007	PLANT MANAGER	GEORGE T. BEENE	93562CCGNR12801	ACE COGENERATION FACILITY	12801 MARIPOSA ST	TRONA	SAN BERNARDINO	CA	93652	ACE COGENERATION CO	PO BOX 66	TRONA	CA		93592	YES	NO	NO	NO	GEORGE T. BEENE	7603722113	4911							221112						35.765543	-117.376214	621610385								CONSTELLATION POWER INC. & FOSTER WHEELER P	60-322252	NO	TBEENE@ACE-COGEN.COM	
2003		ELVIRA R. LORENZO	90021CPLTN719TO	ACE PLATING CO	719 S TOWNE AVE	LOS ANGELES	LOS ANGELES	CA	90021	ACE PLATING CO	719 S TOWNE AVE	LOS ANGELES	CA		90021	YES	NO	NO	NO	ELVIRA R LORENZO	2136277271	3471							332813						34.039107	-118.245635	008514648		CAD008514648								NO		
2007	OPERATIONS MANAGER	GLEN ATKINSON	91761LNHNT1496E	ACHESON COLLOIDS CO	1496 E FRANCIS ST	ONTARIO	SAN BERNARDINO	CA	917611803	ACHESON COLLOIDS CO	1496 E FRANCIS ST	ONTARIO	CA		91761-1803	YES	NO	NO	NO	CINDY DEMERS	4807544090	2893	2899						325910	325998					34.041248	-117.622033	081612483								ACHESON INDUSTRIES	081612483	NO	CINDY.DEMERS@US.HENKEL.COM	
1995	PRESIDENT	DOUG HEBARD	94089PRCSN539WE	ACL ELECTRONICS (USA) INC	539 WEDDELL DR	SUNNYVALE	SANTA CLARA	CA	94089	ACL ELECTRONICS (USA) INC	539 WEDDELL DR	SUNNYVALE	CA		94089	YES	NO	NO		DOUG HEBARD	4087441880	3672							334412						37.398874	-122.014229			CAD055636310								NO		
2007	PRESIDENT	LEE L. LEWIS	90255CMCST69SSA	ACME CASTINGS INC	6009 S SANTA FE AVE	HUNTINGTON PARK	LOS ANGELES	CA	90255	ACME CASTINGS INC	6009 S SANTA FE AVE	HUNTINGTON PARK	CA		90255	YES	NO	NO	NO	LEE L. LEWIS	3235833129	3321	3324	3325					331511	331513	331512				33.9871	-118.230288											NO	LEE@ACME-CASTINGS.COM	
2004	CEO	WILLIAM GONSALVES III	94544CMFBR29240	ACME FIBERGLASS INC	29240 PACIFIC ST	HAYWARD	ALAMEDA	CA	94545	ACME FIBERGLASS INC	29240 PACIFIC ST	HAYWARD	CA		94545	YES	NO	NO	NO	WILLIAM GONSALVES III		3089							337215						37.62847	-122.054577	028281970										NO		
1999	PRESIDENT	SHERIDAN RANDOLPH	94607CMGLV16551	ACME GALVANIZING CO INC	1655 17TH ST	OAKLAND	ALAMEDA	CA	94607	ACME GALVANIZING CO INC	PO BOX 23731	OAKLAND	CA		94623	YES	NO	NO		SHERIDAN RANDOLPH	9258464701	3479							332812						37.814089	-122.293775	009108861		CAD009108861								NO		
1998	MANAGER - ENVIRONMENTAL SERVICES	DAVID J. HOLMBERG	94565CMSTL761PO	ACME PACKAGING CORP.  BAY POINT	761 PORT CHICAGO HWY.	BAY POINT	CONTRA COSTA	CA	945651596	ACME PACKAGING CORP.  BAY POINT	761 PORT CHICAGO HWY.	BAY POINT	CA		94565-1596	YES	NO	NO		J. HAWTHORNE	7088492500	3499	2672	3479					332999						38.035758	-121.96047	784738270		CAD041838855		CAS000001				ACME METALS INC.	791200652	NO		
1993	VICE PRESIDENT OF OPERATIONS	N.A. SPITZ	94565CMSTL855PA	ACME PACKAGING CORP. PITTSBURG EAST FACILITY	855 N. PARKSIDE DR.	PITTSBURG	CONTRA COSTA	CA	945653799	ACME PACKAGING CORP. PITTSBURG EAST FACILITY	13500 PERRY AVE.	RIVERDALE	IL		60627	YES	NO	NO		C. A. NEKVASIL	7088492500	3499	3398	3479					332999						38.025	-121.896479	784738270		CAD982360562						ACME METALS INC.	791200652	NO		
1994		RICHARD UHLIG	91744CRNNG15125	ACORN ENGINEERING CO	15125 PROCTOR AVE	CITY OF INDUSTRY	LOS ANGELES	CA	91744	ACORN ENGINEERING CO	PO BOX 3527	CITY OF INDUSTRY	CA		91744	YES	NO	NO		RICHARD UHLIG	8183364561	3432							332998						34.022519	-117.960027	008312423		CAD980676597								NO		
1987	V-P ADMINISTRATION	K. ELAINE SKLOOT	95126CRNNC490RA	ACRIAN INC.	490 RACE ST.	SAN JOSE	SANTA CLARA	CA	95126	ACRIAN INC.	490 RACE ST.	SAN JOSE	CA		95126	YES	NO	NO		GARY IRVINE	4082944200	3674													37.317464	-121.911018	092205889		CAD982029217								NO		
2006	VICE PRESIDENT OPERATIONS	EDWARD CARTER	95112CTLCT5500H	ACT ELECTRONICS INC.	5500 HELYER AVE	SAN JOSE	SANTA CLARA	CA	95112	ACT ELECTRONICS INC.	5500 HELYER AVE	SAN JOSE	CA		95112	YES	NO	NO	NO	GARY BARNIER	9785674000	3679							334418						37.26408	-121.788802	118249114								SUN CAPITAL PARTNERS	068750228	NO		
1994	V.P.	JOHN MARIHART	93606CTGRN4516N	ACTAGRO INC	4516 N HOWARD AVE	BIOLA	FRESNO	CA	93630	ACTAGRO INC	PO BOX 60010	FRESNO	CA		93794-0010	YES	NO	NO		JOHN MARIHART	2092753600	2875							325314						36.800833	-120.02444	096229711		CAL000123332								NO		
2007	PRESIDENT	PATRICK BURT	94070CTRNC1000C	ACTERON CORP	1000 COMMERCIAL ST	SAN CARLOS	SAN MATEO	CA	94070	ACTERON CORP	1000 COMMERCIAL ST	SAN CARLOS	CA		94070	YES	NO	NO	NO	PATRICK BURT	6505968000	3471							332813						37.506037	-122.250783											NO	NA	
1988	PRESIDENT	PATRICK BURT	94063CTRNC851SH	ACTERON CORP.	851 SHASTA ST.	REDWOOD CITY	SAN MATEO	CA	94063	ACTERON CORP.	851 SHASTA ST.	REDWOOD CITY	CA		94063	YES	NO	NO		KEVIN O'KELLEY	4153695217	3471							332813						37.479422	-122.223054	089879118		CAD981458870								NO		
2002	PRESIDENT/OWNER	JAMES ALYN	91406CTNCM16214	ACTION COMPUTER PRODUCT SALES	16214 LINDBERGH ST	VAN NUYS	LOS ANGELES	CA	91406	ACTION COMPUTER PRODUCT SALES	16214 LINDBERGH ST	VAN NUYS	CA		91406	YES	NO	NO	NO	JAMES ALYN	8189884111	3672							334412						34.214052	-118.486016			CAD052405321								NO		
1995	GENERAL MGR.	LOUIS S. MATJASKO	90660CTVRC8455F	ACTIVAR CO INC  (DBA  AIR LOUVERS)	8455 E LOCH LOMOND DR	PICO RIVERA	LOS ANGELES	CA	90660	ACTIVAR CO INC  (DBA  AIR LOUVERS )	6285 RANDOLPH ST	COMMERCE	CA		90040	YES	NO	NO		LOUIS S MATJASKO	2137268814	3444							332322						34.000039	-118.093051	008301483		CAD008301483						ACTIVAR INC	049159080	NO		
1997	GENERAL MANAGER	J. THOMAS WEBSTER	90039CTVSP5433S	ACTIVE SUPPLY CO	5433 SAN FERNANDO RD W	LOS ANGELES	LOS ANGELES	CA	90039	ACTIVE SUPPLY CO	5433 SAN FERNANDO RD W	LOS ANGELES	CA		90039	YES	NO	NO		J THOMAS WEBSTER	2132455737	3442							332321						34.151657	-118.275254			CAD981376668								NO		
2007	EXECUTIVE VP GOLF CLUB OPERATIONS	JOHN WORSTER	92008CSHNT2819E	ACUSHNET CO	2819 LOKER AVE E	CARLSBAD	SAN DIEGO	CA	92008	ACUSHNET CO	2819 LOKER AVE E	CARLSBAD	CA		92008	YES	NO	NO	NO	JOE BAINS	8002258500	3949							339920						33.131492	-117.25091	001025154								FORTUNE BRANDS INC	001265768	NO	NA	
1993	OPERATIONS MANAGER	ROBERT FROEHLICH	91304CSNCR8357C	ACUSON CORP	8357 CANOGA AVE	CANOGA PARK	LOS ANGELES	CA	91304	ACUSON CORP	8357 CANOGA AVE	CANOGA PARK	CA		91304	YES	NO	NO		CHRISTOPHER CLASEN	8188820606	3672							334412						34.221128	-118.597549	008431744		CAD981449739		CAS000001						NO		
1987		NORMAN A. SMITH	94518DLCRC1081S	ADL CIRCUITS INC.	1081 SHARY CIRCLE	CONCORD	CONTRA COSTA	CA	94518	ADL CIRCUITS INC.	1081 SHARY CIRCLE	CONCORD	CA		94518	YES	NO	NO		JOHN STREET															37.955467	-122.031368	UNKNOWN		CAD080013816						INFORMATION TECHNOLOGIES INC.		NO		
2003	PLANT MANAGER	RICK THOMAS	90023DMMLL1542S	ADM MILLING CO	1542 S CALADA ST	LOS ANGELES	LOS ANGELES	CA	90023	ADM MILLING CO	1542 S CALADA ST	LOS ANGELES	CA		90023	NO	NO	NO	NO			2041							311211						34.014941	-118.197988	074151044		CAR000013961		4191018340				ADM	001307586	NO		
2001	PLANT MANAGER	BOB ROGERS	93725DMPCK3390S	ADM PACKAGED OILS	3390 S. CHESTNUT	FRESNO	FRESNO	CA	93725	ADM PACKAGED OILS	3390 S. CHESTNUT	FRESNO	CA		93725	NO	NO	NO		MARK CALMES	2174245200	2079							311220						36.685409	-119.736652	849359831		CAL000127005						ADM	001307586	NO		
1988	PRODUCTION OPERATION MANAGER	STEVEN BRINGHURST	92806DMRLL1400N	ADMIRAL ALUMINUM	1400 N. DALY ST.	ANAHEIM	ORANGE	CA	92806	ADMIRAL ALUMINUM	1400 N. DALY ST.	ANAHEIM	CA		92806	YES	NO	NO		STEVEN BRINGHURST	7149916900	3400							334512						33.854654	-117.885486	153735212		CAD00030168						ALUMAX INC.	153735212	NO		
1988	PRES.	PETER REDINGER	93101DMRLM414OL	ADMIRAL MATERIALS CORP.	414 OLIVE ST.	SANTA BARBARA	SANTA BARBARA	CA	93101	ADMIRAL MATERIALS CORP.	414 OLIVE ST.	SANTA BARBARA	CA		93101	YES	NO	NO		PETER REDINGER	8059628656	2819							339113						34.421497	-119.688941	046712931		CAD981437825								NO		
2002	SAFETY DIRECTOR	JOHN ALEX	92702DHRFR9923S	ADOHR FARMS	9923 S. ATLANTIC AVE.	SOUTH GATE	LOS ANGELES	CA	902806448	ADOHR FARMS	9923 S. ATLANTIC AVE.	SOUTH GATE	CA		90280-6448	YES	NO	NO	NO	JOHN ALEX	3235683301	2026							311511						33.941306	-118.181558	196072367		CAD042231076						DEAN FOODS SOUTHERN CALIFORNIA  L.L.C.	929182210	NO		
