REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
1999	PRES.	HENRY SCALA	28216BCNDS724NI	ABC INDUSTRIESINC (DBA ABC ENGRAVERS)	724 N. I-85	CHARLOTTE	MECKLENBURG	NC	28216	ABC INDUSTRIES INC., DBA ABC ENGRAVERS	P.O. BOX 30215	CHARLOTTE	NC		28230-0215	YES	NO	NO		HENRY SCALA	7043669043	3471							332813						35.267214	-80.871831	002571438		NCD002571438								NO		
2006	PLANT MANAGER	JEFF GUTHRIE	28166BTNC POBOX	ABT, INC..	259 MURDOCK RD	TROUTMAN	IREDELL	NC	28166	PO BOX 837	259 MURDOCK RD	TROUTMAN	NC		28166	YES	NO	NO	NO	JEFF GUTHRIE	7045289806	3272							326199						35.717043	-80.888054	605782713										NO		
2007	PLANT MANAGER	JOHN KLINCK	28625CCMCR133FA	ACCUMA CORP	133 FANJOY RD	STATESVILLE	IREDELL	NC	28625	ACCUMA CORP	133 FANJOY RD	STATESVILLE	NC		28625	YES	NO	NO	NO	MARK CHAMBERS	7048731488	3061	3089						326199						35.760326	-80.823848	148527443										NO	KLINCKJ@ACCUMACORP.COM	
1994	GEN. MGR.	MIKE WOOD	28217CCRD 11108	ACCURIDE INTERNATIONAL INC	11108 QUALITY DR	CHARLOTTE	MECKLENBURG	NC	28273	ACCURIDE INTERNATIONAL INC	11108 QUALITY DR	CHARLOTTE	NC		28273	YES	NO	NO		STEVE CURTIS	7045871219	3429	3471	3499					332813						35.140725	-80.98329	049353881	049333881	NCD986166189								NO		
2007	MANUFACTURING DEPARTMENT MANAGER	RONNIE LOCKLEAR	28358CMLCTROUTE	ACME ELECTRIC CORP POW ER DISTRIBUTION PRODUCTS DIV	4815 W 5TH ST	LUMBERTON	ROBESON	NC	28358	ACME ELECTRIC CORP POW ER DISTRIBUTION PRODUCTS DIV	4815 W 5TH ST	LUMBERTON	NC		28358	YES	NO	NO	NO	RONNIE LOCKLEAR	9107384251	3677							334416						34.600029	-79.099902	001929074								ACME ELECTRIC CORP	001929074	NO	RLOCKLEAR@ACMEPOWER.COM	
1990	PRESIDENT	PETER C. COLLIAS	28110CMNMPACMED	ACME NAMEPLATE & MANUFACTURING INC.	300 ACME DR.	MONROE	UNION	NC	28112	ACME NAMEPLATE & MANUFACTURING INC.	300 ACME DR.	MONROE	NC		28112	YES	NO	NO		ROD KULY	7042838175	3479							332812						34.976941	-80.500225	003156510		NCD003156510						ACME NAMEPLATE & MANUFACTURING INC.	003156510	NO		
1993		JOHN J. EICHORN	28217CMSTH4900S	ACME SOUTHERN INC	4900 S BLVD	CHARLOTTE	MECKLENBURG	NC	28217	ACME SOUTHERN INC	PO BOX 11264	CHARLOTTE	NC		28220	YES	NO	NO		JOHN J EICHORN	7045231452	2899							325188						35.173232	-80.8762	003150968										NO		
1994	VICE PRESIDENT OF N.C. OPERATIONS	MARTIN METZLER	27830CMNTDUSHIG	ACME UNITED CORP.	701 S. WILSON ST.	FREMONT	WAYNE	NC	27830	ACME UNITED CORP.	P.O. BOX 458	FREMONT	NC		27830	YES	NO	NO		CHARLES JOHNSON	3841425182	3841							339112						35.537578	-77.97876			NCD045924339		NC0081248				ACME UNITED CORP.	001180207	NO		
2004	PRESIDENT	DEREK HUMPHRIES	28110CMPST2819T	ACO POLYMER PRODUCTS INC	2819 TOPHILL RD	MONROE	UNION	NC	28110	ACO POLYMER PRODUCTS INC	PO BOX 245	CHARDON	OH		44024	YES	NO	NO	NO	CHERYL BARTA	4402857000	3089							326199						35.054043	-80.62008	089890108				NCG050031						NO		
2007	VICE PRESIDENT OF SALES	HERMAN A HARDY	27560DMSPR5701M	ADAMS PRODUCTS CO  MORRISVILLE	5701 MCCRIMMON PKWY ATTN: SARAH GILBERT	MORRISVILLE	WAKE	NC	27560	ADAMS PRODUCTS CO  MORRISVILLE	5701 MCCRIMMON PKWY ATTN: SARAH GILBERT	MORRISVILLE	NC		27560	YES	NO	NO	NO	BOB MALIN	8137144214	3271							327331						35.845607	-78.837196	053528535								OLDCASTLE INC	037176591	NO	BOB.MALIN@OLDCASTLEAPG.COM	
2007	VICE PRESIDENT OF SALES	HERMAN A HARDY	28429DMSPR5225H	ADAMS PRODUCTS CO - CASTLE HAYNE	5225 HOLLY SHELTER RD	CASTLE HAYNE	NEW HANOVER	NC	28429	ADAMS PRODUCTS CO - CASTLE HAYNE	ATTN: SARAH GILBERT5701 MCCRIMMON PKWY	MORRISVILLE	NC		27560	YES	NO	NO	NO	BOB MALIN	8137144214	3271							327331						34.35649	-77.865513	053528535								OLDCASTLE INC	037176591	NO	BOB.MALIN@OLDCASTLEAPG.COM	
2007	VICE PRESIDENT OF SALES	HERMAN A HARDY	28301DMSPR957CO	ADAMS PRODUCTS CO - FAYETTEVILLE	957 COUNTRY CLUB BLVD	FAYETTEVILLE	CUMBERLAND	NC	28301	ADAMS PRODUCTS CO - FAYETTEVILLE	ATTN: SARAH GILBERT5701 MCCRIMMON PKWY	MORRISVILLE	NC		27560	YES	NO	NO	NO	BOB MALIN	8137144214	3271							327331						35.099255	-78.913967	053528535								OLDCASTLE INC	037176591	NO	BOB.MALIN@OLDCASTLEAPG.COM	
2007	VICE PRESIDENT OF SALES	HERMAN A HARDY	28501DMSPR720EN	ADAMS PRODUCTS CO KINSTON	720 E NEW BERN RD	KINSTON	LENOIR	NC	28501	ADAMS PRODUCTS CO KINSTON	5701 MCCRIMMON PKWY ATTN: SARAH GILBERT	MORRISVILLE	NC		27560	YES	NO	NO	NO	BOB MALIN	8137144214	3271							327331						35.236609	-77.571846	053528535								OLDCASTLE INC	037176591	NO	BOB.MALIN@OLDCASTLEAPG.COM	
2007	VICE PRESIDENT OF SALES	HERMAN A HARDY	27893DMSPR614PA	ADAMS PRODUCTS CO WILSON	614 PARK AVE	WILSON	WILSON	NC	27893	ADAMS PRODUCTS CO WILSON	5701 MCCRIMMON PKWY ATTN: SARAH GILBERT	MORRISVILLE	NC		27560	YES	NO	NO	NO	BOB MALIN	8137144214	3271							327331						35.725546	-77.922584	053528535								OLDCASTLE INC	037176591	NO	BOB.MALIN@OLDCASTLEAPG.COM	
1995	PRESIDENT	WALTER S. BLACKBURN	27262DMSWD216WO	ADAMS WOOD TURNING INC	216 WOODBINE ST	HIGH POINT	GUILFORD	NC	27262	ADAMS WOOD TURNING INC	216 WOODBINE ST	HIGH POINT	NC		27262	YES	NO	NO		WALTER S BLACKBURN	9108847344	2511	2514						337122						35.925583	-80.029874											NO		
1989	DIRECTOR OF ENVIRONMENTAL AFFAIRS	WILLIAM E. GRAHAM	28619DRXLK100MI	ADAMS-MILLIS DREXEL KNITTING	100 MILL ST.	DREXEL	BURKE	NC	28619	ADAMS-MILLIS DREXEL KNITTING	100 MILL ST.	DREXEL	NC		28619	YES	NO	NO		CHARLES MCCLUNG	7044371541	2252							315119						35.758333	-81.608333	060302288								SARA LEE CORP.	005213962	NO		
1989	DIRECTOR OF ENVIRONMENTAL AFFAIRS	WILLIAM E. GRAHAM	27284DMSMLHIGHW	ADAMS-MILLIS HOISERY PLANT #3	HWY. 150 N.	KERNERSVILLE	FORSYTH	NC	27284	ADAMS-MILLIS HOISERY PLANT #3	HWY. 150 N.	KERNERSVILLE	NC		27284	YES	NO	NO		LARRY STRADER	9197865858	2252							315119						36.0055	-79.988611	003219367								SARA LEE CORP.	005213962	NO		
1989	DIRECTOR OF ENVIRONMENTAL AFFAIRS	WILLIAM E. GRAHAM	27302MRHSR202NO	ADAMS-MILLIS INFLUENTIAL #2	202 N. 5TH ST.	MEBANE	ALAMANCE	NC	27302	ADAMS-MILLIS INFLUENTIAL #2	202 N. 5TH ST.	MEBANE	NC		27302	YES	NO	NO		TOM TOMMERLIN	9195633519	2252							315119						36.094677	-79.267276	003219367								SARA LEE CORP.	005213962	NO		
1989	DIRECTOR OF ENVIRONMENTAL AFFAIRS	WILLIAM E. GRAHAM	27260MRHSR425SO	ADAMS-MILLIS INFLUENTIAL 1	425 S. CENTENNIAL ST.	HIGH POINT	GUILFORD	NC	27260	ADAMS-MILLIS INFLUENTIAL 1	425 S. CENTENNIAL ST.	HIGH POINT	NC		27260	YES	NO	NO		DALTON CRANFORD	9198856006	2252							315119						35.951717	-79.999986	003219367								SARA LEE CORP.	005213962	NO		
1989	DIRECTOR OF ENVIRONMENTAL AFFAIRS	WILLIAM E. GRAHAM	27260DMSML501SO	ADAMS-MILLIS WRANGLER	501 S. CENTENNIAL ST.	HIGH POINT	GUILFORD	NC	27260	ADAMS-MILLIS WRANGLER	501 S. CENTENNIAL ST.	HIGH POINT	NC		27260	YES	NO	NO		WILLIAM E. GRAHAM	919889	2252							315119						35.949823	-79.999885	003219367								SARA LEE CORP.	005213962	NO		
2007	ENVIRONMENTAL ENGINEER	JIM ATACK	28461PFZRNEASTM	ADM	1730 E MOORE ST SE	SOUTHPORT	BRUNSWICK	NC	28461	ADM	1730 E MOORE ST SE	SOUTHPORT	NC		28461	YES	NO	NO	NO	MARK CALMES	2174245200	2869							325199						33.938889	-77.995556	001307586								ADM	001307586	NO	CALMES@ADMWORLD.COM	
2007	PLANT MANAGER	STEVE HAGEMAN	28202DMMLL620W1	ADM MILLING CO	620 W 10TH ST	CHARLOTTE	MECKLENBURG	NC	28202	ADM MILLING CO	PO BOX 31155	CHARLOTTE	NC		28231	YES	NO	NO	NO	DAVID WEINTRAUB	2174514960	2041							311211						35.236199	-80.841618	103261509								ADM	001307586	NO		
2007	GENERAL MANAGER AND CHIEF OPERATING OFFICER	MICHAEL J. GRAUEL	27045DVNCD3050W	ADVANCED TURBINE COMPONENTS INC.	3050 WESTINGHOUSE RD	RURAL HALL	FORSYTH	NC	27045	ADVANCED TURBINE COMPONENTS	PO BOX 16339	WINSTON-SALEM	NC		27115	YES	NO	NO	NO	HARRY COLVIN	3369691319	3511							333611						36.235278	-80.323333											NO	HCOLVIN@LEISTRITZ-ATC.COM	
1991		CARL MALZ	28677RQPCR151WA	AEROQUIP CORP.	151 WALKER RD.	STATESVILLE	IREDELL	NC	28677	AEROQUIP CORP.	P.O. BOX 5770	STATESVILLE	NC		28677	YES	NO	NO		CARL MALZ	7046634511	3714							326220						35.804167	-80.9375	005356498		NCD986170991						TRINOVA CORP.	005045000	NO		
1990	ACTING PLANT MANAGER	MICHAEL BEECHER	27557RQPCRHWY26	AEROQUIP CORP. MIDDLESEX PLANT	HWY. 264 E. ALTERNATE	MIDDLESEX	NASH	NC	275570369	AEROQUIP CORP. MIDDLESEX PLANT	P.O. BOX 369	MIDDLESEX	NC		27557	YES	NO	NO		ANDY MAGNUSON	4198672533	3041							326220						35.785406	-78.186289	040042426		NCD040042426						TRINOVA CORP.	005045000	NO		
2002	FACILITIES MANAGER	CHET MEINZER	28712DPNTBSTATO	AGFA CORP.	STATON RD.	CEDAR MOUNTAIN	TRANSYLVANIA	NC	28718	AGFA CORP.	P.O.BOX 267	BREVARD	NC		28712-5000	YES	NO	NO	NO	CHET MEINZER	8288628379	3861							325992						35.894722	-80.063889	003152329		NCD003152329		NC0000337	NCG030057			AGFA-GEVAERT NV	047970459	NO		
2007	MANAGING DIRECTOR	STEVE DOPP	28043GNDST30PIN	AGI IN STORE	376 PINE ST	FOREST CITY	RUTHERFORD	NC	28043	AGI IN STORE	376 PINE ST	FOREST CITY	NC		28043	YES	NO	NO	NO	JAMES SMITH	8282484913	2541							321999						35.31216	-81.849113	004180089								AMERICAN GREETINGS CORP.	004180022	NO	JAMES.SMITH@AMGREETINGS.COM	
1991	GENERAL MANAGER	L. G. DAVIS	28217GRCMP11016	AGR CO.	11016 GRANITE ST.	CHARLOTTE	MECKLENBURG	NC	28273	AGR CO.	11016 GRANITE ST.	CHARLOTTE	NC		28273	YES	NO	NO		L. G. DAVIS	7045881962	3069							326299						35.118212	-80.927688	005995055		NCD062635560						RPM INC.	004155651	NO		
2007	PLANT MANAGER	BRETT PHILLIPS	27587MGNDS326FO	AIR LIQUIDE LARGE INDUSTRIES WAKE FOREST	326 FORESTVILLE RD	WAKE FOREST	WAKE	NC	27587	AIR LIQUIDE INDUSTRIAL	PO BOX 1918	WAKE FOREST	NC		275881918	YES	NO	NO	NO	BRETT PHILLIPS	9195566461	2813							325120						35.956905	-78.518056	180015062								AIR LIQUIDE AMERICA	180015062	NO	BRETT.PHILLIPS@AIRLIQUIDE.COM	
1993	MANAGER, GASES GROUP ENVIRONMENTAL	JOSEPH W. GENTILE, C.I.H.	27407RPRDC115SO	AIR PRODUCTS & CHEMICALS INC.	115 SOUTHERN OXYGEN RD.	GREENSBORO	GUILFORD	NC	274071493	AIR PRODS. & CHEMICALS INC.	7201 HAMILTON BLVD.	ALLENTOWN	PA		18195-1501	YES	NO	NO		RICHARD JOHNSON	9102991361	2813	5169						325120						36.068484	-79.872041	024583288		NCD024583288						AIR PRODUCTS & CHEMICALS INC	003001070	NO		
2007	PLANT MANAGER	FRANK WATTS	27886RSYST3301N	AIR SYSTEM COMPONENTS LP	3301 N MAIN ST	TARBORO	EDGECOMBE	NC	27886	AIR SYSTEM COMPONENTS LP	3301 N MAIN ST	TARBORO	NC		27886	YES	NO	NO	NO	BLAKE WRENN	2526415912	3444							332322						35.926762	-77.56836	036228521								TOMKINS CORP	184101194	NO	BWRENN@AIRSYSCO.COM	
1990	PLANT MANAGER	JOHN CONNOR	27709RCSPC11TRI	AIRCO SPECIAL GASES	11 TRIANGLE DR.	RESEARCH TRIANGLE PARK	WAKE	NC	27709	AIRCO SPECIAL GASES	11 TRIANGLE DR.	RESEARCH TRIANGLE PARK	NC		27709	YES	NO	NO		JOHN CONNOR	9195490633	5161							325998						35.9987	-78.8981	030238547		38719NC01						BOC GROUP INC	173939828	NO		
2007	SAFETY RISK MANAGER	J. KENNETH BOYTE	28208NTNLW5313O	AIRGAS NATIONAL WELDERS	5313 OLD DOWD RD	CHARLOTTE	MECKLENBURG	NC	28208	JERRELL COOK	PO BOX 31007	CHARLOTTE	NC		28231	YES	NO	NO	NO	JERRELL COOK	7046213317	2813							325120						35.228472	-80.92716	001362310								AIRGAS INC	024492860	NO	JERRELL.COOK@AIRGAS.COM	
2007	SAFETY & RISK MANAGER	J. KENNETH BOYTE	27530NTNLWHWY11	AIRGAS NATIONAL WELDERS	HWY 117 N	GOLDSBORO	WAYNE	NC	27530	AIRGAS NATIONAL WELDERS	PO BOX 31007	CHARLOTTE	NC		28231	YES	NO	NO	NO	JOHN HARRIS	9195443772	2813							325120						35.467849	-77.982362	001362310								AIRGAS INC.	024492860	NO	JOHN.HARRIS@AIRGAS.COM	
2007	VP, OPERATIONS	DONALD M. DAYTON	28025LRCHN2200S	AIRGAS SPECIALTY PRODUCTS - CONCORD NC	2200 SPEEDRAIL CT	CONCORD	CABARRUS	NC	28025	AIRGAS SPECIALTY PRODUCTS - CONCORD NC	2200 SPEEDRAIL CT	CONCORD	NC		28025	YES	NO	NO	NO	MIKE JONES	7707172210	5169							424690						35.337789	-80.61274									AIRGAS, INC.	024492860	NO	MIKE.JONES3@AIRGAS.COM	
2007	PLANT MANAGER	CLAYTON MAYNOR	27610JNMTS4020A	AJINOMOTO AMINOSCIENCE LLC	4020 AJINOMOTO DR	RALEIGH	WAKE	NC	27610	AJINOMOTO AMINOSCIENCE LLC	4020 AJINOMOTO DR	RALEIGH	NC		27610	YES	NO	NO	NO	CLAYTON MAYNOR	9192310100	2833							325411						35.771111	-78.56944	099816548								AJINOMOTO USA INC	001853852	NO	MAYNORC@AJIUSA.COM	
1992	ASSISTANT GENERAL MANAGER	GERALD A. BRYANT	28645RLNCN1713M	AKZO COATINGS INC	1713 MAIN ST NW	LENOIR	CALDWELL	NC	28645	AKZO COATINGS INC	1713 MAIN ST NW	LENOIR	NC		28645	YES	NO	NO		JOHN L. SCRAGG	9198415111	2851							325510						35.933089	-81.54311			NCD053009510						AKZO NOBEL INC	062999347	NO		
2007	GENERAL MANAGER	RONALD COOPER	27261RLNCN1431P	AKZO NOBEL COATINGS INC	1431 PROGRESS AVE	HIGH POINT	GUILFORD	NC	27261	AKZO NOBEL COATINGS INC	1431 PROGRESS AVE	HIGH POINT	NC		27261	YES	NO	NO	NO	NANCY GALLAGHER	3368415111	2851							325510	325520					35.923501	-80.019362	183358571	618953132							AKZO NOBEL COATINGS INC.	062999347	NO		
1998	PLANT MANAGER	DAIL RODGERSON	27840WSTPNHIGHW	ALAMAC KNIT FABRICS  HAMILTON PLANT	HWY. 125	HAMILTON	MARTIN	NC	27840	ALAMAC KNIT FABRICS  HAMILTON PLANT	HWY. 125	HAMILTON	NC		27840	YES	NO	NO				2259	2269						313312						35.936389	-76.80416	091562355		NCD003184520		NC0001961				DYERSBURG CORP.	197288426	NO		
1993	DIRECTOR OF ENGINEERING & ENVIRONMENTAL DEPT.	W. E. EVANS	28337WSTPNHIGHW	ALAMAC KNIT FABRICS ELIZABETHTOWN PLANT	HWY. 87 N.	ELIZABETHTOWN	BLADEN	NC	28337	ALAMAC KNIT FABRICS ELIZABETHTOWN PLANT	HWY. 87 N.	ELIZABETHTOWN	NC		28337	YES	NO	NO		TONI CAUBLE	7066454000	2259							313312						34.644339	-78.64725	086330859		NCD086330859		NC0003522				WESTPOINT STEVENS INC.	613014620	NO		
1996	PLANT MGR.	HENRY GRIFFIN	28359WSTPNSOUTH	ALAMAC KNIT FABRICS LUMBERTON PLANT	S. CHESTNUT ST. EXTENSION	LUMBERTON	ROBESON	NC	28359	ALAMAC KNIT FABRICS LUMBERTON PLANT	S. CHESTNUT ST. EXTENSION	LUMBERTON	NC		28359	YES	NO	NO		HARRY HARDEN	9196182232	2259	2269						313311						34.589167	-79.005278	045924032		NCD045924032		NC0004618				WESTPOINT STEVENS INC.	613014620	NO		
1995	PRESIDENT	WILLIAM C. SCOTT JR.	27216LMNCF739SO	ALAMANCE FOODS INC.	739 S. WORTH ST.	BURLINGTON	ALAMANCE	NC	27215	ALAMANCE FOODS INC.	P.O. BOX 2690	BURLINGTON	NC		27215	YES	NO	NO		DEAN OAKLEY	9102266392	2024							311520						36.091863	-79.441216	02443814	020443814									NO		
1990	PRESIDENT	JAMES E. FAIRCLOTH	27215LMNCKI85NO	ALAMANCE KNIT FABRICS INC	714 INTERSTATE SERVICE RD	BURLINGTON	ALAMANCE	NC	272162320	ALAMANCE KNIT FABRICS INC	714 INTERSTATE SERVICE RD	BURLINGTON	NC		27216-2320	YES	NO	NO		JAMES E. FAIRCLOTH	9192280261	2269							315119						36.059722	-79.416667	148528854								ALAMANCE KNIT FABRICS INC	148528854	NO		
1996	DIR. OF OPERATIONS	TOM PARKER	27522VCCRP100IV	ALARIS MEDICAL SYSTEMS	1515 IVAC WAY	CREEDMOOR	GRANVILLE	NC	275229652	ALARIS MEDICAL SYSTEMS	1515 IVAC WAY	CREEDMOOR	NC		27522-9652	YES	NO	NO		MARIE MEESE/AHMAD SAJADI	6194587000	3841							339112						36.1368	-78.7317	054781299		NC0064609902								NO		
1991	EMPLOYMENT MANAGER	ROSE C. CHURCH	28690LBWLD201ST	ALBA-WALDENSIAN INC	201 ST GERMAIN AVE SW	VALDESE	BURKE	NC	28690	ALBA-WALDENSIAN INC	201 ST GERMAIN AVE SW	VALDESE	NC		28690	YES	NO	NO		WARREN NESBIT	7048796511	2252							315192						35.742755	-81.565637	003147915										NO		
2002	PRESIDENT	J. SCOTT HARRELL JR.	27932LBMRLUSHIG	ALBEMARLE SPORTFISHING BOATS INC	607 W QUEEN ST	EDENTON	CHOWAN	NC	27932	ALBEMARLE SPORTFISHING BOATS INC	PO BOX 349	EDENTON	NC		27932	YES	NO	NO	NO	J SCOTT HARRELL JR	2524827423	3732							336612						36.056667	-76.616111	093554731		NCD981757008								NO		
2007	VICE PRESIDENT / GENERAL MANAGER	BURCH PERRY	27932LBMRL14MID	ALBEMARLE SPORTFISHING BOATS INC.	140 MIDWAY DR	EDENTON	CHOWAN	NC	27932	ALBEMARLE SPORTFISHING BOATS INC.	140 MIDWAY DR	EDENTON	NC		27932	YES	NO	NO	NO	BURCH PERRY	2524827423	3732							336612						36.015067	-76.564578	093554731								BRUNSWICK CORP.	001307635	NO	BPERRY@ALBEMARLEBOATS.COM	
2007	PLANT MANAGER	SCOTT BROERMANN	28677NTRNTHIGHW	ALCAN COMPOSITES USA - STATESV ILLE FACILITY	3480 TAYLORSVILLE HWY	STATESVILLE	IREDELL	NC	28625	ALCAN COMPOSITES USA - STATESVILLE FACILITY	PO BOX 1839	STATESVILLE	NC		28687	YES	NO	NO	NO	SCOTT BROERMANN	7048728974	2672							322222						35.806966	-80.945961	056819287								ALCAN COMPOSITES USA INC	056819287	NO	SCOTT.BROERMANN@ALCAN.COM	
1991	DIRECTOR HUMAN RESOURCES	PATRICK VOGELER	27609LCTLN2912W	ALCATEL NETWORK SYSTEMS INC.	2912 WAKE FOREST RD.	RALEIGH	WAKE	NC	27609	ALCATEL NETWORK SYSTEMS INC.	2912 WAKE FOREST RD.	RALEIGH	NC		27609	YES	NO	NO		PAT VOGELER	9198505157	3661							334415						35.820183	-78.623754	782352793		NCD003185238	NCD000616276					ALCATEL NORTH AMERICA CABLE SYSTEMS INC.	410693592	NO		
2002	CHIEF OPERATING OFFICER	JOHN W. STEEN	28610FBRPT2512B	ALCATEL OPTICAL FIBER DIV.	2512 PENNY RD.	CLAREMONT	CATAWBA	NC	28610	ALCATEL OPTICAL FIBER DIV.	P.O. BOX 39	CLAREMONT	NC		28610	YES	NO	NO	NO	WAYNE COLE	8284598314	3229	3357						327212						35.702107	-81.157258	962377230		NCD986229375	NCD105797104					ALCATEL NORTH AMERICA CABLE SYSTEMS INC.	185388964	NO		
