REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2007	VP OF OPERATIONS	DAN COOLBETH	05402GSBLD50LAK	BLODGETT OVEN CO	50 LAKESIDE AVE	BURLINGTON	CHITTENDEN	VT	05401	BLODGETT OVEN CO	50 LAKESIDE AVE	BURLINGTON	VT		05401	YES	NO	NO	NO	DAN COOLBETH	8028603895	3589							333319						44.461	-73.22	196675706								MIDDLEBY CORP	107636953	NO	DCOOLBETH@BLODGETT.COM	
2002	VP OPERATIONS	NAJIB MAALOUF	05482BLDGTHARBO	BLODGETT OVEN CO	HARBOR RD	SHELBURNE	CHITTENDEN	VT	05482	BLODGETT OVEN CO	50 LAKESIDE AVE	BURLINGTON	VT		05402	YES	NO	NO	NO			3589							333319						44.420317	-73.252699	196675706		VTR988375275		VT0000337				MIDDLEBY CORP	107636953	NO		
2004	PLANT MANAGER	PAUL ADAMCZAK	05476BLSLFELEVA	BLUE SEAL FEEDS INC	1 WEBSTER ST	RICHFORD	FRANKLIN	VT	05476	BLUE SEAL FEEDS INC	1 WEBSTER ST	RICHFORD	VT		05476	YES	NO	NO	NO	PAUL ADAMCZAK	8028487718	2047	2048						311111						45.00189	-72.663723	001006501								VARIED INVESTMENTS INC	005269923	NO		
2001	MANUFACTURING DIRECTOR	CLAUDE GINGRAS	05678BMBRDPITMA	BOMBARDIER TRANSIT CORP	29 PITMAN RD WILSON INDUSTRIAL PARK	WEBSTERVILLE	WASHINGTON	VT	05678	BOMBARDIER TRANSIT CORP	29 PITMAN RD WILSON INDUSTRIAL PARK	WEBSTERVILLE	VT		05678	YES	NO	NO	NO	DON ROBBINS	8024791021	3799							336510						44.169912	-72.488027			VTD049476112								NO		
1988	VICE PRESIDENT & GENERAL MANAGER	CHESTER P. SCOTT JR.	05156BRYNT257CL	BRYANT GRINDER CORP.	257 CLINTON ST.	SPRINGFIELD	WINDSOR	VT	051560852	BRYANT GRINDER CORP.	257 CLINTON ST.	SPRINGFIELD	VT		05156-0852	YES	NO	NO		JOHN STAHURA	8028855161	3541							333512						43.284266	-72.471408	001086149		VTD001086149						GOLDMAN FINANCIAL GROUP INC.	061258786	NO		
2007	PRESIDENT	RASHED H. KANAAN	05301CBRDLQUINN	C.E. BRADLEY LABORATORIES INC.	55 BENNETT DR	BRATTLEBORO	WINDHAM	VT	05301	C.E. BRADLEY LABORATORIES INC.	PO BOX 8238	NORTH BRATTLEBORO	VT		05304	YES	NO	NO	NO	RASHED H. KANAAN	8022577971	2851							325510						42.895372	-72.549909	001086329										NO	RKANAAN@CEBRADLEY.COM	
2007	SENIOR VP OF OPERATIONS	JAMES PRATT	05647CBTFRBOX12	CABOT CREAMERY	2878 MAIN ST	CABOT	WASHINGTON	VT	05647	CABOT CREAMERY	1 HOME FARM WAY	MONTPELIER	VT		05602	YES	NO	NO	NO	JAMES PRATT	8022299361	2022	2021						311513						44.398888	-72.319605	001765916								AGRI-MARK, INC	021719893	NO	NA	
2007	SENIOR PRODUCTION MANAGER	JOHN D. JONES	05488CRGLL100JO	CARGILL, INC	149 JONERGIN DR	SWANTON	FRANKLIN	VT	05488	CARGILL, INC	PO BOX 250	SWANTON	VT		054880250	YES	NO	NO	NO	WENDEE LARSON	9529841864	2048							311119						44.929501	-73.129891	006249189								CARGILL, INC	006249189	NO	WENDEE_J_LARSON@CARGILL.COM	
2007	VP OF OPERATIONS	WILLIAM REICHERT	05446CHMPLHERCU	CHAMPLAIN CABLE CORP	175 HERCULES DR	COLCHESTER	CHITTENDEN	VT	05446	CHAMPLAIN CABLE CORP	175 HERCULES DR	COLCHESTER	VT		05446	YES	NO	NO	NO	WILLIAM REICHERT	8026544221	3357							335929						44.511632	-73.174228	002338549										NO		
1999	SITE MANAGER	WILLIAM ROGERS	05257CHMCL13WAT	CHEMFAB CORP	1030 WATER ST	NORTH BENNINGTON	BENNINGTON	VT	05257	CHEMFAB CORP	PO BOX 476	NORTH BENNINGTON	VT		05257	YES	NO	NO		DAVID STILES	8024471131	2295							313320						42.914729	-73.246508	046880548										NO		
1989	PLANT MANAGER	ROBERT L. MCCUBBINS	05748WYRHSRTE10	CHESAPEAKE HARDWOOD PRODS.INC.	RTE. 100	HANCOCK	ADDISON	VT	05748	CHESAPEAKE HARDWOOD PRODS.INC.	RTE. 100	HANCOCK	VT		05748	YES	NO	NO		ROBERT MCCUBBINS	8027673111	2435							321211						43.918306	-72.840673			VTD002084309						CHESAPEAKE HARDWOOD PRODS. INC.	606142891	NO		
2007	KATE WAGNER	KATE WAGNER	05403CPRCN6GREE	COOPER CONTROLS PCI LIGHTING	6 GREEN TREE DR	SOUTH BURLINGTON	CHITTENDEN	VT	05403	COOPER CONTROLS PCI LIGHTING	6 GREEN TREE DR	SOUTH BURLINGTON	VT		05403	YES	NO	NO	NO	DARREN SHEQUEN	2628962421								335314						44.457118	-73.139358	113631225								COOPER US INC	602755428	NO	DARREN.SHEQUEN@COOPERINDUSTRIES.COM	
1994		DONALD W. PEARSON	05042CPMNCCHURC	CPM INC	TOWN HWY 70	EAST RYEGATE	CALEDONIA	VT	05042	CPM INC	PO BOX 95	EAST RYEGATE	VT		05042	YES	NO	NO		JOHN W. CARTER	6035422592	2621							322120						44.207084	-72.059428			VTD043519289		VT0000167						NO		
2007	HYDRO SUPERINTENDENT	JOSEPH PETERSON	05904GRGPCRIVER	DIRIGO PAPER CO/DALTON HYDRO LLC	35 RIVERSIDE AVE	GILMAN	ESSEX	VT	05904	DALTON HYDRO LLC	PO BOX 129	GILMAN	VT		05904	YES	NO	NO	NO	DONALD HALLEE	8028921166	2621							322121						44.411389	-71.715	156755873										NO	DONHALLEE@GMAIL.COM	
1993	V.P./TREASURER	STEPHEN P. FOSTER	05402DLNDC159IN	EDLUND CO INC	159 INDUSTRIAL PKWY	BURLINGTON	CHITTENDEN	VT	05402	EDLUND CO INC	PO BOX 929	BURLINGTON	VT		05402	YES	NO	NO		STEPHEN P FOSTER	8028629661	3556							333294						44.446675	-73.220591	002070050		VTD002070050								NO		
2007	PLANT MANAGER	JEAN BONKO	05478VRDYB75SWA	ENERGIZER BATTERY MANUFACTURING INC	75 SWANTON RD	SAINT ALBANS	FRANKLIN	VT	05478	ENERGIZER BATTERY MANUFACTURING INC	75 SWANTON RD	SAINT ALBANS	VT		05478	YES	NO	NO	NO	JEAN M. BONKO	8025276709	3692	3648						335912	335129					44.832963	-73.075248	151179769								ENERGIZER HOLDINGS INC	133184171	NO	JEANM.BONKO@ENERGIZER.COM	
2007	PLANT MANAGER	JOHN HALL	05201VRDYB401GA	ENERGIZER BATTERY MANUFACTURING INC	401 GAGE ST	BENNINGTON	BENNINGTON	VT	05201	ENERGIZER BATTERY MANUFACTURING INC	401 GAGE ST	BENNINGTON	VT		05201	YES	NO	NO	NO	JOHN L. HALL	8024421300	3692							335912						42.881498	-73.190335	151179769								ENERGIZER HOLDINGS	133184171	NO	JOHNL.HALL@ENERGIZER.COM	
1989	OPERATIONS MANAGER	SERGE COTNOIR	05846THNLLRRNO1	ETHAN ALLEN INC. ISLAND POND DIV.	R.R. NO. 1 BOX 100B	ISLAND POND	ESSEX	VT	05846	ETHAN ALLEN INC. ISLAND POND DIV.	R.R. NO. 1 BOX 100B	ISLAND POND	VT		05846	YES	NO	NO		SERGE COTNOIR	8027234326	2511							337122						44.803779	-71.847897	001213545		VTD990800575						ETHAN ALLEN INC.	001213545	NO		
2000	OPERATIONS MANAGER	RICHARD A. GRANT	05060THNLLHULLS	ETHAN ALLEN INC. RANDOLPH DIV.	44 HULL ST.	RANDOLPH	ORANGE	VT	050601102	ETHAN ALLEN INC. RANDOLPH DIV.	44 HULL ST.	RANDOLPH	VT		05060-1102	YES	NO	NO	NO	PAUL KAMINSKI	2037438540	2511							321999						43.918579	-72.654771			VTD001083468						ETHAN ALLEN INC.	001213545	NO		
2007	REGIONAL MANSGER	DANIEL KURZMAN	05902THNLLMAINS	ETHAN ALLEN OPERATIONS INC BEECHER FALLS DIV	1280 VT RT 253	BEECHER FALLS	ESSEX	VT	05902	ETHAN ALLEN OPERATIONS INC BEECHER FALLS DIV	PO BOX 217	BEECHER FALLS	VT		05902-0217	YES	NO	NO	NO	PAUL KAMINSKI	2037438540	2511	2421						337122	321113					45.008611	-71.5175			VTD001081215		VT0000051				ETHAN ALLEN GLOBAL INC	001213545	NO	PKAMINSKI@ETHANALLENINC.COM	
2007	REGIONAL MANSGER	DANIEL KURZMAN	05860RLNSDRAILR	ETHAN ALLEN OPERATIONS INC ORLEANS DIV	27 RAILROAD AVE	ORLEANS	ORLEANS	VT	05860	ETHAN ALLEN OPERATIONS INC ORLEANS DIV	27 RAILROAD AVE	ORLEANS	VT		05860	YES	NO	NO	NO	PAUL KAMINSKI	2037438540	2511							337122						44.804	-72.204									ETHAN ALLEN INC	001213545	NO	PKAMINSKI@ETHANALLENINC.COM	
1992	VICE PRESIDENT, OPERATIONS	NEIL DONOGHUE	05156FLLWSPRECI	FELLOWS CORP	PRECISION DR	NORTH SPRINGFIELD	WINDSOR	VT	05150	FELLOWS CORPORATION	PO BOX 851	SPRINGFIELD	VT		05156-0851	YES	NO	NO		RON MASSUCCO	8028868333	3541	3829						333512						43.328709	-72.53823	001089226		VTD001089226		VT0020907						NO		
2007	VICE PRESIDENT OF OPERATIONS	MIKE WRIGHT	05301BSCSCBRUDI	FIBERMARK NORTH AMERICA INC	161 WELLINGTON RD	BRATTLEBORO	WINDHAM	VT	05301	FIBERMARK NORTH AMERICA INC	161 WELLINGTON RD	BRATTLEBORO	VT		05301	YES	NO	NO	NO	STEVE PFISTNER	8022582701	2631							322130	322226	322222				42.888611	-72.671944	602374688								FIBERMARK NORTH AMERICA INC	602374688	NO	SPFISTNER@FIBERMARK.COM	
2007	SAFETY MANAGER	MICHAEL MONROE	05764FRSTL212ID	FIRST LIGHT TECHNOLOGIES INC	212 IDEAL WAY	POULTNEY	RUTLAND	VT	05764	FIRST LIGHT TECHNOLOGIES,INC	212 IDEAL WAY	POULTNEY	VT		05764	YES	NO	NO	NO	MICHAEL MALINIAK	8022874195	3641							335110						43.519093	-73.235601	884712589										NO	MMALINIAK@FIRSTLIGHTUSA.COM	
1988	PLANT MANAGER	DONALD TESSIER	05478FNDGR1521L	FONDA GROUP INC.	15 - 21 LOWER NEWTON ST.	SAINT ALBANS	FRANKLIN	VT	05478	FONDA GROUP INC.	15 - 21 LOWER NEWTON ST.	SAINT ALBANS	VT		05478	YES	NO	NO		DONALD TESSIER	8025245966	2654							322215						44.836523	-73.098928	118860857		VTD093254381						FOUR M CORP.	022439889	NO		
2002	PRESIDENT/CEO	NORMAN A. SCHNEEBERGER	05301GSPRC101JO	G S PRECISION INC	101 JOHN SEITZ DR	BRATTLEBORO	WINDHAM	VT	05301	G S PRECISION INC	101 JOHN SEITZ DR	BRATTLEBORO	VT		05301	YES	NO	NO	NO	RICHARD U. KAUFMANN	8022575200	3499							336413						42.830523	-72.565384	001078757		VTD981065998								NO		
1992	PRESIDENT	DANIEL T. HANNIFY	05363GSPRCWESTR	G S PRECISION INC	W RT 9	WILMINGTON	WINDHAM	VT	05363	G S PRECISION INC	W RT 9	WILMINGTON	VT		05363	YES	NO	NO		RICHARD U. KAUFMAN	8022575200	3499							332721						42.866667	-72.866667	001078757		VTD001078757								NO		
2007	PLANT MANAGER	DAN FERMON	05701GNRLL210CO	GE AVIATION PLANT 1	210 COLUMBIAN AVE	RUTLAND	RUTLAND	VT	05701	GE CO.	270 WINDCREST RD	NORTH CLARENDON	VT		05759	YES	NO	NO	NO	KELLIE MORTON	8027739121	3724	3511						336412	333611					43.606662	-72.99308	001367960								GE CO.	001367960	NO	KELLIE.MORTON@AE.GE.COM	
2007	PLANT MANAGER	DAN FERMON	05759GNRLL16WIN	GE AVIATION PLANT 2	270 WINDCREST RD	NORTH CLARENDON	RUTLAND	VT	057599533	GE AVIATION PLANT 2	270 WINDCREST RD	NORTH CLARENDON	VT		05759-9533	YES	NO	NO	NO	KELLIE MORTON	8027739121	3724	3511						336412	333611					43.575124	-72.958839	001367960								GE CO.	001367960	NO	KELLIE.MORTON@GE.AE.COM	
1988	MANAGER MANUFACTURING ARMAMENT SYSTEMS DEPT.	P. N. CIARLO	05401GNRLLINDUS	GE CO.	INDUSTRIAL PKWY. BLDG. 61 & 41	BURLINGTON	CHITTENDEN	VT	05401	GE CO.	INDUSTRIAL PKWY. BLDG. 61 & 41	BURLINGTON	VT		05401	YES	NO	NO		JACK WALLER	8026576755	3484							332994						44.4475	-73.219722	002083434		VTD000649780	VTD000649848					GE CO.	001367960	NO		
2007	MANAGER OF OPERATIONS	MR. RONALD KENNY	05401GLBLP2FLYN	GLOBAL PETROLEUM SERVICES (DBA VERMONT)	2 FLYNN AVE	BURLINGTON	CHITTENDEN	VT	05401	GLOBAL COS LLC	800 S ST	WALTHAM	MA		02453	YES	NO	NO	NO	MR. RONALD KENNY, OPERATIONS	6176601119								424710						44.456115	-73.225063	019177757								GLOBAL COS LLC		NO	RKENNY@GLOBALP.COM	
2007	VP CONTROLLER	LINDA STARK	05491HRCLSPANTO	GOODRICH CORP. SENSORS & INTEGRATED SYSTEMS	100 PANTON RD	VERGENNES	ADDISON	VT	05491	GOODRICH CORP. SENSORS & INTEGRATED SYSTEMS	100 PANTON RD	VERGENNES	VT		05491	YES	NO	NO	NO	CATHY HAMILTON	8028774130	3728							336413	336419					44.163367	-73.264354	001307594								GOODRICH CORP	004467452	NO	CATHY.HAMILTON@GOODRICH.COM	
1989	PRESIDENT	TIMOTHY J. HOFFMAN	05089GRNMNWINDS	GREEN MOUNTAIN MARBLE CO.	WINDSOR INDUSTRIAL PARK	WINDSOR	WINDSOR	VT	05089	GREEN MOUNTAIN MARBLE CO.	P.O. BOX 63	WINDSOR	VT		05089	YES	NO	NO		TIMOTHY J. HOFFMAN	9158523888	3299							327000						43.483333	-72.383333	121104236		VTD981068141								NO		
2007	GENERAL MANAGER	RAYMOND CLAVELLE	05446HZLTT217LA	HAZELETT STRIP CASTING CORP	135 W LAKESHORE DR	COLCHESTER	CHITTENDEN	VT	05446	HAZELETT STRIP CASTING CORP	PO BOX 600	COLCHESTER	VT		054460600	YES	NO	NO	NO	PETER ROWAN	8028636376	3559							333298						44.545616	-73.218353	019141092										NO	PETERRO@HAZELETT.COM	
1989	OPERATIONS MANAGER	HAROLD BOMBARD	05401HPHDN187SO	HP HOOD INC	187 S. WINOOSKI AVE.	BURLINGTON	CHITTENDEN	VT	05401	HP HOOD INC	187 S. WINOOSKI AVE.	BURLINGTON	VT		05401	YES	NO	NO		HAROLD BOMBARD	8028644561	2026							311511						44.475868	-73.210943	001008697		VT0042466037						HP HOOD INC	001008697	NO		
2005	PLANT MANAGER	GERALD BOOTH	05641HPHDB219AL	HP HOOD LLC	219 ALLEN ST	BARRE	WASHINGTON	VT	05641	HP HOOD LLC	219 ALLEN ST	BARRE	VT		05641	YES	NO	NO	NO	GERALD BOOTH	8024766605	2026							311510						44.183794	-72.509334	019089085								HP HOOD LLC	001008697	NO		
2007	VP, BURLINGTON S/C MANUFACTURING AND SLE	JOHN DITORO	05452BM   1000R	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	CHITTENDEN	VT	05452	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	VT		05452	YES	NO	NO	NO	ZOE BREINER	8027693978	3674							334413						44.484706	-73.112879	119714236										NO	ZBREINER@US.IBM.COM	
1991			05150DLNTFPIPER	IDLENOT FARM DAIRY INC	PIPER RD	NORTH SPRINGFIELD	WINDSOR	VT	05150	IDLENOT FARM DAIRY INC	PO BOX 107	KANNAPOLIS	NC		28082	YES	NO	NO		KENNY ALDRICH	6033525586	2026							311510						43.3311	-72.509817	019120492										NO		
2007	EHS COORDINATOR - US	JOHN CASEY	05641RVNGL24SMI	IRVING OIL CORP	24 SMITH ST	BARRE	WASHINGTON	VT	05641	IRVING OIL CORP	190 COMMERCE WAY	PORTSMOUTH	NH		03801	YES	NO	NO	NO	JOHN CASEY	6034226508	5171							424710						44.203236	-72.51142	019010529								IRVING OIL CORP	019010529	NO	JOHN.CASEY@IRVINGOIL.COM	
2007	EHS COORDINATOR - US	JOHN CASEY	05701RVNGL148SP	IRVING OIL CORP	148 SPRUCE ST	RUTLAND	RUTLAND	VT	05701	IRVING OIL CORP	190 COMMERCE WAY	PORTSMOUTH	NH		03801	YES	NO	NO	NO	JOHN CASEY	6034226508	5171							424710						43.59889	-72.977616	019010529								IRVING OIL CORP	019010529	NO	JOHN.CASEY@IRVINGOIL.COM	
2006	CEO	JON ROBERTS	05701SSMCCWINDC	ISOVOLTA/U.S. SAMICA	477 WINDCREST RD	RUTLAND	RUTLAND	VT	05701	ISOVOLTA/U.S. SAMICA	PO BOX 848	RUTLAND	VT		057020848	YES	NO	NO	NO	JON ROBERTS	8027755528	3299							322299						43.584888	-72.963722											NO		
1988	VP GEN. MGR.	BILLY W. SUMMERS	05201JRDCNBOWEN	JARD CO. INC.	BOWEN RD.	BENNINGTON	BENNINGTON	VT	05201	JARD CO. INC.	BOWEN RD.	BENNINGTON	VT		05201	YES	NO	NO		ROBERT HARBUCK	8024423173	3675	3677						334414						42.888831	-73.190595	048141741		VTD048141741								NO		
1987	PLANT MANGER	JOHN M. BROWN	05764JYMRS28FSC	JAYMAR SPECIALTY CO. INC., FAIR HAVEN SPECIALTY CO. INC.	28 F.S. CHURCH ST.	POULTNEY	RUTLAND	VT	05764	JAYMAR SPECIALTY CO. INC., FAIR HAVEN SPECIALTY CO. INC.	28 F.S. CHURCH ST.	POULTNEY	VT		05764	YES	NO	NO		JOHN M. BROWN	8022875716	3944													43.513889	-73.236111	119236875		VTD981063225						JAYMAR SPECIALTY CO. INC.	001468370	NO		
1994	ENV. ENGINEER	DEBBIE J. HASTINGS	05201JHNSNROUTE	JOHNSON CONTROLS INC., BATTERY GROUP	RTE. 67A	BENNINGTON	BENNINGTON	VT	05201	JOHNSON CONTROLS INC., BATTERY GROUP	RTE. 67A	BENNINGTON	VT		05201	YES	NO	NO		DEBBIE HASTINGS	4142282459	3691							335911						42.91208	-73.229078	001780725		VTD001780725						JOHNSON CONTROLS INC.	006092860	NO		
2007	EHS COORDINATOR	AMY HUBBARD	05851VRMNT79MAI	KENNAMETAL INC	378 MAIN ST	LYNDONVILLE	CALEDONIA	VT	05851	KENNAMETAL INC	378 MAIN ST	LYNDONVILLE	VT		05851	YES	NO	NO	NO	AMY HUBBARD	8026262263	3545							333515						44.538643	-72.002949	151918125								KENNAMETAL INC	151918125	NO	AMY.HUBBARD@KENNAMETAL.COM	
1993	PLANT MANAGER	ALLISON BIRMINGHAM	05753KRFTN500EX	KRAFT GENERAL FOODS INC. KRAFT USA	500 EXCHANGE ST.	MIDDLEBURY	ADDISON	VT	05753	KRAFT GENERAL FOODS INC. KRAFT USA	95 EXCHANGE ST. P.O. BOX 500	MIDDLEBURY	VT		05753	YES	NO	NO		ALLISON BIRMINGHAM	8023886731	2022							311513						44.026067	-73.170546	020668174		VTD020668174						PHILIP MORRIS COS. INC.	144628310	NO		
1993	SUPERVISOR	DAYTON D. BROWN, SR.	05488LCLLFPOBOX	LUCILLE FARM PRODUCTS	SWANTON INDUSTRIAL PARK	SWANTON	FRANKLIN	VT	05488	LUCILLE FARM PRODS.	P.O. BOX 125	SWANTON	VT		05488	YES	NO	NO		PAUL TEGAN	8026584950	2022							311513						44.933263	-73.133765											NO		
1992	MANAGER TECHNICAL SERVICE	ROBERT F. GOFF	05089WNSRMROUTE	LUZENAC AMERICA INC.	RTE. 44	WINDSOR	WINDSOR	VT	050890680	LUZENAC AMERICA INC.	RTE. 44	WINDSOR	VT		05089-0680	YES	NO	NO		HOWARD CLAY	8024847733	1499							212300						43.46917	-72.529968	790522791		VTD002067247		VT0000132				RTZ - PEC	210248928	NO		
2007	FACILITY MANAGER	EDWARD ERICKSEN	05250MCKML79EAR	MACK MOLDING CO	79 E ARLINGTON RD	ARLINGTON	BENNINGTON	VT	05250	MACK MOLDING CO	79 E ARLINGTON RD	ARLINGTON	VT		05250	YES	NO	NO	NO	EDWARD E. ERICKSEN	8023750391	3089							326199						43.062558	-73.14632	002068096								MACK GROUP	050227250	NO	EEE@MACK.COM	
2007	PLANT MANAGER	MARC COLETY	05142MCKMLRTE13	MACK MOLDING CO	2044 MAIN ST	CAVENDISH	WINDSOR	VT	05142	MACK MOLDING CO	POST OFFICE BOX 127	CAVENDISH	VT		05142	YES	NO	NO	NO	MARC COLETY	8023750432	3089							326199						43.403301	-72.587532	002068096								MACK GROUP	002068096	NO	MC@MACK.COM	
1988	ADMIN.	GEORGE A. WILCOX	05851MRDNNRT122	MARDON IND. INC.	RTE. 122	LYNDONVILLE	CALEDONIA	VT	05851	MARDON IND. INC.	RTE. 122	LYNDONVILLE	VT		05851	YES	NO	NO		GEORGE A. WILCOX	8026269311	3499							332999						44.5539	-72.0624	004276817		VTD990800641		00307025						NO		
1993	V.P. & GEN. MGR.	KEN LEENSTRA	05401GNRLLLAKES	MARTIN MARIETTA ORDNANCE SYSTEMS CO	LAKESIDE AVE.	BURLINGTON	CHITTENDEN	VT	054014985	MARTIN MARIETTA ORDNANCE SYSTEMS CO	LAKESIDE AVE.	BURLINGTON	VT		05401-4985	YES	NO	NO		CINDY BERNHARDT	8026577356	3484							332994						44.461004	-73.21737	077219350	002083434	VTD002083434		VT0000558						NO		
