REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	JAMES PAPPAS	088223M   500RT	3M CO - FLEMINGTON	500 RT 202 N	FLEMINGTON	HUNTERDON	NJ	08822	3M CO - FLEMINGTON	500 RT 202 N	FLEMINGTON	NJ		08822	YES	NO	NO	NO	JAMES PAPPAS	9087884000	3841	3842						339112	339113					40.51591	-74.82029	036781508								3M CO	006173082	NO	JPAPPAS@MMM.COM	
2011	MANAGER- ENVIRONMENTAL, HEALTH & SAFETY	REYNALDO MORALES	07083LCNPW901LE	ACUPOWDER INTERNATIONAL LLC	901 LEHIGH AVE	UNION	UNION	NJ	07083	ACUPOWDER INTERNATIONAL LLC	901 LEHIGH AVE	UNION	NJ		07083	YES	NO	NO	NO	REYNALDO MORALES	9088514500	3399							331423						40.682472	-74.242325	839146677								ACUPOWDER INTERNATIONAL LLC		NO	MORALES@ACUPOWDER.COM	
2011	MANAGER- ENVIRONMENTAL, HEALTH & SAFETY	REYNALDO MORALES	07083LCNPW901LE	ACUPOWDER INTERNATIONAL LLC	901 LEHIGH AVE	UNION	UNION	NJ	07083	ACUPOWDER INTERNATIONAL LLC	901 LEHIGH AVE	UNION	NJ		07083	YES	NO	NO	NO	REYNALDO MORALES	9088514500	3399							331423						40.682472	-74.242325	839146677								ACUPOWDER INTERNATIONAL LLC		NO	MORALES@ACUPOWDER.COM	
2011	MANAGER- ENVIRONMENTAL, HEALTH & SAFETY	REYNALDO MORALES	07083LCNPW901LE	ACUPOWDER INTERNATIONAL LLC	901 LEHIGH AVE	UNION	UNION	NJ	07083	ACUPOWDER INTERNATIONAL LLC	901 LEHIGH AVE	UNION	NJ		07083	YES	NO	NO	NO	REYNALDO MORALES	9088514500	3399							331423						40.682472	-74.242325	839146677								ACUPOWDER INTERNATIONAL LLC		NO	MORALES@ACUPOWDER.COM	
2011	MANAGER- ENVIRONMENTAL, HEALTH & SAFETY	REYNALDO MORALES	07083LCNPW901LE	ACUPOWDER INTERNATIONAL LLC	901 LEHIGH AVE	UNION	UNION	NJ	07083	ACUPOWDER INTERNATIONAL LLC	901 LEHIGH AVE	UNION	NJ		07083	YES	NO	NO	NO	REYNALDO MORALES	9088514500	3399							331423						40.682472	-74.242325	839146677								ACUPOWDER INTERNATIONAL LLC		NO	MORALES@ACUPOWDER.COM	
2011	PLANT MANAGER	ALLISON PIERCE	08028GLLDF600EL	ADM COCOA PRODUCTS	600 ELLIS RD	GLASSBORO	GLOUCESTER	NJ	08028	ADM COCOA PRODUCTS	600 ELLIS RD	GLASSBORO	NJ		08028	YES	NO	NO	NO	DAVID WEINTRAUB	2174245200	2066							311320						39.69783	-75.128	044517055								ARCHER DANIELS MIDLAND CO	001307586	NO	DAVID.WEINTRAUB@ADM.COM	
2011	PLANT MANAGER	WILLIAM AMADUCCI	07005DRNNC94FAN	ADRON INC	94 FANNY RD	BOONTON	MORRIS	NJ	07005	ADRON INC	PO BOX 270	BOONTON	NJ		070050270	YES	NO	NO	NO	ROBERT L. AMADUCCI	9733341600	2087							311942						40.895028	-74.417972											NO		
2011	VICE PRESIDENT	KIM HOSEA	07647RCNTR159PA	AERCO INTERNATIONAL INC	159 PARIS AVE	NORTHVALE	BERGEN	NJ	07647	AERCO INTERNATIONAL INC	100 ORITAINI DR	BLAUVELT	NY		109131022	YES	NO	NO	NO	DOUG HOOVER	8455808071	3443							333319						41.006301	-73.947735											NO		
2011	VICE PRESIDENT	KIM HOSEA	07647RCNTR159PA	AERCO INTERNATIONAL INC	159 PARIS AVE	NORTHVALE	BERGEN	NJ	07647	AERCO INTERNATIONAL INC	100 ORITAINI DR	BLAUVELT	NY		109131022	YES	NO	NO	NO	DOUG HOOVER	8455808071	3443							333319						41.006301	-73.947735											NO		
2011	OPERATIONS MANAGER	KEVIN MOORE	07608GFGVR195NO	AGFA CORP	195 N  ST	TETERBORO	BERGEN	NJ	07608	AGFA CORP	195 N  ST	TETERBORO	NJ		07608	YES	NO	NO	NO	BILL BOSMANN	2013734795	3861							325992						40.865089	-74.052532	883495855								AGFA CORP	047970459	NO	BILL.BOSMANN@AGFA.COM	
2011	SR. VICE PRESIDENT	KEVIN GILBERT	08876RMTCT130IN	AGILEX FLAVORS & FRAGRANCES	130 INDUSTRIAL PKWY	SOMERVILLE	SOMERSET	NJ	08876	AGILEX FLAVORS & FRAGRANCES	130 INDUSTRIAL PKWY	SOMERVILLE	NJ		08876	YES	NO	NO	NO	KEVIN GILBERT	7323937300	2844							325620						40.59838	-74.70929	180048803										NO	KGILBERT@AGILEXFANDF.COM	
2011	VP SAFETY AND COMPLIANCE	ROBERT GIANNINI	0743WRGSST5IRNH	AIRGAS EAST INC	5 IRON HORSE RD	OAKLAND	BERGEN	NJ	07436	AIRGAS EAST INC	5 IRON HORSE RD	OAKLAND	NJ		07436	YES	NO	NO	NO	LARRY MYERS	2013121082								424690						41.02306	-74.26108	606601136								AIRGAS INC		NO	LARRY.MYERS@AIRGAS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	SITE MANAGER	GEORGE TURK	08903KZCHM500JE	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	NJ		08901-3502	YES	NO	NO	NO	GEORGE W. TURK	7322206574	2869	2851						325199	325510					40.47998	-74.46813	802274519										NO	GEORGE.TURK@AKCROS.COM	
2011	PLANT MANAGER	TODD ROBERTS	08312PCKCK838ND	ALERIS ROLLED PRODUCTS INC	838 N DELSEA DR	CLAYTON	GLOUCESTER	NJ	08312	ALERIS ROLLED PRODUCTS INC	838 N DELSEA DR	CLAYTON	NJ		08312	YES	NO	NO	NO	TODD ROBERTS	8568635431	3353							331315						39.665684	-75.093837	963915546								ALERIS ROLLED PRODUCTS INC	623977514	NO	TODD.ROBERTS@ALERIS.COM	
2011	PLANT MANAGER	TODD ROBERTS	08312PCKCK838ND	ALERIS ROLLED PRODUCTS INC	838 N DELSEA DR	CLAYTON	GLOUCESTER	NJ	08312	ALERIS ROLLED PRODUCTS INC	838 N DELSEA DR	CLAYTON	NJ		08312	YES	NO	NO	NO	TODD ROBERTS	8568635431	3353							331315						39.665684	-75.093837	963915546								ALERIS ROLLED PRODUCTS INC	623977514	NO	TODD.ROBERTS@ALERIS.COM	
2011	GENERAL MANAGER	RORY MCCORMACK	07201GDNVTNAVED	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	ESSEX	NJ	07201	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	NJ		07201	YES	NO	NO	NO	RORY MCCORMACK	9739613690	5171							424710						40.677874	-74.188683									ALLIED AVIATION HOLDING CO		NO	RORY.MCCORMACK@ALLIEDAVIATION.COM	
2011	GENERAL MANAGER	RORY MCCORMACK	07201GDNVTNAVED	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	ESSEX	NJ	07201	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	NJ		07201	YES	NO	NO	NO	RORY MCCORMACK	9739613690	5171							424710						40.677874	-74.188683									ALLIED AVIATION HOLDING CO		NO	RORY.MCCORMACK@ALLIEDAVIATION.COM	
2011	GENERAL MANAGER	RORY MCCORMACK	07201GDNVTNAVED	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	ESSEX	NJ	07201	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	NJ		07201	YES	NO	NO	NO	RORY MCCORMACK	9739613690	5171							424710						40.677874	-74.188683									ALLIED AVIATION HOLDING CO		NO	RORY.MCCORMACK@ALLIEDAVIATION.COM	
2011	GENERAL MANAGER	RORY MCCORMACK	07201GDNVTNAVED	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	ESSEX	NJ	07201	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	NJ		07201	YES	NO	NO	NO	RORY MCCORMACK	9739613690	5171							424710						40.677874	-74.188683									ALLIED AVIATION HOLDING CO		NO	RORY.MCCORMACK@ALLIEDAVIATION.COM	
2011	GENERAL MANAGER	RORY MCCORMACK	07201GDNVTNAVED	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	ESSEX	NJ	07201	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	NJ		07201	YES	NO	NO	NO	RORY MCCORMACK	9739613690	5171							424710						40.677874	-74.188683									ALLIED AVIATION HOLDING CO		NO	RORY.MCCORMACK@ALLIEDAVIATION.COM	
2011	GENERAL MANAGER	RORY MCCORMACK	07201GDNVTNAVED	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	ESSEX	NJ	07201	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	NJ		07201	YES	NO	NO	NO	RORY MCCORMACK	9739613690	5171							424710						40.677874	-74.188683									ALLIED AVIATION HOLDING CO		NO	RORY.MCCORMACK@ALLIEDAVIATION.COM	
2011	GENERAL MANAGER	RORY MCCORMACK	07201GDNVTNAVED	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	ESSEX	NJ	07201	ALLIED AVIATION SERVICE CO OF NEW JERSEY INC	BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT	ELIZABETH	NJ		07201	YES	NO	NO	NO	RORY MCCORMACK	9739613690	5171							424710						40.677874	-74.188683									ALLIED AVIATION HOLDING CO		NO	RORY.MCCORMACK@ALLIEDAVIATION.COM	
2011	DIRECTOR OF MANUFACTURING	KEVIN BURTON	08701LPHSS145LE	ALPHA ASSOCIATES INC	145 LEHIGH AVE	LAKEWOOD	OCEAN	NJ	08701	ALPHA ASSOCIATES INC	145 LEHIGH AVE	LAKEWOOD	NJ		08701	YES	NO	NO	NO	SPYROS TSIELEPAS	7327199357	2295							313320						40.07556	-74.17284	221763475										NO	SPYROST@ALPHAINC.COM	
2011	DIRECTOR OF MANUFACTURING	KEVIN BURTON	08701LPHSS145LE	ALPHA ASSOCIATES INC	145 LEHIGH AVE	LAKEWOOD	OCEAN	NJ	08701	ALPHA ASSOCIATES INC	145 LEHIGH AVE	LAKEWOOD	NJ		08701	YES	NO	NO	NO	SPYROS TSIELEPAS	7327199357	2295							313320						40.07556	-74.17284	221763475										NO	SPYROST@ALPHAINC.COM	
2011	DIRECTOR OF MANUFACTURING	KEVIN BURTON	08701LPHSS145LE	ALPHA ASSOCIATES INC	145 LEHIGH AVE	LAKEWOOD	OCEAN	NJ	08701	ALPHA ASSOCIATES INC	145 LEHIGH AVE	LAKEWOOD	NJ		08701	YES	NO	NO	NO	SPYROS TSIELEPAS	7327199357	2295							313320						40.07556	-74.17284	221763475										NO	SPYROST@ALPHAINC.COM	
2011	DIRECTOR OF MANUFACTURING	KEVIN BURTON	08701LPHSS145LE	ALPHA ASSOCIATES INC	145 LEHIGH AVE	LAKEWOOD	OCEAN	NJ	08701	ALPHA ASSOCIATES INC	145 LEHIGH AVE	LAKEWOOD	NJ		08701	YES	NO	NO	NO	SPYROS TSIELEPAS	7327199357	2295							313320						40.07556	-74.17284	221763475										NO	SPYROST@ALPHAINC.COM	
2011	DIRECTOR OF OPERATIONS	GREGORY JONES	08110LMNMS9000R	ALUMINUM SHAPES LLC	9000 RIVER RD	DELAIR	CAMDEN	NJ	081103296	ALUMINUM SHAPES LLC	9000 RIVER RD	DELAIR	NJ		08110-3296	YES	NO	NO	NO	ROBERT NEILSON	8566625500	3354	3341						331316	331314	332323				39.986944	-75.044917	002338267								SHAPES/ARCH HOLDINGS LLC	958372708	NO	RNEILSON@SHAPESLLC.COM	
2011	DIRECTOR OF OPERATIONS	GREGORY JONES	08110LMNMS9000R	ALUMINUM SHAPES LLC	9000 RIVER RD	DELAIR	CAMDEN	NJ	081103296	ALUMINUM SHAPES LLC	9000 RIVER RD	DELAIR	NJ		08110-3296	YES	NO	NO	NO	ROBERT NEILSON	8566625500	3354	3341						331316	331314	332323				39.986944	-75.044917	002338267								SHAPES/ARCH HOLDINGS LLC	958372708	NO	RNEILSON@SHAPESLLC.COM	
2011	DIRECTOR OF OPERATIONS	GREGORY JONES	08110LMNMS9000R	ALUMINUM SHAPES LLC	9000 RIVER RD	DELAIR	CAMDEN	NJ	081103296	ALUMINUM SHAPES LLC	9000 RIVER RD	DELAIR	NJ		08110-3296	YES	NO	NO	NO	ROBERT NEILSON	8566625500	3354	3341						331316	331314	332323				39.986944	-75.044917	002338267								SHAPES/ARCH HOLDINGS LLC	958372708	NO	RNEILSON@SHAPESLLC.COM	
2011	MANAGER OF ENGINEERING	JOSEPH BRILL	08057MRCNB105WG	AMERICAN BILTRITE INC	105 WHITTENDALE DR	MOORESTOWN	BURLINGTON	NJ	08057	AMERICAN BILTRITE INC	105 WHITTENDALE DR	MOORESTOWN	NJ		08057	YES	NO	NO	NO	JOSEPH J. BRILL	8567780700	2672							322222						39.97525	-74.97233	062897426										NO	BRILL@ABITAPE.COM	
2011	CONTROLLER	CATHERINE SULLIVAN	08095CYRPSFLEMI	AMERICAN FLUX & METAL	352 E FLEMING PIKE	WINSLOW	CAMDEN	NJ	08095	AMERICAN FLUX & METAL	352 E FLEMING PIKE	WINSLOW	NJ		08095	YES	NO	NO	NO	ROD WERNER	6095617500	3399							325998						39.672811	-74.842181									AMERICAN FLUX & METAL		NO	RODW@AMERICANFLUX.NET	
2011	ESH ENGINEER	PAUL KIM	08037MRCNGRT54S	AMERICAN GALVANIZING CO	1919 12TH ST RT 54	FOLSOM	ATLANTIC	NJ	08094	AMERICAN GALVANIZING CO	1919 12TH ST RT 54	FOLSOM	NJ		08094	YES	NO	NO	NO	JOHN GREGOR	6095672822	3479							332812						39.6123	-74.8313	853453968								VIRGINIA AMERICAN INDUSTRIES INC	046551854	NO	JGREGOR@AMERGALV.COM	
2011	PRESIDENT	CHRIS WALSH	07083MRCNP610RA	AMERICAN PRODUCTS CO	610 RAHWAY AVE	UNION	UNION	NJ	07083	AMERICAN PRODUCTS CO	610 RAHWAY AVE	UNION	NJ		07083	YES	NO	NO	NO	CHRISTOPHER M. WALSH	9086874100	3451							333515						40.697171	-74.299537	028966369								PICUT INDUSTRIES	028966369	NO		
2011	PRESIDENT	CHRIS WALSH	07083MRCNP610RA	AMERICAN PRODUCTS CO	610 RAHWAY AVE	UNION	UNION	NJ	07083	AMERICAN PRODUCTS CO	610 RAHWAY AVE	UNION	NJ		07083	YES	NO	NO	NO	CHRISTOPHER M. WALSH	9086874100	3451							333515						40.697171	-74.299537	028966369								PICUT INDUSTRIES	028966369	NO		
