REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2003	V.P. & GENERAL MANAGER	RAYMOND J. CAVANAUGH	19808MTKNC900GR	AMETEK INC CHEMICAL PRODUCTS DIV	900 GREENBANK RD	WILMINGTON	NEW CASTLE	DE	198085906	AMETEK INC CHEMICAL PRODUCTS DIV	900 GREENBANK RD	WILMINGTON	DE		19808-5906	YES	NO	NO	NO	RICHARD COPE	3029950469	2241	3083	3084					313221						39.735294	-75.635843	053856498		DED061805487		DE0000221				AMETEK INC	001345149	NO		
1993	V.P. OPERATIONS	IAN DAVIS	19709PPLDX601IN	APPLIED EXTRUSION TECHNOLOGIES INC	601 INDL PARK DR	MIDDLETOWN	NEW CASTLE	DE	19709	APPLIED EXTRUSION TECHNOLOGIES INC	601 INDL PARK DR	MIDDLETOWN	DE		19709	YES	NO	NO		IAN DAVIS	3023788888	3089							326113						39.445278	-75.722222	157701350		DED984075754								NO		
2007	PRESIDENT	ROBERT CARINI	19701KNCRP1100G	ARLON INC	1100 GOVERNOR LEA RD	BEAR	NEW CASTLE	DE	19701	ARLON INC	1100 GOVERNOR LEA RD	BEAR	DE		19701	YES	NO	NO	NO	ROBERT CARINI	3028342100	3083	3069						326130	326299					39.603112	-75.660189	065729717								BAIRNCO CORP	606596450	NO	BCARINI@ARLON-MED.COM	
2003	EH&S MANAGER	ROBERT J. TOUHEY	19716STRPW461WY	ASTROPOWER INC SOLAR PARK	461 WYOMING RD	NEWARK	NEW CASTLE	DE	19716	ASTROPOWER INC SOLAR PARK	461 WYOMING RD	NEWARK	DE		19716	YES	NO	NO	NO	CARL YOUNG	3026589200	3674							334413						39.675833	-75.736667	608061883		DED984072991								NO		
2007	PLANT MANAGER	STEVE DANLEY	19973SCJHN100IN	BASF CORP	100 INDUSTRIAL BLVD	SEAFORD	SUSSEX	DE	19973	BASF CORP	100 INDUSTRIAL BLVD	SEAFORD	DE		19973	YES	NO	NO	NO	STEVEN DANLEY	3026296200	2821							325998						38.657065	-75.621936	006091417								BASF CORP	071014385	NO	STEVEN.DANLEY@BASF.COM	
2004	C.E.O,	R. WAYNE COLLISON	19950NNTCKRTE13	BERACAH HOMES INC	9590 NANTICOKE BUSINESS PK DR	GREENWOOD	SUSSEX	DE	19950	BERACAH HOMES INC	9590 NANTICOKE BUSINESS PK DR	GREENWOOD	DE		19950	YES	NO	NO	NO	RICHARD CONLEY	3023494561	2452							321992						38.82784	-75.585037			DED054719851								NO		
2005	SERVICE MANAGER	SCOTT GENSHAW	19973BLDSBSMARK	BLADES BULK PLANT	40 S MARKET ST	SEAFORD	SUSSEX	DE	19973	PENINSULA OIL CO INC	PO BOX 389	SEAFORD	DE		19973	YES	NO	NO	NO	SCOTT GENSHAW	3026293001	5171							424710						38.636538	-75.610122											NO		
1993	PLANT MGR.	ROY C. HOBSON	19703RCNDS6000P	BOC GASES	6000 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	BOC GASES	PO BOX 590	CLAYMONT	DE		19703	YES	NO	NO		E F LYNCH	3027986836	2813							325120						39.810906	-75.436529	030238547		DED042263707								NO		
1998	PRESIDENT	DON BARBER	19802SMRFT1204E	BRANDYWINE COMPOUNDING CO	1101 ROSEMONT AVE	WILMINGTON	NEW CASTLE	DE	19802	BRANDYWINE COMPOUNDING CO	1101 ROSEMONT AVE	WILMINGTON	DE		19802	YES	NO	NO		STEVE ROBINSON	3027776309	3087							325991						39.739914	-75.534962	787134337										NO		
2007	FEEDMILL MANAGER	CHARLES BRODERICK	19933PRDNCCHURC	BRIDGEVILLE FEED MILL & GRAIN STORAGE	16447 ADAMS RD	BRIDGEVILLE	SUSSEX	DE	19933	BRIDGEVILLE FEED MILL & GRAIN STORAGE	16447 ADAMS RD	BRIDGEVILLE	DE		19933	YES	NO	NO	NO	JULIE DEYOUNG	4105433166	2048							311119						38.7575	-75.604167	089589773								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2007	EXECUTIVE VICE PRESIDENT	STEPHEN GASTON	19977BCKLG37NMA	BUCK ALGONQUIN CO. INC	370 N MAIN ST	SMYRNA	KENT	DE	19977	BUCK ALGONQUIN CO. INC	370 N MAIN ST	SMYRNA	DE		19977	YES	NO	NO	NO	STEPHEN GASTON	3026596900	3429							332510						39.305313	-75.613249	002311835								DIXON VALVE & COUPLING CO. INC.		NO	STEVEGASTON@BUCKALGONQUIN.COM	
2007	PRESIDENT	JOHN COATES	19934CMDLMRTE10	CAMDEL METALS CORP	12244 WILLOW GROVE RD	CAMDEN	KENT	DE	19934	CAMDEL METALS CORP	12244 WILLOW GROVE RD	CAMDEN	DE		19934	YES	NO	NO	NO	JOHN P. COATES	3026979521	3317							331210						39.109961	-75.5572	057241416								HANDY & HARMAN CORP	002028876	NO	JCOATES@HANDYTUBE.COM	
1987	DE-COMPLEX MANAGER, CARGILL HARBESON DIVISION	MR. DAVID VANHOOSE	19951CRGLLBOX63	CARGILL INC  PARAMOUNT PRODUCTS DIV	RT  5	HARBESON	SUSSEX	DE	19951	CARGILL INC  PARAMOUNT PRODUCTS DIV	PO BOX 63	HARBESON	DE		19951	NO	NO	NO		CAROL MASTEN	3028569511	2016													38.6975	-75.260278	05140290B				DE0000299						NO		
2007	GENERAL MANAGER	JOHN S. BLASKO	19713CHRMD9TYLE	CHROME DEPOSIT CORP	9 TYLER WAY	NEWARK	NEW CASTLE	DE	19713	CHROME DEPOSIT CORP	9 TYLER WAY	NEWARK	DE		19713	YES	NO	NO	NO	JOHN BLASKO	3023687525	3471							332813						39.652985	-75.723143	622296275										NO	NA	
2007	SITE MANAGER	RUDY MERSTETTER	19804CBGGYJAMES	CIBA CORP	205 S JAMES ST	NEWPORT	NEW CASTLE	DE	19804	CIBA CORP	205 S JAMES ST	NEWPORT	DE		19804	YES	NO	NO	NO	NICHOLAS R. SAPONE	3029925600	2865							325132						39.711937	-75.609145	113133490								CIBA CORP	001221845	NO	NICHOLAS.SAPONE@CIBA.COM	
2007	VP / GM	JAMES BRINKS	19963CLRNT745MC	CLARIANT CORP - MASTERB ATCHES DIV	745 MCCOLLEY ST	MILFORD	SUSSEX	DE	19963	CLARIANT CORP - MASTERB ATCHES DIV	745 MCCOLLEY ST	MILFORD	DE		19963	YES	NO	NO	NO	STEVE SNOW	5088296321	3087							325991						38.899939	-75.424052	965471741								CLARIANT CORP	108706425	NO	STEVE.SNOW@CLARIANT.COM	
2007	ENVIRONMETAL MANAGER	BRIAN HOUGHTON	19703CTSTL4001P	CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	DE		19703	YES	NO	NO	NO	JEFF BRADLEY	3027925411	3312							331221						39.807579	-75.448381	188183891										NO		
1996		JOHN F. MCCLOSKEY	19701CMPST3310W	COMPOSITES USA INC.	3310 WRANGLE HILL RD., BLDG. 111	BEAR	NEW CASTLE	DE	197011846	COMPOSITES USA INC.	PENINSULA INDUSTRIAL PARK	NORTH EAST	MD		21901-2334	YES	NO	NO		JOHN F. MCCLOSKEY	4102872700	3089							325222						39.58859	-75.691461	065395212										NO		
2007	SITE DIRECTOR	ROBERT STEWART	19720CMRCSCHERR	CRODA INC	231 & 315 CHERRY LN	NEW CASTLE	NEW CASTLE	DE	19720	CRODA IN	315 CHERRY LN	NEW CASTLE	DE		19720	YES	NO	NO	NO	ROBERT J. TOUHEY	3025741177	2843							325613						39.691944	-75.5425	001331032								CRODA INVESTMENTS INC	001331032	NO		
1995	VICE PRES., GENERAL MANAGER	DAVID E. SWETT	19711CRTSD225PA	CROWN PAPER CO. (DBA CROWN VANTAGE) NEWARK MILL	225 PAPER MILL RD.	NEWARK	NEW CASTLE	DE	19711	CROWN PAPER CO. (DBA CROWN VANTAGE) NEWARK MILL	225 PAPER MILL RD.	NEWARK	DE		19711	YES	NO	NO		GERALD W. LINZMEYER	3134822600	2621							322120						39.689923	-75.748977	926424565		DED002329316						CROWN VANTAGE INC.	884460007	NO		
2007	GENERAL  MANAGER	JOSHUA SWAIN	19950CSTMD12136	CUSTOM DECORATIVE MOULDINGS	12136 SUSSEX HWY	GREENWOOD	SUSSEX	DE	19950	CUSTOM DECORATIVE MOULDINGS	12136 SUSSEX HWY	GREENWOOD	DE		19950	YES	NO	NO	NO	JOSHUA SWAIN	3023494937	3089							326199						38.817543	-75.586008									SOUTHERN DECORATIONS INC.		NO	JSWAIN@CUSTOM-MOULDING.COM	
2006	SITE MANAGER	JULIUS KLIMOWICZ	19720CYTCN237CH	CYTEC INDUSTRIES INC.	237 CHERRY LN	NEW CASTLE	NEW CASTLE	DE	19720	CYTEC INDUSTRIES INC.	237 CHERRY LN	NEW CASTLE	DE		19720	YES	NO	NO	NO	RAYMOND MERRELL	9735694005	2821	2899						325211						39.69172	-75.550093	809749948								CYTEC INDUSTRIES INC.	809749948	NO		
2007	PLANT MANAGER	JOSEPH OZDOWY	19714NWRKS550SO	DAIMLERCHRYSLER NEWARK ASSEMBLY PLANT	550 S COLLEGE ST	NEWARK	NEW CASTLE	DE	19713	DAIMLERCHRYSLER NEWARK ASSEMBLY PLANT	550 S COLLEGE ST	NEWARK	DE		19713	YES	NO	NO	NO	STEVE HEITZMANN	3024535282	3711							336111						39.66711	-75.752959	039123872								CHRYSLER LLC	001344928	NO	JJO6@CHRYSLER.COM	
2007	OPERATIONS DIRECTOR	ANDREW JOHNSON	19963CLKDNLAKEV	DENTSPLY INTERNATIONAL LD CAULK DIV MAIN PLANT	38 W CLARKE AVE	MILFORD	SUSSEX	DE	19963	DENTSPLY INTERNATIONAL LD CAULK DIV MAIN PLANT	38 W CLARKE AVE	MILFORD	DE		19963	YES	NO	NO	NO	THOMAS LEONARDI	3024224511	3843							339114						38.90548	-75.431948	083235549								DENTSPLY INTERNATIONAL	003002375	NO	TLEONARDI@DENTSPLY.COM	
2007	OPERATIONS DIRECTOR	ANDREW JOHNSON	19963CLKDN779EA	DENTSPLY INTERNATIONAL LD CAULK WEST PLANT	779 E MASTEN CIR	MILFORD	KENT	DE	19963	DENTSPLY INTERNATIONAL LD CAUK	38 W CLARKE	MILFORD	DE		19963	YES	NO	NO	NO	THOMAS LEONARDI	3024224511	3843							339114						38.918237	-75.444591	083235549								DENTSPLY INTERNATIONAL	003002375	NO	TLEONARDI@DENTSPLY.COM	
1996	GEN. MGR.	RICHARD D. OLIN	19903SCTTPHAZLE	DOVER WIPES CO.	HAZLETTVILLE RD.	DOVER	KENT	DE	19901	DOVER WIPES CO.	P.O. BOX 7010C	DOVER	DE		19903	YES	NO	NO		JOSEPH HOLLER	3026782600	2621							322121						39.151184	-75.549149	069026193		DED069026193						PROCTER & GAMBLE CO.	001316827	NO		
2007	PLANT MANAGER	MICHAEL GALBUS	19936RCHHLCOUNT	DOW REICHHOLD SPECIALTY LATEX LLC	144 FORKBRANCH RD	DOVER	KENT	DE	19904	DOW REICHHOLD SPECIALTY LATEX LLC	144 FORKBRANCH RD	DOVER	DE		19904	YES	NO	NO	NO	MICHAEL GALBUS	3027369165	2821							325212	325211					39.201667	-75.56861	011001476								DOW REICHHOLD SPECIALTY LATEX LLC	103199936	NO	MICHAEL.GALBUS@DOWREICHHOLD.COM	
1997	CFO	EUGENE S. DVORNICK JR.	19968DRPRKCHEST	DRAPER KING COLE	CHESTNUT ST.	MILTON	SUSSEX	DE	19968	DRAPER KING COLE	CHESTNUT ST.	MILTON	DE		19968	YES	NO	NO		JAMES A. NILAN III	3026841880	2033							311421						38.772663	-75.311625			DED002335289								NO		
1990	ENVIRONMENTAL AFFAIRS COORDINATOR	R. J. BEARDSLEY	19801DPNTC501CH	DU PONT CHRISTINA LAB	501 CHRISTINA AVE.	WILMINGTON	NEW CASTLE	DE	19801	DU PONT CHRISTINA LAB	501 CHRISTINA AVE.	WILMINGTON	DE		19801	YES	NO	NO		CHESTER C. HOUSH III	3027338328	2824							325222						39.728975	-75.53837			DED981944861						E. I. DU PONT DE NEMOURS & CO. INC.	001315704	NO		
1988	DIRECTOR MANUFACTURINGS SYSTEMS DEVELOPMENT	T.N. RAHMEIER	19898DPNTD101BE	DU PONT EDL WILMINGTON SHOPS	101 BEECH ST.	WILMINGTON	NEW CASTLE	DE	198800840	DU PONT EDL WILMINGTON SHOPS	101 BEECH ST.	WILMINGTON	DE		19880-0840	YES	NO	NO		THOMAS B. LYONS	3026950418	3500							333515						39.737239	-75.566039			DED980829808						E. I. DU PONT DE NEMOURS & CO. INC.	001315704	NO		
1997	MANAGER SHEA - ENVIRONMENTAL SERVICES	CAROL IRELAND	19880DPNTXRTE14	DU PONT EXPERIMENTAL STATION	RTE. 141 AT NEW BRIDGE	WILMINGTON	NEW CASTLE	DE	19880	DU PONT, EXPERIMENTAL STATION	RTE. 141 AT NEW BRIDGE, BUILDING E268/217	WILMINGTON	DE		19880-0268	YES	NO	NO		SCOTT NELSON	3027742416	2879	8731						325320						39.7732	-75.5736	622076008	154408140	DED003930807		000000094				E. I. DU PONT DE NEMOURS & CO. INC.	001315704	NO		
1993	MANUFACTURING MGR.	J. R. SMALLEY	19702DPNTGRTE89	DU PONT GLASGOW SITE	RTE. 896	GLASGOW	NEW CASTLE	DE	19702	DU PONT GLASGOW SITE	RTE. 896	GLASGOW	DE		19702	YES	NO	NO		E. J. MALVEAUX	3024519238	3841	2821	2835	3559	8731			325412						39.614167	-75.730833	154407902		DED042263764						E. I. DU PONT DE NEMOURS & CO. INC.	001315704	NO		
1999	SHE MANAGER	KEITH HARNED	19804DPNTHJAMES	DU PONT HOLLY RUN PLANT	JAMES & WATER STS.	NEWPORT	NEW CASTLE	DE	198042490	DU PONT HOLLY RUN PLANT	JAMES & WATER STS.	NEWPORT	DE		19804-2490	YES	NO	NO		STEVE SCHMIDT	3027743046	2819							325188						39.70833	-75.60916	626059018		DED980555122						E. I. DU PONT DE NEMOURS & CO. INC.	001315704	NO		
1991	PLANT MGR.	DONALD C. HONIG	19713DPNTP350BE	DU PONT PENCADER PLANT	350 BELLEVUE RD. DIAMOND STATE INDL. PARK	NEWARK	NEW CASTLE	DE	19713	DU PONT PENCADER PLANT	350 BELLEVUE RD. DIAMOND STATE INDL. PARK	NEWARK	DE		19713	YES	NO	NO		DONALD C. HONIG	3027338208	3083							326130						39.650124	-75.734867	047321617		DED047321617						E. I. DU PONT DE NEMOURS & CO. INC.	001315704	NO		
2007	PLANT MANAGER	MICHAEL K. WELCH	19809DPNTD104HA	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	DUPONT EDGE MOOR	104 HAY RD	EDGE MOOR	DE		19809	YES	NO	NO	NO	ROBERTO NELSON	3027612131	2816							325131						39.750278	-75.50055	154407845								E. I. DU PONT DE NEMOURS & CO. INC.	001315704	NO	ROBERTO.C.NELSON@USA.DUPONT.COM	
2007	PLANT MANAGER	JOHN M. JEFFRIES	19706DPNTR766GV	DUPONT RED LION PLANT	766 GOVERNOR LEA RD	DELAWARE CITY	NEW CASTLE	DE	19706	DUPONT RED LION PLANT	766 GOVERNOR LEA RD	DELAWARE CITY	DE		19706	YES	NO	NO	NO	JOHN M. JEFFRIES	3028345901	2819							325188						0	0	557410375								E. I. DU PONT DE NEMOURS & CO. INC.	001315704	NO	JOHN.M.JEFFRIES@USA.DUPONT.COM	
2007	DIRECTOR OF OPERATIONS	GEORGE KLETT	19713SPCLT650DA	E-A-R SPECIALTY COMPOSITES	650 DAWSON DR	NEWARK	NEW CASTLE	DE	19713	E-A-R SPECIALTY COMPOSITES	650 DAWSON DR	NEWARK	DE		19713	YES	NO	NO	NO	GEORGE KLETT	3022862415	3086							326150						39.649444	-75.73194	615239571								AEARO TECHNOLOGIES	877113795	NO	GEORGE_KLETT@AEARO.COM	
2007	SR. ENVIRONMENTAL MANAGER	JAMES KLICKOVICH	19809DGMRH200HA	EDGE MOOR/HAY ROAD POWER PLANT S	200 HAY RD	WILMINGTON	NEW CASTLE	DE	19809	EDGE MOOR/HAY ROAD POWER PLANT S	200 HAY RD	WILMINGTON	DE		19809	YES	NO	NO	NO	VICTORIA LUTTRELL	3024515111	4911							221112						39.738611	-75.504167	006918882								PEPCO HOLDINGS INC.	105895010	NO	VICKI.LUTTRELL@CONECTIV.COM	
2000	EXECUTIVE DIRECTOR	JOHN CARRIS	19720DLTCH344CH	FLAIR-NEW CASTLE INC.	344 CHURCHMANS RD.	NEW CASTLE	NEW CASTLE	DE	19720	FLAIR-NEW CASTLE INC.	344 CHURCHMANS RD.	NEW CASTLE	DE		19720	YES	NO	NO	NO	THOMAS J BRADY JR.	3023243410	3569							333999						39.672222	-75.613889	804832871		DED002347136						UNITED DOMINION INDS. INC.	053144051	NO		
1994	PLANT MANAGER	JAMES D. CRONIN	19711FMCCR1301O	FMC CORP. NEWARK	1301 OGLETOWN RD.	NEWARK	NEW CASTLE	DE	197115496	FMC CORP. NEWARK	1301 OGLETOWN RD.	NEWARK	DE		19711-5496	YES	NO	NO		ELIZABETH ALBRIGHT	3024510100	2869							325199						39.685322	-75.723682	137677563		DED073760167		DE0000191				FMC CORP.	009146945	NO		
2007	PLANT MANAGER	PETER GUAY	19706FRMSPSCHOO	FORMOSA PLASTICS CORP DE	780 SCHOOLHOUSE RD	DELAWARE CITY	NEW CASTLE	DE	197060320	FORMOSA PLASTICS CORP	PO BOX 320	DELAWARE CITY	DE		197060320	YES	NO	NO	NO	KIMBERLY BENNETT	3028362256	2821							325211						39.586041	-75.64936	106238223								FORMOSA PLASTICS CORP USA	039944004	NO	KBENNETT@FDDE.FPCUSA.COM	
2007	SITE MANAGER	PETER K. CIOCYS	19720CMRCS213CH	FUJIFILM IMAGING COLORANTS INC.	233 CHERRY LN	NEW CASTLE	NEW CASTLE	DE	19720	FUJIFILM IMAGING COLORANTS INC.	233 CHERRY LN	NEW CASTLE	DE		19720	YES	NO	NO	NO	STEVE POORMAN	3024721218	2893							325910						39.691766	-75.5502	624269762								FUJIFILM HOLDINGS AMERICA CORP	060216165	NO	STEVE.POORMAN@FUJIFILMIC.COM	
2007	CHIEF OPERATING OFFICER	SEAN HYER	19973GRDNR1100N	GAC SEAFORD INC	25938 NANTICOKE ST	SEAFORD	SUSSEX	DE	19973	GAC SEAFORD INC.	PO BOX 5449	TAMPA	FL		33675	YES	NO	NO	NO	PAUL E. LUTH	8132482101	2952							324122						38.632344	-75.620505									GARDNER INDUSTRIES INC	041495490	NO	PLUTH@GARDNER-GIBSON.COM	
1990	PRESIDENT	A. S. CLAPPERTON, JR.	19801GTSNG100SO	GATES ENGINEERING CO INC	100 SW ST	WILMINGTON	NEW CASTLE	DE	19801	GATES ENGINEERING CO INC	100 SW ST	WILMINGTON	DE		19801	YES	NO	NO		LUANN M. PETRELLIS	3026569951	3061	2851	2891	3069				326291						39.739141	-75.556021	066038753		DED066038753								NO		
2007	PLANT MANAGER	DANIEL TOMPKINS	19702STRPW231LA	GE ENERGY (USA) LLC	231 LAKE DR PENCADER CORPORATE CENTER	NEWARK	NEW CASTLE	DE	19702	GE ENERGY (USA) LLC	231 LAKE DR PENCADER CORPORATE CENTER	NEWARK	DE		19702	YES	NO	NO	NO	MARK CAMPBELL	3024512649	3674							334413						39.615544	-75.753167	145694803								GENERAL ELECTRIC CO	001367960	NO	MARK.E.CAMPBELL@GE.COM	
2004	DIRECTOR EHS	ROGER HUTH	19703GNRLC6300P	GENERAL CHEMICAL LLC DELAWARE VALLEY WORKS	6300 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	GENERAL CHEMICAL LLC DELAWARE VALLEY WORKS	6300 PHILADELPHIA PIKE	CLAYMONT	DE		19703	YES	NO	NO	NO	MICHAEL WARE	9735151890	2819							325188						39.807778	-75.433889	154279434		DED154576698	PAD990823742	DE0000655				GENTEK INC	072064418	NO		
2001	PLANT MANAGER	HAZEL C. PORTER	19977GNRLC1300S	GENERAL CLOTHING CO INC	1300 SOUTH DUPONT BLVD	SMYRNA	KENT	DE	19977	GENERAL CLOTHING CO INC	1300 SOUTH DUPONT BLVD	SMYRNA	DE		19977	YES	NO	NO	NO	HAZEL C. PORTER	3026539226	3069							326299						39.283469	-75.593932	065408155										NO		
2007	DIRECTOR OF OPERATIONS	ROD FLAGG	19947PRDNC200SA	GEORGETOWN PROCESSING PLANT	200 SAVANNAH RD	GEORGETOWN	SUSSEX	DE	19947	GEORGETOWN PROCESSING PLANT	200 SAVANNAH RD	GEORGETOWN	DE		19947	YES	NO	NO	NO	JULIE DEYOUNG	4105433166	2015							311615						38.697861	-75.38197	095279725								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
1992	MANAGER ENV. ENGR.	THOMAS N. STEVENS	19899GRGPCPORTO	GEORGIA-PACIFIC CORP. WILMINGTON GYPSUM	PORT OF WILMINGTON	WILMINGTON	NEW CASTLE	DE	19899	GEORGIA-PACIFIC CORP. WILMINGTON GYPSUM	P.O. BOX 758	FORT DODGE	IA		50501	YES	NO	NO		RUSSELL HARMS	4046525085	3275							327420						39.717701	-75.52478	187677331		DED002324127						GEORGIA-PACIFIC CORP.	009020777	NO		
