REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2000	PRESIDENT	JOHN J. SONDAY	37101CCRTR5891H	ACCURATE ARMS CO INC	5891 HWY 230 W	MC EWEN	HUMPHREYS	TN	37101	ACCURATE ARMS CO INC	5891 HWY 230 W	MC EWEN	TN		37101	YES	NO	NO	NO	JIM DICKENSON	9317294207	2892							325920						35.916111	-87.652778	064386550				TNR053615						NO		
1999	OPERATIONS MANAGER	JIM WINNINGHAM	38464TRDNN101MO	ACD TRIDON INC.	101 MOTIVATION DR.	LAWRENCEBURG	LAWRENCE	TN	38464	THE GATES RUBBER CO.	990 S. BROADWAY, 31-4-2-A2P.O. BOX 5887	DENVER	CO		80217-5887	YES	NO	NO		FRANK VISCONTI	3037444588	3714							336399						35.279283	-87.328431	620795310		TNO000890244		TNR052001						NO		
2004	GENERAL MANAGER	EARL SHULTS	37821NWPRTROUTE	ACE PRODUCTS LLC	850 INDUSTRIAL RD	NEWPORT	COCKE	TN	37821	ACE PRODUCTS LLC	850 INDUSTRIAL RD	NEWPORT	TN		37821	YES	NO	NO	NO	LORIE LANE	4236236025	3069							326211						35.987781	-83.204589			TND987773660		TN0002003				SAR HOLDINGS 1 LLC		NO		
2005	VICE PRESIDENT	TY D. BROADBENT	37355CMMCH612VL	ACME MECHANICAL CONTRACTORS INC	612 VOLUNTEER PKWY	MANCHESTER	COFFEE	TN	37355	ACME MECHANICAL CONTRACTORS INC	612 VOLUNTEER PKWY	MANCHESTER	TN		37355	YES	NO	NO	NO	TY D BROADBENT	9317285115	3441							332312						35.438889	-86.033889											NO		
2007	PLANT ADMINISTRATOR	DIANE MILLS	37742GRNBCBOX63	ACUPOWDER TN LLC.	6621 HWY 411 S	GREENBACK	LOUDON	TN	37742	ACUPOWDER TN LLC.	6621 HWY 411 S	GREENBACK	TN		37742	YES	NO	NO	NO	ROBERT GOTHAM	8658563021	3399							331423						35.646111	-84.150278											NO	GOTHAM@ACUPOWDER.COM	
2007	CERTIFYING OFFICIAL	DAN LINSKENS	37854BGRCK600CA	ADAMS PRODUCTS - ROCKWOOD	600 CARDIFF VALLEY RD	ROCKWOOD	ROANE	TN	37854	ADAMS PRODUCTS - ROCKWOOD	600 CARDIFF VALLEY RD	ROCKWOOD	TN		37854	YES	NO	NO	NO	DAN LINSKENS	8652284586	3271							327331						35.894339	-84.638351	110850570								OLDCASTLE INC	110850570	NO	DAN.LINSKENS@OLDCASTLEAPG.COM	
2006	OWNER	GARRY MCNABB	38501DMSS 610SJ	ADAMS USA	610 S JEFFERSON	COOKEVILLE	PUTNAM	TN	38501	ADAMS USA	PO BOX 489	COOKEVILLE	TN		38503	YES	NO	NO	NO	SHANNON COLLETT	9315262109	3949							339920						36.148176	-85.500778											NO		
2000	PLANT MANAGER	MICHAEL A. MOFFETT	37406CNTRL1200J	ADM	1200 JUDD RD.	CHATTANOOGA	HAMILTON	TN	37406	ADM	1200 JUDD RD.	CHATTANOOGA	TN		37406	YES	NO	NO				2048							311000						35.085464	-85.264409	077070894		TND003667166		TN0003557				ADM	001307586	NO		
2007	SAFETY DIRECTOR	ROBERT WATSON	37403DXPRT1120K	ADM MILLING CO	1120 KING ST	CHATTANOOGA	HAMILTON	TN	37403	ADM MILLING CO	1120 KING ST	CHATTANOOGA	TN		37403	YES	NO	NO	NO	JERRY KUHN	4237560503	2041							311211						35.043812	-85.30661	003332939								ARCHER DANIELS MIDLAND CO	001130756	NO	JERRY_KUHN@ADMWORLD.COM	
2007	SAFETY DIRECTOR	ROBERT WATSON	37311DMMLL430CE	ADM MILLING CO	430 CENTRAL AVE	CLEVELAND	BRADLEY	TN	37311	ADM MILLING CO	430 CENTRAL AVE	CLEVELAND	TN		37311	YES	NO	NO	NO	JIM KOONS	4234767551	2041							311211						35.158784	-84.869045	150177780								ARCHER DANIELS MIDLAND CO	001130756	NO	JIM_KOONS@ADMWORLD.COM	
2007	PLANT MANAGER	KYLE HUTTON	37409STHRN105WE	ADM SOUTHERN CELLULOSE	103 W 45TH ST	CHATTANOOGA	HAMILTON	TN	37410	ADM SOUTHERN CELLULOSE PRODUCTS	PO BOX 2788	CHATTANOOGA	TN		37410	YES	NO	NO	NO	MARK CALMES	2174512500	2611							322110						34.997921	-85.318581	113050991								ARCHER DANIELS MIDLAND	001307586	NO	CALMES@ADMWORLD.COM	
2000	DIRECTOR OF OPERATIONS	DAN SUSAK	37887DVNCTHIGHW	ADVANCE TRANSFORMER CO.	HWY. 62 E.	WARTBURG	MORGAN	TN	37887	ADVANCE TRANSFORMER CO.	HWY. 62 E.	WARTBURG	TN		37887	YES	NO	NO	NO	DAN SUSAK	4233466621	3612							335311						36.095622	-84.550621	361832421		TND000646612						PHILIPS ELECTRONICS N.A. CORP.	001291111	NO		
1988	SECRETARY/TREASURER	DOUGLAS N. MOLAND, BOBBY T. LOGUE, EVP	37185DVNCD407NO	ADVANCED LAUNDRY & RESEARCH, INC.	407 N. CHURCH ST.	WAVERLY	HUMPHREYS	TN	37185	ADVANCED LAUNDRY & RESEARCH, INC.	407 N. CHURCH ST.	WAVERLY	TN		37185	YES	NO	NO		DOUGLAS N. MOLAND	6152967300	2261							313311						36.08528	-87.793485	177108206										NO		
2007	VP AND GENERAL MANAGER	JON KIDDER	37830GGRTC100MI	ADVANCED MEASUREMENT TECHNOLOGY	801 S ILLINOIS AVE	OAK RIDGE	ANDERSON	TN	37831	ADVANCED MEASUREMENT TECHNOLOGY	801 S ILLINOIS AVE	OAK RIDGE	TN		37831	YES	NO	NO	NO	JON KIDDER	8654832201	3829	3826						334519	334516					36.004697	-84.234182	003380656								AMETEK INC	043380095	NO	JON.KIDDER@AMETEK.COM	
2002	PRESIDENT	STEVE TRACY	37207DVNCD1425C	ADVANCED PLATING INC	1425 COWAN CT	NASHVILLE	DAVIDSON	TN	37207	ADVANCED PLATING INC	1425 COWAN CT	NASHVILLE	TN		37207	YES	NO	NO	NO	STEVE TRACY	6152276900	3471							332813						36.180186	-86.776551			TNR000006270								NO		
2002	CHIEF OPERATING OFFICER	NICK TITOV	37331DVNCD1347H	ADVANCED SPA DESIGNS INC	1347 HWY 411 N	ETOWAH	MCMINN	TN	37331	ADVANCED SPA DESIGNS INC	1347 HWY 411 N	ETOWAH	TN		37331	YES	NO	NO	NO	MIKE HEYDARI	3104786699	3088							326191						35.353653	-84.520668			TNR000014795								NO		
2007	GENERAL MANAGER	WILLIAM MINEHAN	37405GNRLL511MA	ADVANCED TECHNICAL CERAMICS CO	511 MANUFACTURERS RD	CHATTANOOGA	HAMILTON	TN	37405	ADVANCED TECHNICAL CERAMICS CO	511 MANUFACTURERS RD	CHATTANOOGA	TN		37405	YES	NO	NO	NO	BILL MINEHAN	4237555508	3679							334418	334419					35.0625	-85.31444	130196517								TECHNICORP INTERNATIONAL II	161985247	NO		
2007	CHIEF EXECUTIVE OFFICER	MIKE HOHL	37402RSYNL959WI	AERISYN LLC	959 WINDTOWER DR	CHATTANOOGA	HAMILTON	TN	37402	AERISYN LLC	1025 19TH ST W	CHATTANOOGA	TN		37402	YES	NO	NO	NO	LISA JONES	4236430245								332312						0	0	199262069										NO	LJONES@AERISYNENERGY.COM	
2006	GENERAL MANAGER	KELVIN S. SMALLEY	37659GNCRPOLDHW	AEROJET ORDNANCE TENNESSEE	1367 OLD STATE RT 34	JONESBOROUGH	WASHINGTON	TN	37659	AEROJET ORDNANCE TENNESSEE	1367 OLD STATE RT 34	JONESBOROUGH	TN		37659	YES	NO	NO	NO	CHARLES P. MCCARY	4237531328	3369	3489	3549					331528	332995	332721	332117			36.251111	-82.528611	008255853								AEROJET CORP	008255853	NO		
2002	PLANT MANAGER	KERNIE TIMMONS	37662FGNDS1450L	AFG INDUSTRIES INC BLUE RIDGE PLANT	1450 LINCOLN ST.	KINGSPORT	SULLIVAN	TN	37662	AFG INDS. INC. BLUE RIDGE PLANT	P.O.BOX 929	KINGSPORT	TN		37662-0929	YES	NO	NO	NO			3211							327211						36.532263	-82.543817	003374048		TND003374048		TN0003905				AFG INDUSTRIES INC	003374048	NO		
1993	PLANT MANAGER	TOM DOUGHERTY	37642FGNDSAFGRD	AFG INDUSTRIES INC GREENLAND PLANT	AFG RD. FACTORY 7	CHURCH HILL	HAWKINS	TN	37642	AFG IND. INC. GREENLAND GREENLAND PLANT	P.O. BOX 929	KINGSPORT	TN		37662	YES	NO	NO		TOM DOUGHERTY	6153572445	3211							327211						36.483333	-82.771667	003374048		TND037909348		TN0002631				AFG INDUSTRIES INC	003374048	NO		
2007	PLANT MANAGER	JEFF BARKSDALE	37209FLDXW90063	AFL WIRE PRODUCTS DIXIE WIRE	900 63RD AVE N	NASHVILLE	DAVIDSON	TN	37209	AFL WIRE PRODUCTS DIXIE WIRE	PO BOX 90208	NASHVILLE	TN		37209	YES	NO	NO	NO	ROBIN BELL	6153868222	3357							331421						36.164028	-86.867752	181271701								ALCOA, INC.	001339472	NO	ROBIN.BELL@ALCOA.COM	
2007	PLANT MANAGER	JEFF BARKSDALE	37209DXWRC5901C	AFL WIRE PRODUCTS DIXIE WIRE	5901 CALIFORNIA AVE	NASHVILLE	DAVIDSON	TN	37209	AFL WIRE PRODUCTS DIXIE WIRE	PO BOX 90208	NASHVILLE	TN		37209	YES	NO	NO	NO	ROBIN BELL	6153868222	3357							331421						36.164638	-86.8585	869002147								ALCOA, INC.	001339472	NO	ROBIN.BELL@ALCOA.COM	
2001	PLANT MGR.	BILL CRAMER	37405FLTRT105W4	AHLSTROM ENGINE FILTRATION INC	105 W 45TH ST	CHATTANOOGA	HAMILTON	TN	374092009	AHLSTROM ENGINE FILTRATION INC	105 W 45TH ST	CHATTANOOGA	TN		37409-2009	YES	NO	NO		GLEN WOOLEY	2708210140	2621							322120						35.000833	-85.314722	807939426		TND002240331								NO		
2003	PLANT MANAGER	LYLE BART SWINGLER	38053CRDXC5808O	AIR LIQUIDE AMERICA LP	5808 OLD MILLINGTON RD	MILLINGTON	SHELBY	TN	38053	AIR LIQUIDE AMERICA LP	5808 OLD MILLINGTON RD	MILLINGTON	TN		38053	YES	NO	NO	NO	LYLE BART SWINGLER	9013577333	2813							325120						35.299298	-89.962888	003312600				TN0000965				AIR LIQUIDE AMERICA LP	003312600	NO		
2004	PLANT MANAGER	LARRY W. WADLEY	37415MGNDS4531N	AIR LIQUIDE INDUSTRIAL US L.P	4531 N ACCESS RD	CHATTANOOGA	HAMILTON	TN	37415	AIR LIQUIDE INDUSTRIAL US L.P	4531 N ACCESS RD	CHATTANOOGA	TN		37415	YES	NO	NO	NO	LARRY W. WADLEY	4238750594	2813							325120						35.106737	-85.23308	003312600				TNR053026				AIR LIQUIDE AMERICA	003312600	NO		
1993	PRODUCTION MANAGER	N. SCHOENHERR	37660RPRDC2000M	AIR PRODUCTS & CHEMICALS INC.	425 MORELAND DR.	KINGSPORT	SULLIVAN	TN	37660	AIR PRODUCTS & CHEMICALS INC.	425 MORELAND DR.	KINGSPORT	TN		37660	YES	NO	NO		B.B. OVERTON	6153928930	2813							325120						36.51241	-82.546666	183727734		TND980709588						AIR PRODUCTS & CHEMICALS INC	003001070	NO		
1989	MANAGER IGD ENVIRONMENTAL ACTIVITIES	MICHAEL J. SAUERS	38106RPRDC326EA	AIR PRODUCTS & CHEMICALS INC.	326 E. BODLEY ST.	MEMPHIS	SHELBY	TN	38106	AIR PRODUCTS & CHEMICALS INC.	326 E. BODLEY ST.	MEMPHIS	TN		38106	YES	NO	NO		BENNY ANSELM	9019471141	2813							325120						35.084062	-90.052205	007034101								AIR PRODS. & CHEMICALS INC.	003001070	NO		
2001	MANAGER, ENVIRONMENTAL	J. L. HENNINGER	37662RPRDC440IN	AIR PRODUCTS & CHEMICALS INC.  KINGSPORT RADS TN FACILITY	440 INDUSTRY DR.	KINGSPORT	SULLIVAN	TN	37662	AIR PRODS. & CHEMICALS INC.  KINGSPORT RADS TN FACILITY	7201 HAMILTON BLVD.	ALLENTOWN	PA		18195-1501	YES	NO	NO	NO	S. WARNER	4232477193	2813							325120						36.545398	-82.569388	003385275		TND982162679		TNR050883				AIR PRODUCTS & CHEMICALS INC	003001070	NO		
1993	PLANT MANAGER	BILL TATE	37343SLXNCACCES	AIRCO GASES	4551 N. ACCESS RD.	CHATTANOOGA	HAMILTON	TN	37415	AIRCO GASES	4551 N. ACCESS RD.	CHATTANOOGA	TN		37415	NO	YES	NO		BILL TATE	6157568061	2813							325120						35.109261	-85.238457	030238547		TND987773041		TN0004031				BOC GROUP INC	173939828	NO		
2007	SAFETY DIRECTOR	DARYL CUMMINGS	37662RGSMD445IN	AIRGAS - MID AMERICA	445 INDUSTRY DR	KINGSPORT	SULLIVAN	TN	37662	AIRGAS - MID AMERICA	PO BOX 1117	BOWLING GREEN	KY		42102	YES	NO	NO	NO	DARYL CUMMINGS	2709366232	2813							424690						36.544648	-82.569268	611237230										NO	DARYL.CUMMINGS@AIRGAS.COM	
2007	EHS SPECIALIST	ERIC SPROLES	37716SNTMT221FR	AISIN AUTOMOTIVE CASTING TENNESSEE	221 FRANK L. DIGGS DR	CLINTON	ANDERSON	TN	37716	AISIN AUTOMOTIVE CASTING TENNESSEE	221 FRANK L. DIGGS DR	CLINTON	TN		37716	YES	NO	NO	NO	DARREN COOPER	8125248144	3363	3714						331521						36.155647	-84.08297	167316020								AISIN HOLDINGS OF AMERICA	121400142	NO	DCOOPER@AISINHOLDINGS.COM	
2007	OPERATIONS MANAGER	REO HINING	37210FRRCR20CUL	AKZO NOBEL COATINGS INC	20 CULVERT ST	NASHVILLE	DAVIDSON	TN	37210	AKZO NOBEL COATINGS INC	20 CULVERT ST	NASHVILLE	TN		37210	YES	NO	NO	NO	MARLEEN MCCLOUD	6152592430	2851							325510						36.13837	-86.756191	021973748										NO	MARLEEN.MCCLOUD@AKZONOBEL.COM	
1999	E, H & S MANAGER	TONY BROOKSHIRE	37210LDDNN703MU	ALADDIN INDUSTRIES LLC	703 MURFREESBORO RD	NASHVILLE	DAVIDSON	TN	37210	ALADDIN INDUSTRIES LLC	703 MURFREESBORO RD	NASHVILLE	TN		37210	YES	NO	NO				3086	3085	3089	3469	3471	3499		332116						36.139077	-86.733291	004045829		TND004045829						ALADDIN INDUSTRIES LLC	004045829	NO		
2007	MGR,QUALITY, SAFETY AND ENVIRONMENTAL AFFAIRS	STASSI HARDAGE	37075GNRLL250EA	ALADDIN TEMP-RITE	250 E MAIN ST	HENDERSONVILLE	SUMNER	TN	37075	ALADDIN TEMP-RITE	250 E MAIN ST	HENDERSONVILLE	TN		37075	YES	NO	NO	NO	STASSI HARDAGE	6155373830	3089							326199						36.31198	-86.602509	800974735								ALI GROUP ITALY		NO	SHARDAGE@ALADDIN-ATR.COM	
2002	VICE PRESIDENT, OPERATIONS	TIM D. ALTIZER	37210LDDNT1124M	ALADDIN TEMP-RITE	1124 MENZLER RD.	NASHVILLE	DAVIDSON	TN	372104677	ALADDIN TEMP-RITE	P.O. BOX 2978	HENDERSONVILLE	TN		370772978	YES	NO	NO	NO	MICHAEL C. ARTLEY	6155373863	3089	3069	3081	3083				326199						36.137251	-86.738565	800974735								ALI SPA		NO		
2007	REGIONAL OPERATIONS MANAGER	FRED LINDSAY	37160LCNRC1605R	ALCHEM ALUMINUM SHELBYVILLE I NC	1605 RAILROAD AVE	SHELBYVILLE	BEDFORD	TN	37160	ALCHEM ALUMINUM SHELBYVILLE INC	PO BOX 1900	SHELBYVILLE	TN		37162	YES	NO	NO	NO	FRED LINDSAY	2707922203	3341							331314						35.497122	-86.40507	601946770								ALERIS INTERNATIONAL INC.	007372527	NO	FRED.LINDSAY@ALERIS.COM	
2007	GLOBAL SUPPLY CHAIN DIRECTOR	KEVIN BURKE	37406LCCHM909MU	ALCO CHEMICAL	909 MUELLER AVE	CHATTANOOGA	HAMILTON	TN	37406	ALCO CHEMICAL	909 MUELLER AVE	CHATTANOOGA	TN		37406	YES	NO	NO	NO	BRENT.BURKE	4236291405	2821							325211						35.087711	-85.25779	605763952								NATIONAL STARCH & CHEMICAL CO	001519230	NO	BREN.BURKE@NSTARCH.COM	
2007	TENNESSEE OPERATIONS ENVIRONMENTAL MANAGER	DALE E. HUDDLESTON	37701LMNMCPOBOX	ALCOA	2300 N WRIGHT RD	ALCOA	BLOUNT	TN	377013141	ALCOA	2300 N WRIGHT RD	ALCOA	TN		37701-3141	YES	NO	NO	NO	CHRISTY R. NEWMAN	8659773358	3334	3341	3353					331312	331315	331314				35.807084	-83.971998	879310381	148728470							ALCOA INC	001339472	NO	NA	
2002	GENERAL MANAGER	WES OBERHOLZER	37643JRLXTSTATE	ALCOA ENGINEERED PRODUCTS	1999 STATE LINE RD.	ELIZABETHTON	CARTER	TN	37643	ALCOA ENGINEERED PRODUCTS	1999 STATE LINE RD.	ELIZABETHTON	TN		37643	YES	NO	NO	NO	JAMES WIDING	4235433561	3354	3341						331316						36.330072	-82.205904	555486992		TND982132995		TN0060381				ALCOA INC	001339472	NO		
2007	PLANT MANAGER	DON MCCOLLISTER	37774MTLRSBLAIR	ALERIS INTERNATIONAL INC	388 WILLIAMSON DR	LOUDON	LOUDON	TN	37774	ALERIS INTERNATIONAL INC	PO BOX 187	LOUDON	TN		37774	YES	NO	NO	NO	DON E. MCCOLLISTER	8654080712	3341							331314						35.74081	-84.310384	179347687								ALERIS INTERNATIONAL INC.	007372527	NO	DON.MCCOLLISTER@ALERIS.COM	
2005	ENVIRONMENTAL COORDINATOR	BILL MACDONALD	37172LLMRC102EV	ALL AMERICAN HOMES OF TENNESSEE LLC	102 EVERGREEN DR	SPRINGFIELD	ROBERTSON	TN	37172	ALL AMERICAN HOMES OF TENNESSEE LLC	102 EVERGREEN DR	SPRINGFIELD	TN		37172	YES	NO	NO	NO	BILL MACDONALD	5748258493	2452							321992						36.536931	-86.895599	942172032										NO		
1997	CORP. DIRECTOR, EH&S	CHARLES ECHOLS	37604BXTRH2301B	ALLEGIANCE HEALTHCARE CORP.	2301 BUFFALO RD.	JOHNSON CITY	WASHINGTON	TN	37604	ALLEGIANCE HEALTHCARE CORP.	1500 WAUKEGAN ROAD	INVALID	IL		60085-6787	YES	NO	NO		CHARLES ECHOLS	8475782377	3069							326299						36.297077	-82.342146	003384369		TND991279860		TNR000567				ALLEGIANCE HEALTHCARE CORP.	943561654	NO		
1994	SENIOR VICE PRESIDENT	WAYNE SULLIVAN	37133LLNCF820ES	ALLIANCE MANUFACTURING CO	820 ESTHER LN.	MURFREESBORO	RUTHERFORD	TN	37133	ALLIANCE MANUFACTURING CO	820 ESTHER LN.	MURFREESBORO	TN		37133	YES	NO	NO		WAYNE SULLIVAN	2143308671	2891	3441	3444	3556				325520						35.826895	-86.405425	007336795								SUN COAST INDUSTRIES	188528087	NO		
1993	VICE PRESIDENT	MARK GUENTHER	38106LLDGR906ST	ALLIED GRAPHICS INC	906 S 3RD ST	MEMPHIS	SHELBY	TN	38106	ALLIED GRAPHICS INC	906 S 3RD ST	MEMPHIS	TN		38106	YES	NO	NO		MARK GUENTHER	9017745502	2793							333293						35.122643	-90.054985	007045909										NO		
2007	VICE PRESIDENT OPERATIONS	PAUL LEMKE	37406SGNLL3440L	ALLIED METAL CO	3440 LIGHTFOOT MILL RD	CHATTANOOGA	HAMILTON	TN	37406	ALLIED METAL CO	3440 LIGHTFOOT MILL RD	CHATTANOOGA	TN		37406	YES	NO	NO	NO	JERRY HASS	4236245051	3341							331492						35.068229	-85.22305	962132304										NO	NA	
2002	VICE PRESIDENT	BRENT OXNER	38002LLSTT11154	ALLSTATES FABRICATING CO.	11154 HWY. 64	ARLINGTON	SHELBY	TN	38002	ALLSTATES FABRICATING CO.	11154 HWY. 64	ARLINGTON	TN		38002	YES	NO	NO	NO	BRENT OXNER	9018672163	3535	3449						333922						35.211017	-89.672442	364437111		TND078591484		TNR053077				ALLSTATES COS. INC.		NO		
2007	GENERAL MANAGER	DAVID BRECKINRIDGE	37402BBCMB911WM	ALSTOM POWER INC PLATE FORMED PRODUCTS DIV	911 W MAIN ST	CHATTANOOGA	HAMILTON	TN	37402	ALSTOM POWER INC PLATE FORMED PRODUCTS DIV	911 W MAIN ST	CHATTANOOGA	TN		37402	NO	YES	NO	NO	MARK D. HOGAN	4237522543	3443	3499						332410						35.040993	-85.320149	006419217		TND003334638		TNR050556				ALSTOM POWER INC	125377692	NO	MARK.D.HOGAN@POWER.ALSTOM.COM	
2007	VICE PRESIDENT-MANUFACTURING	AL ORTON	38118LMFRM3625O	ALUMA-FORM, INC.	3625 OLD GETWELL RD	MEMPHIS	SHELBY	TN	38118	ALUMA-FORM, INC.	P. O. BOX 18555	MEMPHIS	TN		381810555	YES	NO	NO	NO	DAN HAZEL	9013620100	3499	2491						332999	321114					35.049814	-89.937166	034800581										NO	HAZEL@ALUMAFORM.COM	
