REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2007	CHIEF ADMINISTRATIVE OFFICER	WILLIAM SCHWEIZER	44646RNC  400NA	A R E ACCESSORIES LLC	400 NAVE RD SE	MASSILLON	STARK	OH	44646	A R E ACCESSORIES LLC	PO BOX 1100	MASSILLON	OH		44648	YES	NO	NO	NO	SAME AS SECTION 4.3	3308307800	3792							336214						40.768685	-81.515937	080381734										NO	KROYLE@4ARE.COM	
2007	PLANT MANGER - METALS AND ACRYLICS	PAUL LEE	44460MRCNS605SE	A S AMERICA INC	605 S ELLSWORTH AVE	SALEM	COLUMBIANA	OH	44460	A S AMERICA INC	605 S ELLSWORTH AVE	SALEM	OH		44460	YES	NO	NO	NO	PAUL LEE	3303372683	3088							332998	326191					40.895867	-80.856768	001344621								A.S.AMERICA INC	001344621	NO		
2007	PLANT MANAGER	JOHN LOEDE	44811SCHLM350NB	A SCHULMAN INC	350 N BUCKEYE ST	BELLEVUE	HURON	OH	44811	A SCHULMAN INC	350 N BUCKEYE ST	BELLEVUE	OH		44811	YES	NO	NO	NO	JOHN LOEDE	4194832931	3087							325991						41.279513	-82.834586	045714730								A.SCHULMAN INC.	006998413	NO	JOHN_LOEDE@US.ASCHULMAN.COM	
2007	PLANT MANAGER	WILLIAM FEDAK	44274SCHLM1475W	A SCHULMAN INC SPECIALTY COMPOUNDING DIV	1475 WOLF CREEK TRAIL	SHARON CENTER	MEDINA	OH	44274	SPECIALTY COMPOUNDING	PO BOX 329	SHARON CENTER	OH		44274	YES	NO	NO	NO	WILLIAM FEDAK	3302393027	3087							325991						41.095278	-81.741111	807617089								A. SCHULMAN INC	006998413	NO	BILL_FEDAK@ASCHULMAN.COML	
2007	PV PROCESS	MOJIE MIRSALIMI	44111BRTPL3000W	A-BRITE PLATING CO	3000 W 121 ST	CLEVELAND	CUYAHOGA	OH	44111	A-BRITE PLATING CO	3000 W 121 ST	CLEVELAND	OH		44111	YES	NO	NO	NO	KURT SCHUSTER	2162522995	3471							332813						41.469994	-81.772672	004199592										NO		
1997	PLANT OPERATIONS MANAGER	GARY KAGY	45371SMTHL531NF	A. O. SMITH ELECTRICAL PRODUCTS CO.	531 N. 4TH ST.	TIPP CITY	MIAMI	OH	45371	A. O. SMITH ELECTRICAL PRODUCTS CO.	531 N. 4TH ST.	TIPP CITY	OH		45371	YES	NO	NO		GARY KAGY	9376672431	3621							335312						39.969447	-84.172755	004235701		OHD004235701		OH0010260				A. O. SMITH CORP.	006085815	NO		
2002	PLANT MANAGER	RUSSELL A. DUNMIRE	43351SMTHL750WS	A. O. SMITH ELECTRICAL PRODUCTS CO.	750 W. SPRING ST.	UPPER SANDUSKY	WYANDOT	OH	433519660	A. O. SMITH ELECTRICAL PRODUCTS CO.	750 W. SPRING ST.	UPPER SANDUSKY	OH		43351-9660	YES	NO	NO	NO	RUSSELL A. DUNMIRE	4192943824	3621							335312						40.818134	-83.293448	147487193		ODH004205696		OHR000019				A. O. SMITH CORP.	006085815	NO		
1994	PLANT MGR.	FRANK D. ORIS	44483GNRLR400RE	A. P. GREEN REFRACTORIES CO. INC.	400 REFRACTORY DR.	WARREN	TRUMBULL	OH	44483	A. P. GREEN REFRACTORIES CO. INC.	400 REFRACTORY DR.	WARREN	OH		44483	NO	NO	NO		RONALD L. BRAMLETT	3144733324	3255							327124						41.277249	-80.849803	006504005		OHD000820019		3IN00055				A. P. GREEN INDUSTRIES INC.	006504005	NO		
2000	FACILITY MANAGER	BILL RATLIFF	44310SCHLM790ET	A. SCHULMAN INC.	790 E. TALLMADGE AVE.	AKRON	SUMMIT	OH	44310	A. SCHULMAN INC.	790 E. TALLMADGE AVE.	AKRON	OH		44310	YES	NO	NO	NO	BILL RATLIFF	3306338164	3087							325991						41.102237	-81.485582	155913114		OHD155913114						A. SCHULMAN INC.	006998413	NO		
2006	MANAGING DIRECTOR, COMPLIANCE PROGRAMS & MANU	RHONDA L . VETE	45656PGRNRCOUNT	A.P. GREEN REFRACTORIES	1627 PYRO RD	OAK HILL	JACKSON	OH	45656	A.P. GREEN REFRACTORIES	1627 PYRO RD	OAK HILL	OH		45656	YES	NO	NO	NO	BRUCE E. MORGAN	4123756632	3255							327125						38.933152	-82.559405	006504005								A.P. GREEN REFRACTORIES	006504005	NO		
2007	SAFETY AND ENVIRONMENTAL COORDINATOR	DANIEL DANAHER	45885PSTMR1100M	AAP ST MARYS CORP	1100 MCKINLEY RD	SAINT MARYS	AUGLAIZE	OH	45885	AAP ST MARYS CORP	1100 MCKINLEY RD	SAINT MARYS	OH		45885	YES	NO	NO	NO	DAN DANAHER	4193947840	3363							331521						40.553793	-84.375903	185385574								HITACHI METALS AMERICA	070572482	NO		
1993	PRESIDENT	JOHN TROSTHEIM	43202BBPRC650AC	ABB INDL. SYSTEM INC	650 ACKERMAN RD.	COLUMBUS	FRANKLIN	OH	432021502	ABB INDL. SYSTEM INC	650 ACKERMAN RD.	COLUMBUS	OH		43202-1502	YES	NO	NO		RICHARD D. OCONNOR	6142612881	3554	3823						333291						40.018369	-83.03017	063586762		OHD004280442		OHR000002				ASEA BROWN BOVERI INC	011885969	NO		
1994	GENERAL MANAGER	C. GEORGE WHITE	44805FLTLS1111F	ABBOTT LABORATORIES	1111 FAULTLESS DR	ASHLAND	ASHLAND	OH	44805	ABBOTT LABS.	268 E. FOURTH ST.	ASHLAND	OH		44805	YES	NO	NO		C. GEORGE WHITE	4192893555	3069	3089						326299						40.899722	-82.337222			OHD982609554						ABBOTT LABORATORIES	001307602	NO		
2000	DIRECTOR, ENVIRONMENTAL, HEALTH & SAFETY	WILLIAM LECHNER	43215RSSLB625CL	ABBOTT LABORATORIES ROSS PRODUCTS DIV	625 CLEVELAND AVE	COLUMBUS	FRANKLIN	OH	43215	ABBOTT LABORATORIES ROSS PRODUCTS DIV	625 CLEVELAND AVE	COLUMBUS	OH		43215	YES	NO	NO	NO	WILLIAM LECHNER	6146246085	2099							311999						39.979239	-82.989762	004283115		OHD004283115						ABBOTT LABORATORIES	001307602	NO		
1997	VICE PRESIDENT	CRAIG NOBLE	44104BLMTL2105E	ABEL METAL FINISHING CO	2105 E 77TH ST	CLEVELAND	CUYAHOGA	OH	44114	ABEL METAL FINISHING CO	2105 E 77TH ST	CLEVELAND	OH		44114	YES	NO	NO		JOHN TAYLOR	2168814156	3471							332813						41.501435	-81.634953			OHD020631941								NO		
1994	ENVIRONMENTAL MGR.	EDWARD M. KAISER	43081BRSVT8400G	ABRASIVE TECHNOLOGY INC	8400 GREEN MEADOWS DR	WESTERVILLE	DELAWARE	OH	43081	ABRASIVE TECHNOLOGY INC	8400 GREEN MEADOWS DR	WESTERVILLE	OH		43081	YES	NO	NO		ED KAISER	6145484100	3471							332813						40.178754	-83.011837	054028295		OHD981784648								NO		
2007	DIRECTOR OF TECHNICAL SERVICES	DENNIS MEADE	44011DPNTV38620	ACCEL COLOR CORP	38620 CHESTER RD	AVON	LORAIN	OH	44011	ACCEL COLOR CORP	38620 CHESTER RD	AVON	OH		44011	YES	NO	NO	NO	DENNIS MEADE	4409347711	3087							325991						41.466637	-82.055233	963413955								ACCEL COLOR CORP	963413955	NO	DMEADE@ACCELCOLOR.COM	
2007	OPERATIONS MANAGER	TOM BAUM	44301CCNTM80COL	ACCENT MANUFACTURING INC.	80 COLE AVE	AKRON	SUMMIT	OH	44301	ACCENT MANUFACTURING INC.	80 COLE AVE	AKRON	OH		44301	YES	NO	NO	NO	TOM BAUM	3307247704	3089							326191						41.050811	-81.526204	068897701										NO	NA	
2000	SENIOR VICE PRESIDENT-OPERATIONS	TIM LAUTERMILCH	45804SSSPR2550C	ACCUBUILT (S&S SUPERIOR)	2550 CENTRAL POINT PKY.	LIMA	ALLEN	OH	45804	ACCUBUILT (S&S SUPERIOR)	2550 CENTRAL POINT PKY.	LIMA	OH		45804	YES	NO	NO	NO	TIM LAUTERMILCH	4199988608	3711							336211						40.704076	-84.102401	622822757		OH0302020314						S & S SUPERIOR OF OHIO INC.	622822757	NO		
1994	VICE PRESIDENT / CAO	COLLEEN J. STELLA	44103CCRTP6512C	ACCURATE PLATING CO	6512 CARNEGIE AVE	CLEVELAND	CUYAHOGA	OH	441034620	ACCURATE PLATING CO	PO BOX 603277	CLEVELAND	OH		44103-4620	YES	NO	NO		COLLEEN J STELLA	2168817400	3471							332813						41.501646	-81.645936	004205274		OHD004205274								NO		
2001	PRESIDENT	CLARK SMITH	43832CCRTP98ELI	ACCURATE PRODUCTS CO	98 ELIZABETH ST	NEWCOMERSTOWN	TUSCARAWAS	OH	43832	ACCURATE PRODUCTS CO	98 ELIZABETH ST	NEWCOMERSTOWN	OH		43832	YES	NO	NO		CLARK SMITH	7404987202	3498							332996						40.268668	-81.608083	004212726										NO		
1992	PRESIDENT	RICH BURTON	44601CMHRD540NO	ACME HARD CHROME INC	555 N FREEDOM AVE	ALLIANCE	STARK	OH	44601	ACME HARD CHROME INC	PO BOX 2388	ALLIANCE	OH		44601-0388	YES	NO	NO		RICH BURTON	2168213900	3471							332813						40.925818	-81.10222			OHD004173027								NO		
2007	PRESIDENT	DEREK HUMPHRIES	44024CPLYM12080	ACO POLYMER PRODUCTS INC	12080 RAVENNA RD	CHARDON	GEAUGA	OH	44024	P O BOX 245	12080 RAVENNA RD	CHARDON	OH		44024	YES	NO	NO	NO	CHERYL L. BARTA	4402857000	3272							327390						41.542622	-81.194794	089890108										NO	CBARTA@ACO-ONLINE.COM	
1991	PRESIDENT	TONY RENDINA	44131DCRFT7708C	ADCRAFT DECALS INC	7708 COMMERCE PARK OVAL	INDEPENDENCE	CUYAHOGA	OH	44131	ADCRAFT DECALS INC	7708 COMMERCE PARK OVAL	INDEPENDENCE	OH		44131	YES	NO	NO		TONY RENDINA	2165242934	2751							323113						41.396313	-81.633841	004460366										NO		
2005	VP OF MANUFACTURING	MIKE BURNETT	45177MCKDD2695S	ADDISONMCKEE INC	2695 STATE RT 73 S	WILMINGTON	CLINTON	OH	45177	ADDISONMCKEE INC	2695 STATE RT 73 S	WILMINGTON	OH		45177	YES	NO	NO	NO	MIKE BURNETT	9373824490	3544	3559						333513						39.45	-83.783333	074717729										NO		
2003	PRESIDENT	KEVIN KELLY	43228DLTCH3580F	ADL TECHNOLOGY INC	3580 FISHER RD	COLUMBUS	FRANKLIN	OH	43228	ADL TECHNOLOGY INC	3580 FISHER RD	COLUMBUS	OH		43228	YES	NO	NO	NO	AMY ROCK	6142797759	3679							334000						39.967052	-83.098291	942722398										NO		
2007	SAFETY MANAGER	JONATHAN CYR	43221DLTCH2727S	ADL TECHNOLOGY INC	2727 SCIOTO PKWY	COLUMBUS	FRANKLIN	OH	43221	ADL TECHNOLOGY INC	2727 SCIOTO PKWY	COLUMBUS	OH		43221	YES	NO	NO	NO	AMY K. ROCK	6143459042	3679							334418						40.009606	-83.113383	942722398										NO		
2007	PLANT MANAGER	MICHAEL KUNTZ	44830RCHRD608FI	ADM	608 FINDLAY RD	FOSTORIA	HANCOCK	OH	44830	ADM	608 FINDLAY RD	FOSTORIA	OH		44830	YES	NO	NO	NO	MARK CALMES	2174517456	2075							311222						41.146088	-83.439235	144229721								ADM	001307586	NO	CALMES@ADMWORLD.COM	
2007	PLANT MANAGER	JAMES BELLES	44266CNTRL537OA	ADM ALLIANCE NUTRITION INC	537 OAKWOOD ST	RAVENNA	PORTAGE	OH	44266	ADM ALLIANCE NUTRITION INC	537 OAKWOOD ST	RAVENNA	OH		44266	YES	NO	NO	NO	MARK CALMES	2174515200	2048							311119						41.163819	-81.256518	849684428								ADM	001307586	NO		
1997			45338FDSPC211WE	ADM ANIMAL HEALTH & NUTRITION DIV.	250 W. CLAY ST.	LEWISBURG	PREBLE	OH	453380609	ADM ANIMAL HEALTH & NUTRITION DIV.	P.O. BOX 609	LEWISBURG	OH		45338-0609	YES	NO	NO		TIGE SODEBERG	8008269868	2048							311222						39.843889	-84.543333	005129432								ADM	001307586	NO		
2004	PRESIDENT	ROBERT R. CHAPIN	44281DMRLC931SE	ADMIRAL/CDT	931 SEVILLE RD	WADSWORTH	MEDINA	OH	44281	ADMIRAL/CDT	931 SEVILLE RD	WADSWORTH	OH		44281	YES	NO	NO	NO	BOB CHAPIN	3303367651	3365							331524						41.009	-81.760996									CABLE DESIGHN TECHNOLOGIES INC	009178666	NO		
2007	EHS DIRECTOR	JOHN WENNEMAN	44254DVNCB139OH	ADVANCE BRONZE INC.	151 BILLMAN ST	LODI	MEDINA	OH	44254	ADVANCE BRONZE INC.	PO BOX 280	LODI	OH		44254	YES	NO	NO	NO	JOHN WENNEMAN	3309481231	3366							331525						41.034601	-82.025047	048430789										NO	JOHNW@ADVANCEBRONZE.COM	
2005		J. K. PATEL	44060DVNCC7266C	ADVANCE CIRCUITS INC	7266 COMMERCE DR	MENTOR	LAKE	OH	44060	ADVANCE CIRCUITS INC	7266 COMMERCE DR	MENTOR	OH		44060	YES	NO	NO	NO	J.K. PATEL	4409466050	3672							334412						41.656061	-81.381618											NO		
2001	DIRECTOR OF CPS MANUFACTURING	STEVE DORR	44107NNCRB11907	ADVANCED CERAMICS CORP	11907 MADISON AVE	LAKEWOOD	CUYAHOGA	OH	44107	ADVANCED CERAMICS CORP	11907 MADISON AVE	LAKEWOOD	OH		44107	YES	NO	NO	NO	STEVE DORR	4408785632	3297							327125						41.476889	-81.771905	801039124		OHD982634784								NO		
2007	AKRON OPERATIONS MANAGER	DEBRA MUSCH	44281MNSNT1000S	ADVANCED ELASTOMER SYSTEMS L P	1000 SEVILLE RD	WADSWORTH	MEDINA	OH	44281	ADVANCED ELASTOMER SYSTEMS L P	1000 SEVILLE RD	WADSWORTH	OH		44281	YES	NO	NO	NO	DEBRA MUSCH	3308495051	2822							325212						41.008987	-81.763669	621422732								EXXON MOBIL CORP	001213214	NO		
1992	MANUFACTURING MANAGER	D. F. MOLD	44111DVNCD3431W	ADVANCED FOAM & PLASTICS CO.	3431 W. 140TH ST.	CLEVELAND	CUYAHOGA	OH	44111	ADVANCED FOAM & PLASTICS CO.	3431 W. 140TH ST.	CLEVELAND	OH		44111	YES	NO	NO		GARY MCCOMAS	2162528660	3086							326100						41.459807	-81.790063			OHD157274846						KINDT COLLINS CO.		NO		
2006	CORPORATE DIRECTOR	KEVIN KIRBY	44041DVNCD11NEA	ADVANCED TECHNOLOGY CORP	101 N EAGLE ST	GENEVA	ASHTABULA	OH	44041	ADVANCED TECHNOLOGY CORP	101 N EAGLE ST	GENEVA	OH		44041	YES	NO	NO	NO	JAMES WOOD	4402934064	3647							336321						41.8055	-80.95096											NO		
2007	SENIOR MANUFACTURING MANAGER, CALIPER PLANT	JIM SUER	45036LCSSM1650K	ADVICS MANUFACTURING OHIO INC .	1650 KINGSVIEW DR	LEBANON	WARREN	OH	45036	ADVICS MANUFACTURING OHIO INC .	1650 KINGSVIEW DR	LEBANON	OH		45036	YES	NO	NO	NO	CHRIS FORD	5139327878	3471	3714						336340	332813					39.378147	-84.24404	196560759								ADVICS NA INC.	176440592	NO	CFORD@ADVICS-OHIO.COM	
1995	VICE PRESIDENT/CORPORATE SECRETARY	GARY COOPER	44094RWLDN34820	AERO WELDING INC	34820 LAKELAND BLVD	EASTLAKE	LAKE	OH	44095	AERO WELDING INC	34820 LAKELAND BLVD	EASTLAKE	OH		44095	YES	NO	NO		GARY COOPER	2169464822	3443							332313						41.633693	-81.440891	018440321		OHD018440321		OHR000804						NO		
2001	GENERAL MANAGER & EXECUTIVE V.P.	JAMES O. STINE	45042RNCNC1712G	AERONCA INC	1712 GERMANTOWN ROAD	MIDDLETOWN	BUTLER	OH	450429983	AERONCA INC	1712 GERMANTOWN ROAD	MIDDLETOWN	OH		45042-9983	YES	NO	NO	NO	JOHN FURBAY	5134222751	3728							336412						39.531045	-84.383885	008263774		OHD004232765		OH0009135				MAGELLAN AEROSPACE CORP.		NO		
2007	DIVISION MANAGER	MICHAEL GRIMMER	45042RNCNC232WE	AERONCA INC	2320 WEDEKIND DR	MIDDLETOWN	BUTLER	OH	45042	AERONCA INC	2320 WEDEKIND DR	MIDDLETOWN	OH		45042	YES	NO	NO	NO	JOHN FURBAY	5134222751								336413						39.53248	-84.388414	008263774								MAGELLAN AERONSPACE CORP		NO	JOHN.FURBAY@MAGELLAN.AERO	
1995	VICE PRESIDENT - TECHNICAL SERVICES	PHILIP L. PEELOR	44087RSLSY8282B	AEROSOL SYSTEMS	8282 BOYLE PKY.	TWINSBURG	SUMMIT	OH	44087	AEROSOL SYS.	9150 VALLEY VIEW RD.	MACEDONIA	OH		44056	YES	NO	NO		PHILIP L. PEELOR	2164674195	2899							325998						41.294416	-81.461512	050387802		OHD000721779						SPECIALTY CHEMICAL RESOURCES INC.	038946091	NO		
2007		WILLIAM R FETH	44312SCLCT223PI	AESCO ELECTRONICS INC	2230 PICTON PKWY	AKRON	SUMMIT	OH	44312	AESCO ELECTRONICS INC	2230 PICTON PKWY	AKRON	OH		44312	YES	NO	NO	NO	DAVID SOEDERSTROM	3302452630								335999						41.002853	-81.466872	041070749										NO	DSOEDERSTROM@AESCO.COM	
1996		PETER SOBEY	44105TNPLT7309U	AETNA PLATING CO	7309 UNION AVE	CLEVELAND	CUYAHOGA	OH	44105	AETNA PLATING CO	7309 UNION AVE	CLEVELAND	OH		44105	YES	NO	NO				3471							332813						41.463353	-81.636911	004182408		OHD004182408								NO		
1988	V.P.	GEORGE D'AMICO	44094XCLCR4580B	AEXCEL CORP	4580 BEIDLER RD	WILLOUGHBY	LAKE	OH	44094	AEXCEL CORP	7373 PRODUCTION DRIVE	MENTOR	OH		44060-4858	YES	NO	NO		DENNIS W FLANAGAN	2169460300	2851							325510						41.632748	-81.430914	005995097										NO		
2007	MANAGER, ADMINISTRATIVE SYSTEMS	LORIE WEBB	44060XCLCR7373P	AEXCEL CORP	7373 PRODUCTION DR	MENTOR	LAKE	OH	440600780	AEXCEL CORP	7373 PRODUCTION DR	MENTOR	OH		44060-0780	YES	NO	NO	NO	LORIE WEBB	4402057312	2851							325510						41.67133	-81.361017	068888833								AEXCEL CORP	068888833	NO	LWEBB@AEXCELCORP.COM	
2006	RISK DIRECTOR	ROSE SILVER	43228FDH002200I	AFP- OHIO	2200 INTERNATIONAL ST	COLUMBUS	FRANKLIN	OH	43228	AFP	2933 AW GRIMES	PAUGEVILLE	TX		78660	NO	NO	NO	NO	ROSE SILVER	5122516300	3086							326150						39.996323	-83.135231									AUSTIN FOAM PLASTICS INC		NO		
1996	PLANT MANAGER	DANIEL S. WHARMBY	44706GGSNC2505S	AGA GAS INC.	2505 SHEPLER CHURCH RD. S.W.	CANTON	STARK	OH	44706	AGA GAS INC.	2505 SHEPLER CHURCH RD. S.W.	CANTON	OH		44706	YES	NO	NO		DON BURROWS	2166426600	2813							325120						40.767042	-81.401994			OHD126005156		3IN00286*				AGA GAS INC.	004174819	NO		
1987	OPERATIONS MANAGER; AGA GAS, INC. ACETYLENE P	W. GARY COPELAND	45404GGSNC1727F	AGA GAS INC.	1727 FARR DR.	DAYTON	MONTGOMERY	OH	45404	AGA GAS INC.	1727 FARR DR.	DAYTON	OH		45404	YES	NO	NO		JOE D'AGOSTINO	2166426600	2813													39.787131	-84.165127									AGA GAS INC.	004174819	NO		
1994	CDC MANAGER	JIM PRESLEY	44087GGSNC2045E	AGA GAS INC. BRANCH 60	2045 E. AURORA RD.	TWINSBURG	SUMMIT	OH	44087	AGA GAS INC. BRANCH 60	2045 E. AURORA RD.	TWINSBURG	OH		44087	YES	NO	NO		DON BURROWS	2166426600	2813							325120						41.311343	-81.464358	195221908		OHD981803190		OH0000025				AGA GAS INC.	004174819	NO		
2001	CUSTOMER SERVICE MGR.	DANNY R. MYLAR	44509GGSSN1055N	AGA GASS INC.	1055 N. MERIDEAN RD.	YOUNGSTOWN	MAHONING	OH	44509	AGA GASS INC.	1055 N. MERIDEAN RD.	YOUNGSTOWN	OH		44509	NO	NO	NO		JIM ARVIN	2166426608	5169							424690						41.125706	-80.711006	617171798								AGA GAS INC.	004174819	NO		
2007	MANAGER, ENGINEERING	NOAH KOONTZ	43311PTCHN1465W	AGC AUTOMOTIVE AMERICAS CO.	1465 W SANDUSKY AVE	BELLEFONTAINE	LOGAN	OH	43311	AGC AUTOMOTIVE AMERICAS CO.	1465 W SANDUSKY AVE	BELLEFONTAINE	OH		43311	YES	NO	NO	NO	TOM SCHNEIDER	9375993131	3231							327215						40.36328	-83.782506	003374048								AGC AUTOMOTIVE AMERICAS A DIV OF AFG NA	165270401	NO	TSCHNEIDER@US.AGC-AUTOMOTIVE.COM	
1999	PLANT MANAGER	TOM ANDERSON	45828WHTNW123WE	AGCO MFG. GROUP	123 W. SYCAMORE ST.	COLDWATER	MERCER	OH	45828	AGCO MFG. GROUP	123 W. SYCAMORE ST.	COLDWATER	OH		45828	YES	NO	NO		JEFFREY J. ARMSTRONG	4196785538	3523							333111						40.476182	-84.628893	114173206		OHD005045679		OH0009300				AGCO CORP.	618938260	NO		
2007	VP SALES	RICK BOLTE	45246GNMRB9756P	AGEAN MARBLE MANUFACTURING INC	9756 PRINCETON-GLENDALE RD	CINCINNATI	BUTLER	OH	45246	AGEAN MARBLE MANUFACTURING INC	9756 PRINCETON-GLENDALE RD	CINCINNATI	OH		45246	YES	NO	NO	NO	CHRIS BOLTE	5138743331	3088	3089						326122						39.316012	-84.464392											NO	CHRISBOLTE@AOL.COM	
2007	PLANT MANAGER	RONALD S. GARCIA	45052KSRST10743	AGRIUM NORTH BEND NITROGEN OPERATIONS	10743 BROWER RD	NORTH BEND	HAMILTON	OH	45052	AGRIUM NORTH BEND NITROGEN OPERATIONS	10743 BROWER RD	NORTH BEND	OH		45052	YES	NO	NO	NO	RONALD S. GARCIA	5139414100	2873							325311						39.119828	-84.794494	808957229								AGRIUM US INC.	808957229	NO	RGARCIA@AGRIUM.COM	
