REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2007	OPERATIONS MANAGER	ALFRED FRANCIS	87416BHPNV16MIL	BHP NAVAJO COAL CO	16 MILES S OF FRUITLAND,NM COUNTY RD 6675	FRUITLAND	SAN JUAN	NM	87416	BHP NAVAJO COAL CO	PO BOX 1717	FRUITLAND	NM		87416	YES	NO	NO	NO	CHARLES ROYBAL	5055984358	1221							212111						36.5875	-108.512777	006913347								BHP HOLDINGS OPERATIONS INC.		NO	CHARLES.E.ROYBAL@BHPBILLITON.COM	
2007	DIRECTOR MANUFACTURING & HSE	JIM BRITTON	87401NCHM01215B	BJ CHEMICAL SERVICES	1215 BASIN RD	FARMINGTON	SAN JUAN	NM	87401	BJ CHEMICAL SERVICES	PO BOX 1499	HOBBS	NM		882401499	YES	NO	NO	NO	JIM BRITTON	5753937751	5169							424690						36.717826	-108.167445									BJ SERVICES CO USA	131119455	NO	JBRITTON@BJSREVICES.COM	
2007	DIRECTOR MANUFACTURING & HSE	JIM BRITTON	88240NCHMN707NL	BJ CHEMICAL SERVICES	707 N LEECH	HOBBS	LEA	NM	88240	BJ CHEMICAL SERVICES	PO BOX 1499	HOBBS	NM		882401499	YES	NO	NO	NO	JIM BRITTON	5753937751	2899	5169						325998	424690					32.707186	-103.142369									BJ SERVICES CO USA	131119455	NO	JBRITTON@BJSERVICES.COM	
2007	DIRECTOR OF MANUFACTURING & HSE	JIM BRITTON	88240BJSRV5514C	BJ CHEMICAL SERVICES	5514 CARLSBAD HWY	HOBBS	LEA	NM	88240	BJ CHEMICAL SERVICES	PO BOX 1499	HOBBS	NM		88240	YES	NO	NO	NO	JIM BRITTON	5753937751	5169							424690						32.696615	-103.20931									BJ SERVICES CO USA	131119455	NO	JBRITTON@BJSERVICES.COM	
2003	DIRECTOR MANUFACTURING & HSE	JIM BRITTON	88240BJNCH607NL	BJ SERVICES UNICHEM DIV	607 1/2 N LEECH ST	HOBBS	LEA	NM	88240	BJ UNICHEM CHEMICAL SERVICES	PO BOX  1499	HOBBS	NM		88240-1499	YES	NO	NO	NO			5169							424690						32.706667	-103.143333									BJ SERVICES CO USA	131119455	NO		
1994	GENERAL MANAGER	GARY D. CRINER	87102BRDNN333AS	BORDEN INC.	333 ASPEN N.W.	ALBUQUERQUE	BERNALILLO	NM	87102	BORDEN INC.	P.O. BOX 1747	ALBUQUERQUE	NM		87103	YES	NO	NO		MICHAEL J. SHUTT	5052422851	2026							311510						35.101012	-106.647622	095745915		NMD008645000		000804054				BORDEN INC.	001338797	NO		
1999	PRESIDENT	BRENT GHELFI	87002CVCND80DON	CAVCO INDUSTRIES LLC  NEW MEXICO	80 DON LUIS TRJILLO BLVD.	BELEN	VALENCIA	NM	87002	CAVCO INDUSTRIES LLC  NEW MEXICO	80 DON LUIS TRJILLO BLVD.	BELEN	NM		87002	YES	NO	NO				2451							321991						34.707648	-106.786515	009015264								CENTEX CORP	056360258	NO		
2007	GLOBAL HSE SERVICES MANAGER	JUAN ALVARADO	87410CHMPN4CUNT	CHAMPION TECHNOLOGIES INC	40 COUNTY RD 3145	AZTEC	SAN JUAN	NM	87410	CHAMPION TECHNOLOGIES INC	3306 HWY 1365 N	KILGORE	TX		75662	YES	NO	NO	NO	VAUGHN CAMPBELL	5053348530								424690						36.894054	-108.046142	108725412								CHAMPION TECHNOLOGIES INC.	008024580	NO	VAUGHN.CAMPBELL@CHAMP-TECH.COM	
2007	GLOBAL HSE SERVICES MANAGER	JUAN ALVARADO	88240CHMPN2MILE	CHAMPION TECHNOLOGIES INC.	2 MILES ON HWY 18	HOBBS	LEA	NM	88240	CHAMPION TECHNOLOGIES INC.	2 MILES ON HWY 18	HOBBS	NM		88240	YES	NO	NO	NO	BRIAN FRIEDMAN	7135903522	5169							424690						32.710833	-103.135555	063097431								CHAMPION TECHNOLOLGIES INC.	008024580	NO	BRIAN.FRIEDMAN@CHAMP-TECH.COM	
2001	TERMINAL MANAGER	MIKE BUCK	87105CHVRN3200B	CHEVRON PRODDS.CO. ALBUQUERQUE TERMINAL	3200 BROADWAY S.E.	ALBUQUERQUE	BERNALILLO	NM	87105	CHEVRON PRODDS.CO. ALBUQUERQUE TERMINAL	3200 BROADWAY S.E.	ALBUQUERQUE	NM		87105	YES	NO	NO	NO	KIRK TARDIFF	9258428798	5171							424710						35.048771	-106.64647			NMD000708925						CHEVRON USA INC.	009140559	NO		
2007	GENERAL MANAGER	DAVID RHOADES	88043CHNMN210CO	CHINO MINES CO.	210 CORTEZ AVE.	HURLEY	GRANT	NM	88043	CHINO MINES CO	PO BOX 7	HURLEY	NM		88043	YES	NO	NO	NO	RICHARD PETERSON	5755374234	1021							212234						32.783361	-108.100027	027297472		NMD360010029		NM0020435				FREEPORT MCMORAN COPPER & GOLD	187122973	NO	RICHARD_PETERSON@FMI.COM	
2007	MAINTENANCE MANAGER	CURTIS TULEY	88201CHRST3911S	CHRISTMAS BY KREBS	3911 S MAIN	ROSWELL	CHAVES	NM	88203	CHRISTMAS BY KREBS	3911 S MAIN	ROSWELL	NM		88203	YES	NO	NO	NO	CURTIS TULEY	5056242882	3231							339999						33.447565	-104.523079	054255237										NO		
1991	PRESIDENT	JIM E. NELSON	88265CLMXCHIGHW	CLIMAX CHEMICAL CO	HWY 322 W	MONUMENT	LEA	NM	88265	CLIMAX CHEMICAL CO	HWY 322 W	MONUMENT	NM		88265	YES	NO	NO		JIM E NELSON	5053937143	2819							325188						32.608889	-103.31361	106886898		NMD990753931								NO		
2007	BRANCH  MANAGER	STANLEY MAYER	87102LFLND23FIR	CMC STEEL FABRICATORS INC (DBA CMC REBAR-ALBUQUERQUE)	2300 FIRST ST NW	ALBUQUERQUE	BERNALILLO	NM	87102	CMC STEEL FABRICATORS INC (DBA CMC REBAR-ALBUQUERQUE)	2300 FIRST ST NW	ALBUQUERQUE	NM		87102	YES	NO	NO	NO	STAN MAYER	5052474344	3449							332312						35.107743	-106.6435									COMMERCIAL METALS CO	007925845	NO	STANLEY.MAYER@CMC.COM	
2007	H, S, & E MANAGER	CHARLES TOUPS	87401CSTLC10COU	COASTAL CHEMICAL CO. L.L.C.	#10 COUNTY RD 5911	FARMINGTON	SAN JUAN	NM	87401	COASTAL CHEMICAL CO. L.L.C.	#10 COUNTY RD 5911	FARMINGTON	NM		87401	YES	NO	NO	NO	CHARLES TOUPS	3372610796	5169							424690						36.717222	-108.150277	183288778								BRENNTAG, INC.		NO	CTOUPS@BRENNTAG.COM	
1988	PRES.	ROBERT L. HART	87501CCCLB660WS	COCA-COLA BOTTLING CO.	660 W. SAN MATEO RD.	SANTA FE	SANTA FE	NM	87501	COCA-COLA BOTTLING CO.	660 W. SAN MATEO RD.	SANTA FE	NM		87501	YES	NO	NO		ROBERT L. HART	5059834612	2000							311230						35.661825	-105.958277	007106750								PEPSI-COLA CO.		NO		
2004	PLANT MANAGER	LINDA YBARRA	87102CRMLN500BR	CREAMLAND DAIRIES INC.	500 BROADWAY BLVD SE	ALBUQUERQUE	BERNALILLO	NM	87102	CREAMLAND DAIRIES INC.	500 BROADWAY BLVD SE	ALBUQUERQUE	NM		87102	YES	NO	NO	NO	LINDA YBARRA	5057681279	2024							311520						35.079167	-106.644444	005104815								DEAN FOODS CO	005104815	NO		
2007	DIRECTOR OF ENV. AFFAIRS	NORMAN STONE	87102CRMLN19112	CREAMLAND DAIRIES MILK PLANT	1911 SECOND ST NW	ALBUQUERQUE	BERNALILLO	NM	87102	CREAMLAND DAIRIES MILK PLANT	PO BOX 25067	ALBUQUERQUE	NM		87125	YES	NO	NO	NO	MIKE CHAVEZ	5052470721	2026							311511	311513					35.103391	-106.645551	007374978								GANDYS DAIRY		NO	MIKE_CHAVEZ@DEANFOODS.COM	
2003	DAVID EVANS	ROBERT SWEET,JR.	88201CRTVP16EAR	CREATIVE PULTRUSIONS INC	16 EARL CUMMINGS LOOP E	ROSWELL	CHAVES	NM	88201	CREATIVE PULTRUSIONS INC	16 EARL CUMMINGS LOOP E	ROSWELL	NM		88201	YES	NO	NO	NO	DAVID EVANS	5053472226	3089							314999						33.318333	-104.511111	077491942		NMD986670388						CREATIVE PULTRUSIONS INC	077491942	NO		
2007	PLANT MANAGER	FRED BAUM	87113MTRLN4800A	CTS ELECTRONIC COMPONENTS INC	4800 ALAMEDA BLVD, NE	ALBUQUERQUE	BERNALILLO	NM	87113	CTS ELECTRONIC COMPONENTS INC	4800 ALAMEDA BLVD, NE	ALBUQUERQUE	NM		87113	YES	NO	NO	NO	MITCH WALORSKI	5742937511	3679							334419						35.184431	-106.59293	103820262								CTS CORP	005068515	NO	MITCH.WALORSKI@CTSWIRELESS.COM	
2007	SITE MANAGER	ED STEVEN	88130MDMRC1820S	DAIRICONCEPTS, LLC	1820 S INDUSTRIAL DR	PORTALES	ROOSEVELT	NM	88130	DAIRICONCEPTS, LLC	1820 S INDUSTRIAL DR	PORTALES	NM		88130	YES	NO	NO	NO	ED STEVEN	5053592841	2023							311514						34.170569	-103.369721	825120603								DAIRICONCEPTS, LP	157873659	NO		
2006	PLANT MANAGER	MARK ROSENQUIST	88260STHWS4400S	DAIRY FARMERS OF AMERICA INC.	4400 S.HOBBS HWY. P.O. BOX 69	LOVINGTON	LEA	NM	88260	DAIRY FARMERS OF AMERICA INC.	P.O. BOX 1837 C/O RANDALL DOUGHERTY	SPRINGFIELD	MO		65801-1837	YES	NO	NO	NO	MARK ROSENQUIST	5053966416	2022							311513						32.915278	-103.32972	877577247								DAIRY FARMERS OF AMERICA INC.	029855640	NO		
2007	REGIONAL MANAGER	BRETT GREER	87109DLTGR4801L	DELTA GROUP ELECTRONICS INC	4801 LINCOLN RD NE	ALBUQUERQUE	BERNALILLO	NM	87109	DELTA GROUP ELECTRONICS INC	4801 LINCOLN RD NE	ALBUQUERQUE	NM		87109	YES	NO	NO	NO	ROLAND HERNANDEZ	5059911793	3679							334418						35.142001	-106.588327	153578695										NO	RHERNANDEZ@DELTAGROUPINC.COM	
1990	PLANT MANAGER	JERRY ROBINSON	87109DLXCH4240B	DELUXE CHECK PRINTERS INC.	4240 BALLOON PARK RD. N.E.	ALBUQUERQUE	BERNALILLO	NM	87109	DELUXE CHECK PRINTERS INC.	4240 BALLOON PARK RD. N.E.	ALBUQUERQUE	NM		87109	YES	NO	NO		JERRY ROBINSON	5053450776	2752							323110						35.147966	-106.596548	085267201		NMD986668440						DELUXE CORP.	006148597	NO		
1993	ENTITY MANAGER	PATRICK MCCARTHY	87109DGTLQ5600K	DIGITAL EQUIPMENT CORP.	5600 JEFFERSON ST. N.E.	ALBUQUERQUE	BERNALILLO	NM	871093402	DIGITAL EQUIPMENT CORP.	P.O. BOX 80	ALBUQUERQUE	NM		87103	YES	NO	NO		NIKKI RICHARDSON	5084936369	3571							334111						35.144506	-106.596804	052686896		NMD052686896		NMR000000				DIGITAL EQUIPMENT CORP.	001038066	NO		
1999	PRESIDENT	DARRELL BEARDEN	88265DLDRS8205S	DLD RESOURCES INC	8205 S HWY 322	MONUMENT	LEA	NM	88265	DLD RESOURCES INC	PO DRAWER A	MONUMENT	NM		88265	YES	NO	NO		DARRELL BEARDEN	5053971927	2819							325188						32.613636	-103.325897	948761663		NMD990753931								NO		
2007	ENVIRONMENTAL AFFAIRS MGR	JOY MONTANIO	87102DXPTR3501S	DPC INDUSTRIES INC.	3501 2ND ST SW	ALBUQUERQUE	BERNALILLO	NM	87105	DPC INDUSTRIES INC.	PO BOX 24600	HOUSTON	TX		772294600	YES	NO	NO	NO	JOY MONTANIO	2814574835	5169	2819						424690						35.037037	-106.656342	798366763								DX HOLDING CO		NO	JMONTANIO@DXGROUP.COM	
2007	GENERAL MANAGER	ISAAC ROSAS	87045MCKNLCOUNT	DURANGO-MCKINLEY PAPER CO	COUNTY RD 19	PREWITT	MCKINLEY	NM	87045	DURANGO-MCKINLEY PAPER CO	PO BOX 100	PREWITT	NM		87045	YES	NO	NO	NO	ISAAC ROSAS	5058762146	2631							322130						35.410556	-108.084166	796497543								DURANGO-MCKINLEY PAPER CO	794658609	NO	NA	
1993	VICE PRESIDENT ELECTRONICS DIVISION	MARK L. JOST	87801GLPCHEXIT1	EAGLE-PICHER INDUSTRIES INC.	EXIT 152 I-25	SOCORRO	SOCORRO	NM	87801	EAGLE-PICHER INDUSTRIES INC.	EXIT 152 I-25	SOCORRO	NM		87801	YES	NO	NO		BILL IDEKER	4176238000	3691							335911						34.10128	-106.907173			NM0001829506	NMD001829506	NM1829506				EAGLE-PICHER INDUSTRIES INC.	004232872	NO		
1988	V. PRES.	GENE BACA	87102LNCNT20014	EL ENCANTO INC.	2001 4TH ST. SW	ALBUQUERQUE	BERNALILLO	NM	87102	EL ENCANTO INC.	2001 4TH ST. SW	ALBUQUERQUE	NM		87102	YES	NO	NO		GENE BACA	5052432722	2099							311412						35.065833	-106.653611	007105281								BUENO FOODS INC.	007105281	NO		
2007	DIRECTOR OF OPERATIONS	MARVIN CLEVENGER	87123MCRCR10420	EMCORE CORP	10420 RESEARCH RD SE	ALBUQUERQUE	BERNALILLO	NM	871233452	EMCORE CORP	10420 RESEARCH RD SE	ALBUQUERQUE	NM		87123-3452	YES	NO	NO	NO	ADAM GUSHARD	5053325000	3674							334413						35.055403	-106.531965	122245046										NO	ADAM_GUSHARD@EMCORE.COM	
1993	PLANT MANAGER	JIM KRAMER	87125THCNN3801U	ETHICON ENDO-SURGERY	3801 UNIVERSITY BLVD. S.E.	ALBUQUERQUE	BERNALILLO	NM	87106	ETHICON ENDO-SURGERY	P.O. BOX 26202	ALBUQUERQUE	NM		87125-6202	YES	NO	NO		JIM KRAMER	5057685265	3842	3841						339112						35.050783	-106.629902	001307081		NMD980622989						JOHNSON & JOHNSON	001307081	NO		
2007	VP NM OPR.	ROBERT SNYDER	88005FDRYP355SC	F&A DAIRY PRODUCTS INC	355 S CRAWFORD BLVD	LAS CRUCES	DONA ANA	NM	88007	F&A DAIRY PRODUCTS INC	355 S CRAWFORD BLVD	LAS CRUCES	NM		88007	YES	NO	NO	NO	ROBERT SNYDER	5056471696	2022							311513						32.266111	-106.918611											NO	BSNYDER@ZIANET.COM	
2007	PLANT MANAGER	MANUEL A. CHAVEZ	88008FMXPR2500A	FOAMEX L.P.	2500 AIRPORT RD	SANTA TERESA	DONA ANA	NM	88008	FOAMEX L.P.	2500 AIRPORT RD	SANTA TERESA	NM		88008	YES	NO	NO	NO	SAME AS SECTION 4.3	5058745509	3086							326150						31.860598	-106.690248	153575758								FOAMEX INTERNATIONAL INC	619971039	NO	MCHAVEZ@FOAMEX.COM	
2007	PLANT MANAGER	DAVID SALIBA	87416FRCRNCOUNT	FOUR CORNERS STEAM ELECTRIC STATION	COUNTY RD 6675	FRUITLAND	SAN JUAN	NM	87416	FOUR CORNERS STEAM ELECTRIC STATION	PO BOX 355STATION 4915	FRUITLAND	NM		87416	YES	NO	NO	NO	RICHARD GRIMES	5055988210	4911							221112						36.69	-108.4814	069409522								PINNACLE WEST CAPITAL CORP	131155400	NO	RICHARD.GRIMES@APS.COM	
2007	GENERAL MANAGER	RICHARD N. MOHR	88065PHLPSHWY90	FREEPORT MCMORAN TYRONE INC.	HWY 90 AT TYRONE MINE RD	TYRONE	GRANT	NM	88065	FREEPORT-MCMORAN TYRONE INC.	PO BOX 571	TYRONE	NM		88065	YES	NO	NO	NO	RICHARD PETERSON	5755374234	1021							212234						32.661111	-108.38889	187122973								FREEPORT-MCMORAN COPPER & GOLD	187122973	NO	RICHARD_PETERSON@FMI.COM	
2007	ENVIRONMENTAL MANAGER	WILLIAM SANSING	87059RGRND11783	GCC RIO GRANDE INC	11783 STATE HWY 337	TIJERAS	BERNALILLO	NM	87059	GCC RIO GRANDE INC	PO BOX 100	TIJERAS	NM		87059	YES	NO	NO	NO	WILLIAM SANSING	5052866026	3241							327310						35.073639	-106.388916	002244999								GCC OF AMERICA		NO		
2007	MANAGER, GE AVIATION  ALBUQUERQUE SITE	CHRISTOPHER ANDERSON	87102GRCRF336WO	GE AVIATION ALBUQUERQUE	336 WOODWARD RD SE	ALBUQUERQUE	BERNALILLO	NM	87102	GE AVIATION ALBUQUERQUE	336 WOODWARD RD SE	ALBUQUERQUE	NM		87102	YES	NO	NO	NO	DANA BEAULIEU	5057659367	3724							336412						35.048997	-106.649283	052684578								GE CO.	001367960	NO	DANA.BEAULIEU@GR.COM	
2004	DIRECTOR OF SUPPLY CHAIN	DARRIN BATCHELOR	87107GNRLT1450M	GENERAL TECHNOLOGY CORP	1450 MISSION AVE	ALBUQUERQUE	BERNALILLO	NM	87107	GENERAL TECHNOLOGY CORP	1450 MISSION AVE	ALBUQUERQUE	NM		87107	YES	NO	NO	NO	JOE VIOLA	5053455591	3679	3672						334419						35.140418	-106.613518	014584296		NMR000003640						CRANE INTERNATIONAL HOLDING INC		NO		
1997	VICE PRESIDENT & CEO	DAVID SALAZAR	87109GNRLT6816W	GENERAL TECHNOLOGY CORP.	6816 WASHINGTON N.E.	ALBUQUERQUE	BERNALILLO	NM	87109	GENERAL TECHNOLOGY CORP.	6816 WASHINGTON N.E.	ALBUQUERQUE	NM		87109	YES	NO	NO		DAVID SALAZAR	5053455591	3672	3674						334412						35.157148	-106.5984	014584296		NMD014584296		NMR00A369				GENERAL TECH. CORP.	014584296	NO		
2007	DIRECTOR OF OPERATIONS	JEFF LAMBERT	87109GLTND6600G	GOODRICH ISR SYSTEMS	6600 GULTON CT NE	ALBUQUERQUE	BERNALILLO	NM	87109	GOODRICH ISR SYSTEMS	6600 GULTON CT NE	ALBUQUERQUE	NM		87109	YES	NO	NO	NO	RIP WINCKEL	5059385117	3823							336419						35.154839	-106.59816	035686283								GOODRICH CORP	035686283	NO	RIP.WINCKEL@GOODRICH.COM	
1991	REFINERY OPERATIONS	JIM D. RATCLIFFE	88401GRNPW1600N	GRAIN POWER OF NEW MEXICO	1600 N. ROCK ISLAND	TUCUMCARI	QUAY	NM	88401	GRAIN POWER OF NEW MEXICO	710 E. 20TH ST.	FARMINGTON	NM		87401-4205	YES	NO	NO		JIM D. RATCLIFFE	5053265571	3999							339999						35.190537	-103.719712											NO		
2002	TERMINAL MANAGER	SULTAN MAHMUD	87401GRVSF761SM	GRAVES OIL & BUTANE	761 S MILLER	FARMINGTON	SAN JUAN	NM	87401	GRAVES OIL & BUTANE	PO BOX 2077	FARMINGTON	NM		87401	YES	NO	NO	NO	TOM K MARTELLA	3035721135	5171	4225						424710						36.722195	-108.202691	035738764								METEOR MARKETING	825202526	NO		
2007	VICE PRESIDENT	MARK PLAKE	87107KCHMT4949E	HOLLY ASPHALT CO - ALBUQUERQUE NM	4949 EDITH BLVD NE	ALBUQUERQUE	BERNALILLO	NM	87107	HOLLY ASPHALT CO	PO BOX 26743	ALBUQUERQUE	NM		87125	YES	NO	NO	NO	CHARLIE RODRIQUEZ	6239393311	2951							324121						35.130133	-106.630816	008965808								HOLLY CORP	008965808	NO	CHARLIE.RODRIQUEZ@HOLLYCORP.COM	
2007	VICE PRESIDENT	MARK PLAKE	88210KCHSP2411N	HOLLY ASPHALT CO - ARTESIA NM	2411 N FREEMAN	ARTESIA	EDDY	NM	88210	HOLLY ASPHALT CO - ARTESIA NM	2411 N FREEMAN	ARTESIA	NM		88210	YES	NO	NO	NO	CHARLIE RODRIQUEZ	6239393311	2951							324121						32.867014	-104.395738	008965808								HOLLY CORP	008965808	NO	CHARLIE.RODRIQUEZ@HOLLYCORP.COM	
2007	SITE DIRECTOR	MIKE COUBROUGH	87113HNYWL9201S	HONEYWELL AEROSPACE-ALBUQUERQU E	9201 SAN MATEO BLVD NE MS-D11	ALBUQUERQUE	BERNALILLO	NM	87113	HONEYWELL AEROSPACE-ALBUQUERQU E	9201 SAN MATEO BLVD NE MS-D11	ALBUQUERQUE	NM		87113	YES	NO	NO	NO	LARA HONEYCUTT	5058287771	3812							334511						35.189991	-106.586466	188459929								HONEYWELL INTERNATIONAL INC.	139691877	NO	LARA.HONEYCUTT@HONEYWELL.COM	
2007	ENVIRONMENTAL MANAGER	FRANK GALLEGOS	87124NTLCR4100S	INTEL CORP	4100 SARA RD MS RR5-491	RIO RANCHO	SANDOVAL	NM	87124	INTEL CORP	4100 SARA RD MS RR5-491	RIO RANCHO	NM		87124	YES	NO	NO	NO	FRANK GALLEGOS	5057944923	3674							334413						35.231737	-106.653939	047897855										NO	FRANK.E.GALLEGOS@INTEL.COM	
1994	TREASURER	ROBB HALTOM	87109JZLNL3600O	JEZLAINE LTD.	3600 OSUNA RD. N.E. STE. 402	ALBUQUERQUE	BERNALILLO	NM	87109	JEZLAINE LTD.	3600 OSUNA RD. N.E. STE. 402	ALBUQUERQUE	NM		87109	YES	NO	NO		RENEE TORRES	5053450527	3911							339911						35.153434	-106.605055	153575436										NO		
1989	MANAGER MANUFACTURING SERVICES	JOHN E. QUINN	88210KRLYGNORTH	KERLEY AG INC.	NORTH FREEMAN ST.	ARTESIA	EDDY	NM	88210	KERLEY AG INC.	NORTH FREEMAN ST.	ARTESIA	NM		88210	YES	NO	NO		JOHN E. QUINN	6027912940	2873							325311						32.848056	-104.39694			NMD021240445						TESSENDERLO KERLEY INC.	174179119	NO		
