REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PRESIDENT OF ESTERLINE INTERFACE TECHNOLOGIES	DENNIS STAVER	83815DVNCD600WW	ADVANCED INPUT DEVICES	600 W WILBUR AVE	COEUR D'ALENE	KOOTENAI	ID	83815	ADVANCED INPUT DEVICES	600 W WILBUR AVE	COEUR D'ALENE	ID		83815	YES	NO	NO	NO	DENNIS STAVER	2087658000	3577							334119						47.736279	-116.795328	097819635								ESTERLINE TECHNOLOGIES	043190826	NO	DENNIS.STAVER@ESTERLINE.COM	
2011	PLANT MANAGER	LARRY LLOYD	83347MLGMT500WE	AMALGAMATED SUGAR CO	50 S 500 W	PAUL	MINIDOKA	ID	83347	AMALGAMATED SUGAR CO	PO BOX 700	PAUL	ID		83347	YES	NO	NO	NO	DEAN DELOREY	2083836500	2063							311313						42.611671	-113.757423	009076738								SNAKE RIVER SUGAR CO	172022162	NO	DDELOREY@AMALSUGAR.COM	
2011	PLANT MANAGER	GARY POOL	83303MLGMTPOBOX	AMALGAMATED SUGAR CO LLC	2320 ORCHARD DR E	TWIN FALLS	TWIN FALLS	ID	83301	AMALGAMATED SUGAR CO LLC	PO BOX 127	TWIN FALLS	ID		833030127	YES	NO	NO	NO	DEAN C. DELOREY	2083836500	2063							311313						42.53382	-114.436903	009076738								SNAKE RIVER SUGAR CO	172022162	NO	DDELOREY@AMALSUGAR.COM	
2011	PLANT MANAGER	GARY POOL	83303MLGMTPOBOX	AMALGAMATED SUGAR CO LLC	2320 ORCHARD DR E	TWIN FALLS	TWIN FALLS	ID	83301	AMALGAMATED SUGAR CO LLC	PO BOX 127	TWIN FALLS	ID		833030127	YES	NO	NO	NO	DEAN C. DELOREY	2083836500	2063							311313						42.53382	-114.436903	009076738								SNAKE RIVER SUGAR CO	172022162	NO	DDELOREY@AMALSUGAR.COM	
2011	PLANT MANAGER	GARY POOL	83303MLGMTPOBOX	AMALGAMATED SUGAR CO LLC	2320 ORCHARD DR E	TWIN FALLS	TWIN FALLS	ID	83301	AMALGAMATED SUGAR CO LLC	PO BOX 127	TWIN FALLS	ID		833030127	YES	NO	NO	NO	DEAN C. DELOREY	2083836500	2063							311313						42.53382	-114.436903	009076738								SNAKE RIVER SUGAR CO	172022162	NO	DDELOREY@AMALSUGAR.COM	
2011	PLANT MANAGER	GARY POOL	83303MLGMTPOBOX	AMALGAMATED SUGAR CO LLC	2320 ORCHARD DR E	TWIN FALLS	TWIN FALLS	ID	83301	AMALGAMATED SUGAR CO LLC	PO BOX 127	TWIN FALLS	ID		833030127	YES	NO	NO	NO	DEAN C. DELOREY	2083836500	2063							311313						42.53382	-114.436903	009076738								SNAKE RIVER SUGAR CO	172022162	NO	DDELOREY@AMALSUGAR.COM	
2011	PLANT MANAGER	GARY POOL	83303MLGMTPOBOX	AMALGAMATED SUGAR CO LLC	2320 ORCHARD DR E	TWIN FALLS	TWIN FALLS	ID	83301	AMALGAMATED SUGAR CO LLC	PO BOX 127	TWIN FALLS	ID		833030127	YES	NO	NO	NO	DEAN C. DELOREY	2083836500	2063							311313						42.53382	-114.436903	009076738								SNAKE RIVER SUGAR CO	172022162	NO	DDELOREY@AMALSUGAR.COM	
2011	PLANT MANAGER	ERIC ERICKSON	83651MLGMTPOBOX	AMALGAMATED SUGAR CO LLC NAMPA	138 W KARCHER RD	NAMPA	CANYON	ID	83687	AMALGAMATED SUGAR CO LLC NAMPA	PO BOX 8787	NAMPA	ID		836538787	YES	NO	NO	NO	DEAN DELOREY	2083836500	2063							311313						43.60501	-116.57847	009076738								SNAKE RIVER SUGAR CO	172022162	NO		
2011	PLANT MANAGER	ERIC ERICKSON	83651MLGMTPOBOX	AMALGAMATED SUGAR CO LLC NAMPA	138 W KARCHER RD	NAMPA	CANYON	ID	83687	AMALGAMATED SUGAR CO LLC NAMPA	PO BOX 8787	NAMPA	ID		836538787	YES	NO	NO	NO	DEAN DELOREY	2083836500	2063							311313						43.60501	-116.57847	009076738								SNAKE RIVER SUGAR CO	172022162	NO		
2011	PLANT MANAGER	ERIC ERICKSON	83651MLGMTPOBOX	AMALGAMATED SUGAR CO LLC NAMPA	138 W KARCHER RD	NAMPA	CANYON	ID	83687	AMALGAMATED SUGAR CO LLC NAMPA	PO BOX 8787	NAMPA	ID		836538787	YES	NO	NO	NO	DEAN DELOREY	2083836500	2063							311313						43.60501	-116.57847	009076738								SNAKE RIVER SUGAR CO	172022162	NO		
2011	PLANT MANAGER	ERIC ERICKSON	83651MLGMTPOBOX	AMALGAMATED SUGAR CO LLC NAMPA	138 W KARCHER RD	NAMPA	CANYON	ID	83687	AMALGAMATED SUGAR CO LLC NAMPA	PO BOX 8787	NAMPA	ID		836538787	YES	NO	NO	NO	DEAN DELOREY	2083836500	2063							311313						43.60501	-116.57847	009076738								SNAKE RIVER SUGAR CO	172022162	NO		
2011	PLANT MANAGER	ERIC ERICKSON	83651MLGMTPOBOX	AMALGAMATED SUGAR CO LLC NAMPA	138 W KARCHER RD	NAMPA	CANYON	ID	83687	AMALGAMATED SUGAR CO LLC NAMPA	PO BOX 8787	NAMPA	ID		836538787	YES	NO	NO	NO	DEAN DELOREY	2083836500	2063							311313						43.60501	-116.57847	009076738								SNAKE RIVER SUGAR CO	172022162	NO		
2011	PRESIDENT	BRAD HENDRICKSON	83402MRCNF2517W	AMERICAN FABRICATION INC	2517 W OMNI DR	IDAHO FALLS	BONNEVILLE	ID	83402	AMERICAN FABRICATION INC	2517 W OMNI DR	IDAHO FALLS	ID		83402	YES	NO	NO	NO	BRAD HENDRICKSON	2085221361	3499							332999						43.4478	-112.08256	161813670										NO	BRAD@AMERICANFABRICATION.COM	
2011	PRESIDENT	BRAD HENDRICKSON	83402MRCNF2517W	AMERICAN FABRICATION INC	2517 W OMNI DR	IDAHO FALLS	BONNEVILLE	ID	83402	AMERICAN FABRICATION INC	2517 W OMNI DR	IDAHO FALLS	ID		83402	YES	NO	NO	NO	BRAD HENDRICKSON	2085221361	3499							332999						43.4478	-112.08256	161813670										NO	BRAD@AMERICANFABRICATION.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.55253	-116.80898									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2011	PLANT MANAGER	KELLY PACKARD	83245SHGRV230CE	ASH GROVE CEMENT	230 CEMENT RD	INKOM	BANNOCK	ID	83245	ASH GROVE CEMENT	230 CEMENT RD	INKOM	ID		83245	YES	NO	NO	NO	KELLY PACKARD	2087753351	3241	1422						327310						42.79139	-112.25383	001723698								ASH GROVE CEMENT CO	001723698	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501BLNTN150SO	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	180 SOUTHPORT AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.367994	-117.032317	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501BLNTN150SO	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	180 SOUTHPORT AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.367994	-117.032317	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501BLNTN150SO	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	180 SOUTHPORT AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.367994	-117.032317	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501BLNTN150SO	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	180 SOUTHPORT AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.367994	-117.032317	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501BLNTN150SO	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	180 SOUTHPORT AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.367994	-117.032317	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501BLNTN150SO	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	180 SOUTHPORT AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.367994	-117.032317	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.391667	-117.038889	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.391667	-117.038889	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.391667	-117.038889	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.391667	-117.038889	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.391667	-117.038889	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.391667	-117.038889	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.391667	-117.038889	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.391667	-117.038889	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.391667	-117.038889	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND1023S	ATK AMMUNITION CCI/SPEER SPEER OPERATION	1023 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER SPEER OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.410145	-117.033165	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO	MARK.VONLINDERN@ATK.COM	
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND1023S	ATK AMMUNITION CCI/SPEER SPEER OPERATION	1023 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER SPEER OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.410145	-117.033165	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO	MARK.VONLINDERN@ATK.COM	
